고유번호,업소명,대분류,중분류,개업일,상태
24626,봉봉,경남,진주시,19881011,영업/정상
24627,연예인라이브가요클럽,전북,전주시,19881011,영업/정상
24628,세종가요주점,경기도,오산시,19881010,영업/정상
24629,쇼노래방,경남,창원시,19881010,영업/정상
24630,태을노래클럽,경북,경주시,19881010,영업/정상
24631,엔돌핀,경남,통영시,19881008,영업/정상
24632,대가,경남,진주시,19881008,영업/정상
24633,파라다이스코너주점,경남,김해시,19881007,영업/정상
24634,소리새라이브,경북,포항시,19881006,영업/정상
24635,뽕노래클럽,충남,공주시,19881006,영업/정상
24636,잉카가라오케,경남,창원시,19881006,영업/정상
24637,샤크,울산,동구,19881005,영업/정상
24638,조은노래타운주점,울산,남구,19881005,영업/정상
24639,킹덤,충남,천안시,19881005,영업/정상
24640,비타민,충북,음성군,19881004,영업/정상
24641,바나나노래클럽,충남,당진시,19880930,영업/정상
24642,쏭노래주점,경북,영천시,19880930,영업/정상
24643,팡팡,경기도,용인시,19880930,영업/정상
24644,s(에스)노래방주점,부산,중구,19880929,영업/정상
24645,홍콩포장타운,부산,금정구,19880929,영업/정상
24646,청산살롱,강원도,평창군,19880929,영업/정상
24647,금붕어,제주,제주시,19880927,영업/정상
24648,술탄마,제주,제주시,19880927,영업/정상
24649,엔돌핀노래장,충남,논산시,19880927,영업/정상
24650,Red(레드),강원도,화천군,19880927,영업/정상
24651,청와대,강원도,화천군,19880927,영업/정상
24652,하힛트회관,대구,동구,19880927,영업/정상
24653,자전거,부산,남구,19880924,영업/정상
24654,블랙회관,충북,제천시,19880924,영업/정상
24655,황제가요주점,경남,양산시,19880924,영업/정상
24656,장터노래광장주점,경기도,안산시,19880923,영업/정상
24657,사계절,대전광역시,대덕구,19880923,영업/정상
24658,애플노래클럽,충남,공주시,19880923,영업/정상
24659,신호등,경남,거제시,19880923,영업/정상
24660,쌈바술마시는노래방,경남,창원시,19880923,영업/정상
24661,세상만사,충남,논산시,19880922,영업/정상
24662,눈빛생맥,경남,창원시,19880922,영업/정상
24663,한려수도,경남,창원시,19880922,영업/정상
24664,리더스클럽,경북,경주시,19880922,영업/정상
24665,썬웨이,전북,군산시,19880922,영업/정상
24666,베스트노래방주점,부산,북구,19880921,영업/정상
24667,신캄온노래주점,경남,통영시,19880921,영업/정상
24668,데낄라노래방주점,부산,동래구,19880920,영업/정상
24669,써니,경남,합천군,19880920,영업/정상
24670,밤의나라,강원도,태백시,19880919,영업/정상
24671,보스노래주점,경남,함안군,19880919,영업/정상
24672,오션,경남,창원시,19880919,영업/정상
24673,에프엠가요주점,대전광역시,동구,19880917,영업/정상
24674,아름다운노래주점,울산,남구,19880916,영업/정상
24675,아리아가요주점,경남,통영시,19880916,영업/정상
24676,황제노래주점,경남,김해시,19880916,영업/정상
24677,수연,경남,창녕군,19880916,영업/정상
24678,색년필,부산,영도구,19880915,영업/정상
24679,미파솔노래타운,강원도,춘천시,19880914,영업/정상
24680,광화문 노래주점,경남,창원시,19880914,영업/정상
24681,로또,경기도,동두천시,19880914,영업/정상
24682,은하수,울산,동구,19880913,영업/정상
24683,로즈,경남,창녕군,19880913,영업/정상
24684,대산,전북,군산시,19880912,영업/정상
24685,원피스노래장,경기도,동두천시,19880912,영업/정상
24686,해모수,경남,고성군,19880909,영업/정상
24687,여우가요방,경남,고성군,19880909,영업/정상
24688,오즈노래주점,경남,창원시,19880909,영업/정상
24689,신라궁노래주점,경남,김해시,19880909,영업/정상
24690,홍단,경남,사천시,19880909,영업/정상
24691,왕과왕비,경기도,김포시,19880908,영업/정상
24692,탈렌트 가요주점,경남,거창군,19880905,영업/정상
24693,딸기노래홀,충북,보은군,19880903,영업/정상
24694,소리꾼클럽,충남,천안시,19880903,영업/정상
24695,월드가요주점,경남,양산시,19880903,영업/정상
24696,코리아나,제주,제주시,19880902,영업/정상
24697,삼천궁녀,충북,영동군,19880901,영업/정상
24698,엑스트로,전북,익산시,19880901,영업/정상
24699,럭키,경기도,성남시,19880901,영업/정상
24700,해피영상가요주점,강원도,춘천시,19880831,영업/정상
24701,양귀비노래주점,경남,거제시,19880830,영업/정상
24702,꽃님이노래빵,경기도,성남시,19880830,영업/정상
24703,이슬비술마시는노래방,경남,창원시,19880829,영업/정상
24704,수련노래방,경남,창원시,19880827,영업/정상
24705,준 노래주점,경남,창원시,19880825,영업/정상
24706,코리아,울산,동구,19880824,영업/정상
24707,희야성,경기도,양주시,19880824,영업/정상
24708,환타지,경기도,양주시,19880823,영업/정상
24709,물레방아,부산,부산진구,19880822,영업/정상
24710,폭포수노래주점,경남,김해시,19880820,영업/정상
24711,황진이노래궁,경북,경주시,19880820,영업/정상
24712,샤인,강원도,인제군,19880819,영업/정상
24713,애천,경기도,양평군,19880818,영업/정상
24714,동경미드나이트,경북,영주시,19880818,영업/정상
24715,대부,제주,서귀포시,19880813,영업/정상
24716,다래가요주점,강원도,평창군,19880813,영업/정상
24717,나비주점,경기도,용인시,19880813,영업/정상
24718,파라오,강원도,정선군,19880812,영업/정상
24719,무쏘,경남,통영시,19880812,영업/정상
24720,르네상스,제주,서귀포시,19880810,영업/정상
24721,도림크럽,전남,곡성군,19880810,영업/정상
24722,줄리아나,경기도,광명시,19880810,영업/정상
24723,에이스노래주점,부산,영도구,19880809,영업/정상
24724,노래실은관광열차,충북,충주시,19880809,영업/정상
24725,사랑방,강원도,철원군,19880808,영업/정상
24726,장독대,전남,진도군,19880806,영업/정상
24727,일번지,경기도,안양시,19880806,영업/정상
24728,마카오음악홀,충남,태안군,19880805,영업/정상
24729,이인정,충남,공주시,19880805,영업/정상
24730,월촌가요방,경남,사천시,19880805,영업/정상
24731,소정,경남,창원시,19880805,영업/정상
24732,카니발,충남,부여군,19880804,영업/정상
24733,상우노래방주점,경남,통영시,19880803,영업/정상
24734,행복노래주점,경남,창원시,19880803,영업/정상
24735,한마당,경남,진주시,19880803,영업/정상
24736,리무진,전북,군산시,19880803,영업/정상
24737,짝궁,전북,군산시,19880803,영업/정상
24738,스타,충북,제천시,19880801,영업/정상
24739,신라주점,경북,경주시,19880730,영업/정상
24740,억만불,경기도,광명시,19880729,영업/정상
24741,유빈,제주,제주시,19880727,영업/정상
24742,준코뮤직타운 금왕점1호점,충북,음성군,19880727,영업/정상
24743,상한가노래빠,충북,음성군,19880727,영업/정상
24744,명성노래빠,충북,음성군,19880727,영업/정상
24745,비가요방,경남,사천시,19880726,영업/정상
24746,오페라,경남,창원시,19880726,영업/정상
24747,키샤,강원도,강릉시,19880725,영업/정상
24748,발렌타인,경북,영천시,19880725,영업/정상
24749,누이노래클럽,경북,포항시,19880722,영업/정상
24750,썬노래방,강원도,원주시,19880721,영업/정상
24751,빙고,경북,영주시,19880719,영업/정상
24752,호수,제주,제주시,19880718,영업/정상
24753,상상,경남,양산시,19880715,영업/정상
24754,영영,경남,창원시,19880712,영업/정상
24755,만남가요방,제주,서귀포시,19880708,영업/정상
24756,써니,경기도,의정부시,19880708,영업/정상
24757,금강산,전북,군산시,19880707,영업/정상
24758,보리수,경남,창원시,19880706,영업/정상
24759,킹노래광장,경기도,화성시,19880704,영업/정상
24760,도쿄,제주,서귀포시,19880704,영업/정상
24761,축제노래방,경남,사천시,19880704,영업/정상
24762,유성노래주점,경남,창원시,19880702,영업/정상
24763,시크릿,부산,영도구,19880701,영업/정상
24764,삼포주점,대구,서구,19880701,영업/정상
24765,백악관노래주점,경남,김해시,19880701,영업/정상
24766,은맥,부산,영도구,19880627,영업/정상
24767,관광월드컵스텐드바,서울,송파구,19880627,영업/정상
24768,콜!,경남,양산시,19880627,영업/정상
24769,호박,충북,청주시,19880624,영업/정상
24770,줌마노래클럽,충남,아산시,19880624,영업/정상
24771,호박,강원도,삼척시,19880624,영업/정상
24772,에이스,경남,양산시,19880624,영업/정상
24773,아테네,서울,강서구,19880623,영업/정상
24774,코리아가요반주,부산,동구,19880622,영업/정상
24775,비너스,강원도,속초시,19880620,영업/정상
24776,골든벨노래주점,경남,창원시,19880620,영업/정상
24777,아누,인천,부평구,19880618,영업/정상
24778,렌슬럿,대구,중구,19880617,영업/정상
24779,딸기노래바,경기도,양주시,19880617,영업/정상
24780,신기루호프노래방,경남,창원시,19880617,영업/정상
24781,미라클룸주점,경남,고성군,19880616,영업/정상
24782,폭스노래주점,울산,동구,19880615,영업/정상
24783,로뎅,울산,동구,19880615,영업/정상
24784,영상노래궁전주점,대구,서구,19880615,영업/정상
24785,야망노래주점,경남,창원시,19880615,영업/정상
24786,스캔들 노래궁,경북,경주시,19880615,영업/정상
24787,여러분7080,경북,포항시,19880614,영업/정상
24788,줌,울산,남구,19880614,영업/정상
24789,간난이,강원도,원주시,19880614,영업/정상
24790,골든노래방,부산,동구,19880613,영업/정상
24791,희연,제주,제주시,19880613,영업/정상
24792,세시봉 노래빠,충남,청양군,19880613,영업/정상
24793,화류계,경남,창원시,19880613,영업/정상
24794,사보이룸가요주점,경남,창원시,19880613,영업/정상
24795,위스키어고우고우,경기도,평택시,19880613,영업/정상
24796,오션,부산,수영구,19880611,영업/정상
24797,불야성,강원도,평창군,19880611,영업/정상
24798,파도노래주점,경남,창원시,19880610,영업/정상
24799,W(더블유),충북,충주시,19880609,영업/정상
24800,스타노래주점,부산,동래구,19880604,영업/정상
24801,정든가요방,충북,제천시,19880604,영업/정상
24802,섹시걸노래주점,울산,남구,19880603,영업/정상
24803,초원,울산,남구,19880603,영업/정상
24804,화이트노래주점,경남,창원시,19880603,영업/정상
24805,연인노래주점,경남,창원시,19880603,영업/정상
24806,방가방가,충북,충주시,19880601,영업/정상
24807,비타민 주점,경북,경주시,19880601,영업/정상
24808,쥬얼리,광주광역시,동구,19880531,영업/정상
24809,모조(외),경기도,동두천시,19880531,영업/정상
24810,애경,제주,제주시,19880530,영업/정상
24811,깜둥이투,경남,창원시,19880530,영업/정상
24812,박카스,경남,창원시,19880530,영업/정상
24813,스캔들,경북,영주시,19880530,영업/정상
24814,황제카바레,대전광역시,동구,19880528,영업/정상
24815,비엔드비,경북,경주시,19880527,영업/정상
24816,월드컵,충북,보은군,19880526,영업/정상
24817,지오,대구,남구,19880526,영업/정상
24818,대명,경남,통영시,19880526,영업/정상
24819,몽마르죠,경남,창원시,19880526,영업/정상
24820,해피,경남,창원시,19880526,영업/정상
24821,오레,강원도,강릉시,19880525,영업/정상
24822,선창,강원도,평창군,19880525,영업/정상
24823,탑노래방,경남,진주시,19880525,영업/정상
24824,청마루주점,경남,창원시,19880525,영업/정상
24825,가이가요주점,인천,중구,19880524,영업/정상
24826,비타민 노래궁,세종,부강면,19880524,영업/정상
24827,블루,경기도,양주시,19880520,영업/정상
24828,양지노래주점,경남,양산시,19880520,영업/정상
24829,날마다생일가요주점,경북,영주시,19880520,영업/정상
24830,밀크노래방주점,부산,사하구,19880518,영업/정상
24831,야화미드나이트,경남,창원시,19880518,영업/정상
24832,세상만사,전북,익산시,19880517,영업/정상
24833,퍼스트클라스,경기도,평택시,19880517,영업/정상
24834,야호노래주점,부산,동구,19880516,영업/정상
24835,짝꿍가요방,경북,김천시,19880516,영업/정상
24836,샤인가요방,경북,김천시,19880516,영업/정상
24837,홍노래방,경남,창원시,19880514,영업/정상
24838,대가,제주,제주시,19880513,영업/정상
24839,쭐래,제주,제주시,19880513,영업/정상
24840,릴레이,서울,강남구,19880513,영업/정상
24841,가나다크럽,충남,서천군,19880510,영업/정상
24842,참새노래궁,경북,경주시,19880510,영업/정상
24843,다모아노래주점,부산,영도구,19880509,영업/정상
24844,야화가요주점,부산,수영구,19880509,영업/정상
24845,몰디브(지하),부산,수영구,19880509,영업/정상
24846,파티가요주점,부산,수영구,19880509,영업/정상
24847,제네시스,경남,함양군,19880507,영업/정상
24848,별궁노래주점,경남,김해시,19880507,영업/정상
24849,뉴잉카노래궁,강원도,강릉시,19880504,영업/정상
24850,클릭술파는가요방,강원도,원주시,19880502,영업/정상
24851,애창노래주점,경남,창원시,19880502,영업/정상
24852,골든보이,부산,사상구,19880430,영업/정상
24853,홍당무,대구,서구,19880428,영업/정상
24854,무쏘포장타운,경남,양산시,19880428,영업/정상
24855,콩코드,경남,김해시,19880425,영업/정상
24856,이화유흥주점,경남,통영시,19880423,영업/정상
24857,오케이,경기도,평택시,19880422,영업/정상
24858,둥지노래주점,부산,연제구,19880419,영업/정상
24859,금비,제주,제주시,19880419,영업/정상
24860,도모다찌,경남,창원시,19880419,영업/정상
24861,장녹수노래주점,경남,창원시,19880419,영업/정상
24862,이화노래주점,경남,창원시,19880419,영업/정상
24863,갤러리노래클럽,충남,아산시,19880418,영업/정상
24864,팔레스 노래바,서울,강서구,19880416,영업/정상
24865,수민,경남,통영시,19880416,영업/정상
24866,아리수,경남,창원시,19880416,영업/정상
24867,다비치노래클럽,충남,홍성군,19880415,영업/정상
24868,아테네,경남,합천군,19880415,영업/정상
24869,오아시스뮤직타운,경기도,가평군,19880415,영업/정상
24870,루비가요방,경남,사천시,19880413,영업/정상
24871,예쁜여우,경남,창원시,19880413,영업/정상
24872,캐슬,경남,창원시,19880413,영업/정상
24873,동경,대구,남구,19880411,영업/정상
24874,친구,부산,동래구,19880409,영업/정상
24875,열정,부산,동래구,19880409,영업/정상
24876,파라다이스,부산,동구,19880409,영업/정상
24877,대궁,전남,진도군,19880409,영업/정상
24878,시바노래빠,경기도,고양시,19880407,영업/정상
24879,카라,서울,강동구,19880407,영업/정상
24880,캡틴노래주점,경남,김해시,19880407,영업/정상
24881,초이스,부산,기장군,19880406,영업/정상
24882,황진이노래클럽,충남,홍성군,19880404,영업/정상
24883,헬로우베트남노래방,경남,진주시,19880404,영업/정상
24884,은정궁코너주점,부산,중구,19880402,영업/정상
24885,수정노래주점,부산,동구,19880402,영업/정상
24886,수룸비지니스,충북,제천시,19880402,영업/정상
24887,키스,대전광역시,중구,19880401,영업/정상
24888,동경노래궁주점,울산,남구,19880401,영업/정상
24889,영신,울산,남구,19880401,영업/정상
24890,큐브음악홀,전북,부안군,19880401,영업/정상
24891,네박자유흥주점,전북,전주시,19880401,영업/정상
24892,엑스트로뮤직뱅크,경기도,구리시,19880401,영업/정상
24893,별이빛나는밤에,경기도,안산시,19880331,영업/정상
24894,한국관 관광나이트,서울,중랑구,19880330,영업/정상
24895,올래올래,강원도,동해시,19880328,영업/정상
24896,오렌지노래팡팡,경기도,수원시,19880328,영업/정상
24897,홈런노래주점,부산,동래구,19880326,영업/정상
24898,신야간모임,제주,제주시,19880326,영업/정상
24899,토토가요방,경남,하동군,19880326,영업/정상
24900,홀인원,전북,순창군,19880326,영업/정상
24901,도우미,경기도,용인시,19880326,영업/정상
24902,써니,울산,동구,19880324,영업/정상
24903,모모광장,울산,남구,19880324,영업/정상
24904,이듬,경남,통영시,19880324,영업/정상
24905,에이스,경기도,김포시,19880321,영업/정상
24906,서울가요주점,경남,창원시,19880321,영업/정상
24907,킹술마시는노래방,경남,창원시,19880319,영업/정상
24908,항구노래주점,부산,중구,19880318,영업/정상
24909,해성노래방주점,부산,북구,19880315,영업/정상
24910,맘모스 포장센타,부산,금정구,19880315,영업/정상
24911,쉬리,대구,서구,19880315,영업/정상
24912,화조유흥주점,경북,경주시,19880314,영업/정상
24913,뉴-스타회관,경남,창원시,19880312,영업/정상
24914,앵두생맥주,강원도,양구군,19880311,영업/정상
24915,봉선화,제주,제주시,19880310,영업/정상
24916,신라,경남,진주시,19880310,영업/정상
24917,오빠,경북,김천시,19880310,영업/정상
24918,카톡,경남,창원시,19880309,영업/정상
24919,장미,전북,전주시,19880309,영업/정상
24920,아우디노래주점,울산,동구,19880309,영업/정상
24921,설화,경기도,평택시,19880308,영업/정상
24922,에로스,제주,서귀포시,19880307,영업/정상
24923,헤르메스,서울,서초구,19880307,영업/정상
24924,유리성,충북,청주시,19880305,영업/정상
24925,올림픽스텐드,경남,창원시,19880304,영업/정상
24926,골든노래타운,충북,청주시,19880303,영업/정상
24927,달아달아주점,강원도,삼척시,19880303,영업/정상
24928,왕 노래빠,경기도,파주시,19880303,영업/정상
24929,강남회관,강원도,원주시,19880302,영업/정상
24930,맹꽁이,경기도,의정부시,19880302,영업/정상
24931,새벽감성,강원도,강릉시,19880301,영업/정상
24932,여우가요방,제주,서귀포시,19880229,영업/정상
24933,가향가요방,제주,서귀포시,19880229,영업/정상
24934,스카이,서울,영등포구,19880229,영업/정상
24935,가인 가요방,경남,사천시,19880227,영업/정상
24936,엉덩이 술마시는 노래방,부산,동래구,19880226,영업/정상
24937,우정,부산,부산진구,19880226,영업/정상
24938,비투(B2)노래주점,경남,창원시,19880226,영업/정상
24939,엠씨베트남노래방,경남,진주시,19880226,영업/정상
24940,휠라,경기도,광명시,19880226,영업/정상
24941,뽀뽀노래주점,울산,남구,19880223,영업/정상
24942,궁,충북,청주시,19880222,영업/정상
24943,미가가요방,경남,하동군,19880220,영업/정상
24944,가요무대,경북,영주시,19880220,영업/정상
24945,룸노래 엘리스,경기도,성남시,19880220,영업/정상
24946,W(더블유),경기도,성남시,19880220,영업/정상
24947,신여인천하,경기도,남양주시,19880217,영업/정상
24948,밀크노래타운,서울,강서구,19880217,영업/정상
24949,제우스,대전광역시,동구,19880216,영업/정상
24950,마로니,경남,통영시,19880216,영업/정상
24951,베네치아,경남,양산시,19880216,영업/정상
24952,마도로스스텐드바,인천,중구,19880215,영업/정상
24953,수정궁,충북,충주시,19880215,영업/정상
24954,노블레스,경남,진주시,19880215,영업/정상
24955,라스베가스,경북,포항시,19880213,영업/정상
24956,수,인천,미추홀구,19880213,영업/정상
24957,더뮤즈바이꾼,강원도,원주시,19880213,영업/정상
24958,귀빈,광주광역시,동구,19880212,영업/정상
24959,설탕 술마시는 노래방,경남,창원시,19880212,영업/정상
24960,루비,경기도,성남시,19880211,영업/정상
24961,둥지스텐드바,경기도,성남시,19880211,영업/정상
24962,물천지,강원도,태백시,19880210,영업/정상
24963,파랑새,강원도,태백시,19880210,영업/정상
24964,비지니스,경남,창원시,19880210,영업/정상
24965,비키니노래방,부산,영도구,19880209,영업/정상
24966,귀빈,충남,서천군,19880209,영업/정상
24967,OK실내포장코너주점,부산,영도구,19880208,영업/정상
24968,파티,부산,영도구,19880208,영업/정상
24969,불야시,부산,영도구,19880208,영업/정상
24970,소나무,서울,동대문구,19880208,영업/정상
24971,발리노래타운,울산,동구,19880204,영업/정상
24972,유정,울산,동구,19880204,영업/정상
24973,대박,서울,강서구,19880203,영업/정상
24974,향진노래타운,울산,동구,19880203,영업/정상
24975,산장클럽,전북,고창군,19880203,영업/정상
24976,황진이노래빠,경기도,용인시,19880203,영업/정상
24977,비타민,부산,수영구,19880202,영업/정상
24978,아방궁,부산,남구,19880202,영업/정상
24979,대경,경북,경주시,19880202,영업/정상
24980,에이스노래타운,울산,중구,19880201,영업/정상
24981,태평양,전남,영암군,19880130,영업/정상
24982,무비스 Karaoke chuc nhu,전남,순천시,19880129,영업/정상
24983,등대,부산,영도구,19880129,영업/정상
24984,제네바,서울,강남구,19880129,영업/정상
24985,맘모스,강원도,정선군,19880129,영업/정상
24986,엘도라도,전북,전주시,19880129,영업/정상
24987,크럽샹하이,충북,충주시,19880127,영업/정상
24988,큐,울산,울주군,19880126,영업/정상
24989,팡팡,경남,함안군,19880126,영업/정상
24990,캔디,경북,김천시,19880126,영업/정상
24991,고려,울산,남구,19880125,영업/정상
24992,던힐,강원도,춘천시,19880125,영업/정상
24993,상한가,강원도,원주시,19880125,영업/정상
24994,콜 노래장,경기도,의정부시,19880123,영업/정상
24995,무랑루즈,경남,창원시,19880123,영업/정상
24996,정노래홀주점,경기도,평택시,19880122,영업/정상
24997,사라,충북,청주시,19880121,영업/정상
24998,젤라,강원도,강릉시,19880121,영업/정상
24999,똥광음악홀,전북,전주시,19880121,영업/정상
25000,텔미,제주,제주시,19880120,영업/정상
25001,월드컵,충북,보은군,19880120,영업/정상
25002,초록노래세상,대구,서구,19880120,영업/정상
25003,귀족클럽,경기도,성남시,19880120,영업/정상
25004,캡틴룸가요타운,제주,제주시,19880115,영업/정상
25005,세느,전북,군산시,19880114,영업/정상
25006,캡틴가요방,강원도,횡성군,19880113,영업/정상
25007,이화,울산,남구,19880112,영업/정상
25008,유리,울산,남구,19880112,영업/정상
25009,폭스회관,울산,남구,19880112,영업/정상
25010,팡팡,충남,당진시,19880109,영업/정상
25011,코리아나,강원도,정선군,19880109,영업/정상
25012,화이트노래주점,경남,창원시,19880109,영업/정상
25013,무쏘코너주점,경남,김해시,19880109,영업/정상
25014,썬노래공원,강원도,동해시,19880108,영업/정상
25015,킹콩가요방,경북,김천시,19880108,영업/정상
25016,(주)뉴크라운관광호텔구내(보스클럽),제주,제주시,19880107,영업/정상
25017,리나짱가요주점,경기도,안양시,19880106,영업/정상
25018,별이 빛나는 밤에,서울,강서구,19880101,영업/정상
25019,대박노래주점,부산,동래구,19871231,영업/정상
25020,여왕벌주점,울산,중구,19871231,영업/정상
25021,엠비씨(MBC)노래마트,강원도,원주시,19871231,영업/정상
25022,태풍가요방,울산,동구,19871230,영업/정상
25023,발리,충북,음성군,19871230,영업/정상
25024,19 노래궁,강원도,강릉시,19871230,영업/정상
25025,엔돌핀술마시는노래방,경남,창원시,19871229,영업/정상
25026,워커힐(WALKERHILL),경남,창원시,19871229,영업/정상
25027,크리스탈노래주점,경남,김해시,19871229,영업/정상
25028,밀크보이퓨전노래주점,경남,김해시,19871229,영업/정상
25029,드림 나이트클럽,전북,장수군,19871229,영업/정상
25030,제로스 레코베리,경기도,동두천시,19871229,영업/정상
25031,아라가요타운,강원도,양양군,19871228,영업/정상
25032,리무진노래클럽,경북,포항시,19871228,영업/정상
25033,쉬리노래주점,경남,창원시,19871228,영업/정상
25034,보라카이라이브클럽,경북,경주시,19871228,영업/정상
25035,신부킹빠,경기도,수원시,19871228,영업/정상
25036,블루,강원도,태백시,19871226,영업/정상
25037,코스모스,강원도,인제군,19871226,영업/정상
25038,마고노래주점,경남,창원시,19871226,영업/정상
25039,야시포장타운,부산,금정구,19871224,영업/정상
25040,쵸이스 ,인천,미추홀구,19871224,영업/정상
25041,라임주점,대전광역시,대덕구,19871224,영업/정상
25042,일번지,강원도,정선군,19871224,영업/정상
25043,춘자술마시는노래방,경남,창원시,19871223,영업/정상
25044,뚜꺼비가요방,경남,사천시,19871222,영업/정상
25045,애마,경남,사천시,19871222,영업/정상
25046,키스노래방,경남,창원시,19871222,영업/정상
25047,사이공가요주점,전북,전주시,19871222,영업/정상
25048,엉덩이가요주점,대전광역시,대덕구,19871221,영업/정상
25049,삼성나이트회관,경남,창원시,19871221,영업/정상
25050,캡틴 노래주점,경남,창원시,19871221,영업/정상
25051,에쿠스,전남,순천시,19871219,영업/정상
25052,나비노래궁,경북,포항시,19871219,영업/정상
25053,쓰리엠,부산,남구,19871219,영업/정상
25054,장원노래광장,강원도,삼척시,19871219,영업/정상
25055,하바나,전북,전주시,19871219,영업/정상
25056,탈랜트,부산,동래구,19871218,영업/정상
25057,7080라이브콘서트,충남,논산시,19871218,영업/정상
25058,백야,강원도,정선군,19871218,영업/정상
25059,앗싸가요방,경남,사천시,19871217,영업/정상
25060,정동가요주점,대구,동구,19871215,영업/정상
25061,쌍쌍파티,경북,영주시,19871214,영업/정상
25062,가수단이노래바,경기도,부천시,19871212,영업/정상
25063,스타,경북,영천시,19871212,영업/정상
25064,콜롬보,경기도,동두천시,19871212,영업/정상
25065,초이스클럽(Choice Club),경기도,동두천시,19871212,영업/정상
25066,체얼스(외),경기도,동두천시,19871212,영업/정상
25067,데자뷰,경기도,동두천시,19871212,영업/정상
25068,더에이치투오나이트클럽,서울,강남구,19871211,영업/정상
25069,소판돈,충남,당진시,19871211,영업/정상
25070,브이아이피노래주점,경남,김해시,19871211,영업/정상
25071,블랙로즈,전북,정읍시,19871211,영업/정상
25072,로얄스텐드노래주점,부산,북구,19871210,영업/정상
25073,퀸,충북,충주시,19871210,영업/정상
25074,거북선,충남,서천군,19871209,영업/정상
25075,황금가요주점,강원도,태백시,19871209,영업/정상
25076,소녀시대,강원도,원주시,19871209,영업/정상
25077,도원술마시는노래방,경남,창원시,19871209,영업/정상
25078,노래마당,경기도,의정부시,19871208,영업/정상
25079,뉴 비타민,강원도,속초시,19871208,영업/정상
25080,미래노래빠 유흥주점,경기도,고양시,19871204,영업/정상
25081,벨라술마시는노래방,경남,창원시,19871204,영업/정상
25082,연궁,경남,통영시,19871203,영업/정상
25083,폭스,경남,창원시,19871203,영업/정상
25084,코모도호텔 이종격투기 나이트크럽,부산,중구,19871202,영업/정상
25085,아마존,제주,제주시,19871202,영업/정상
25086,야인노래궁,경남,양산시,19871202,영업/정상
25087,셜리스,경북,칠곡군,19871202,영업/정상
25088,블루문,경북,칠곡군,19871202,영업/정상
25089,썬나이트스탠드바,전북,김제시,19871202,영업/정상
25090,행운포장나이트,부산,금정구,19871201,영업/정상
25091,해피데이포장센타,부산,부산진구,19871201,영업/정상
25092,마돈나노래클럽,충남,부여군,19871201,영업/정상
25093,사또,대전광역시,유성구,19871128,영업/정상
25094,계룡산카바레나이트,충남,공주시,19871128,영업/정상
25095,부마노래주점,경남,창원시,19871128,영업/정상
25096,일등대게,부산,기장군,19871127,영업/정상
25097,옹달샘,경남,양산시,19871126,영업/정상
25098,21세기 가요주점,경남,창원시,19871126,영업/정상
25099,도도2,경기도,광명시,19871126,영업/정상
25100,지인,경기도,광명시,19871126,영업/정상
25101,명동,전남,나주시,19871125,영업/정상
25102,뉴월드,경기도,동두천시,19871125,영업/정상
25103,두바이노래클럽,경기도,동두천시,19871125,영업/정상
25104,유니버셜파라다이스,경기도,동두천시,19871125,영업/정상
25105,엑스(X),경기도,동두천시,19871125,영업/정상
25106,응답하라 1988,경기도,성남시,19871125,영업/정상
25107,랙스노래주점,부산,동래구,19871123,영업/정상
25108,필스탠드클럽,울산,남구,19871122,영업/정상
25109,화선,제주,제주시,19871121,영업/정상
25110,신궁,제주,제주시,19871121,영업/정상
25111,실크로드,충남,홍성군,19871121,영업/정상
25112,빈,경남,진주시,19871120,영업/정상
25113,천사노래궁,경남,양산시,19871120,영업/정상
25114,나이스,경남,창원시,19871119,영업/정상
25115,금영가요주점,전북,전주시,19871119,영업/정상
25116,넘버원주점,대구,서구,19871118,영업/정상
25117,아시아 가라오케 (Asia karaoke),경기도,김포시,19871117,영업/정상
25118,누들,강원도,강릉시,19871117,영업/정상
25119,붐(BOOM),강원도,강릉시,19871117,영업/정상
25120,궁전노래궁,강원도,동해시,19871116,영업/정상
25121,포시즌노래주점,부산,금정구,19871114,영업/정상
25122,홍시노래클럽,경북,포항시,19871113,영업/정상
25123,선녀와나무꾼,경북,포항시,19871113,영업/정상
25124,백제,제주,제주시,19871113,영업/정상
25125,자야노래타운,울산,남구,19871113,영업/정상
25126,뉴모나코,울산,남구,19871113,영업/정상
25127,상록수,울산,중구,19871113,영업/정상
25128,하트,울산,중구,19871113,영업/정상
25129,석궁,전북,전주시,19871113,영업/정상
25130,디바인,서울,강남구,19871112,영업/정상
25131,울랄라주점,강원도,인제군,19871111,영업/정상
25132,나르샤,강원도,삼척시,19871110,영업/정상
25133,홈런,대구,서구,19871109,영업/정상
25134,홍콩,대전광역시,중구,19871106,영업/정상
25135,대물,충북,보은군,19871104,영업/정상
25136,시크릿,강원도,화천군,19871104,영업/정상
25137,GAS클럽(소주.호프),광주광역시,동구,19871104,영업/정상
25138,라인,경남,통영시,19871104,영업/정상
25139,룸바,전북,남원시,19871031,영업/정상
25140,부킹가요방,강원도,원주시,19871030,영업/정상
25141,컨츄리클럽,경기도,파주시,19871030,영업/정상
25142,명성,경남,창원시,19871030,영업/정상
25143,카사블랑카,전남,고흥군,19871029,영업/정상
25144,허리우드스텐드바,충남,태안군,19871029,영업/정상
25145,불꽃노래궁,강원도,강릉시,19871029,영업/정상
