발생년,발생년월일시,주야,요일,사망자수,사상자수,발생지
2015,2015062816,주간,일,1,4,경북 경주시
2015,2015062721,야간,토,1,2,부산 사상구
2015,2015063023,야간,화,1,1,인천 남구
2015,2015070102,야간,수,1,1,경기 용인시
2015,2015082118,야간,금,1,1,충남 당진시
2015,2015120713,주간,월,1,4,전남 장흥군
2015,2015031822,야간,수,1,1,대구 북구
2015,2015032600,야간,목,1,1,광주 남구
2015,2015031403,야간,토,1,1,전남 영암군
2015,2015042520,야간,토,1,1,서울 양천구
2015,2015020113,주간,일,1,1,서울 동대문구
2015,2015021506,주간,일,1,1,전남 구례군
2015,2015042923,야간,수,1,1,경남 통영시
2015,2015122617,주간,토,1,3,경기 안성시
2015,2015011002,야간,토,1,1,서울 송파구
2015,2015120108,주간,화,1,2,전남 순천시
2015,2015040209,주간,목,2,3,광주 서구
2015,2015020723,야간,토,1,2,부산 동구
2015,2015041212,주간,일,1,7,전북 익산시
2015,2015041102,야간,토,1,1,부산 북구
2015,2015072417,주간,금,1,2,경남 밀양시
2015,2015092904,야간,화,1,1,서울 중랑구
2015,2015100715,주간,수,1,1,전남 담양군
2015,2015041500,야간,수,1,2,경기 화성시
2015,2015041023,야간,금,1,1,세종 세종
2015,2015080706,주간,금,1,2,경기 고양시
2015,2015070907,주간,목,1,1,인천 남구
2015,2015110722,야간,토,1,1,대전 대덕구
2015,2015120617,주간,일,1,1,전북 군산시
2015,2015112919,야간,일,1,1,경기 안양시
2015,2015050217,주간,토,1,1,전남 보성군
2015,2015081314,주간,목,1,2,경남 창원시(통합)
2015,2015080800,야간,토,1,1,전남 목포시
2015,2015080922,야간,일,1,1,대전 중구
2015,2015081319,야간,목,1,1,경남 김해시
2015,2015120618,야간,일,1,1,경남 산청군
2015,2015111311,주간,금,1,1,전북 익산시
2015,2015112622,야간,목,1,1,울산 남구
2015,2015091105,야간,금,1,1,대구 동구
2015,2015052323,야간,토,1,1,강원 양양군
2015,2015081519,야간,토,2,2,경북 군위군
2015,2015102019,야간,화,1,1,광주 광산구
2015,2015120718,야간,월,1,1,경기 파주시
2015,2015120922,야간,수,1,3,충남 논산시
2015,2015052122,야간,목,1,1,울산 동구
2015,2015071612,주간,목,1,1,부산 기장군
2015,2015042123,야간,화,1,1,광주 남구
2015,2015042311,주간,목,1,1,전북 남원시
2015,2015042311,주간,목,1,2,경북 청송군
2015,2015042015,주간,월,1,1,서울 광진구
2015,2015041923,야간,일,1,1,경기 이천시
2015,2015042502,야간,토,1,2,부산 사하구
2015,2015042502,야간,토,1,3,부산 기장군
2015,2015042503,야간,토,1,1,대구 수성구
2015,2015042518,야간,토,1,1,강원 태백시
2015,2015042313,주간,목,1,1,전북 군산시
2015,2015042314,주간,목,1,1,경북 경주시
2015,2015042812,주간,화,1,31,서울 양천구
2015,2015042819,야간,화,1,1,충남 홍성군
2015,2015042813,주간,화,1,1,대구 달성군
2015,2015042815,주간,화,1,1,부산 강서구
2015,2015042600,야간,일,1,1,충북 충주시
2015,2015042719,야간,월,1,1,전남 여수시
2015,2015043014,주간,목,1,1,경남 창원시(통합)
2015,2015050109,주간,금,1,1,광주 광산구
2015,2015050609,주간,수,1,1,전북 무주군
2015,2015050422,야간,월,1,1,전남 여수시
2015,2015050218,야간,토,1,1,전북 익산시
2015,2015051013,주간,일,1,1,경남 밀양시
2015,2015050817,주간,금,1,1,대구 북구
2015,2015050820,야간,금,1,1,충북 괴산군
2015,2015050711,주간,목,1,1,대전 동구
2015,2015051305,야간,수,1,2,전남 목포시
2015,2015040815,주간,수,1,3,경기 이천시
2015,2015040805,야간,수,1,2,충남 아산시
2015,2015040515,주간,일,1,1,전북 전주시
2015,2015041118,야간,토,1,3,충남 서천군
2015,2015040819,야간,수,1,3,경기 포천시
2015,2015041416,주간,화,1,1,충남 아산시
2015,2015041505,야간,수,1,1,충남 공주시
2015,2015041521,야간,수,1,2,전남 순천시
2015,2015041317,주간,월,1,1,전남 장성군
2015,2015041701,야간,금,1,1,서울 서초구
2015,2015042106,주간,화,1,1,경북 상주시
2015,2015042106,주간,화,1,1,울산 울주군
2015,2015041921,야간,일,1,1,전북 고창군
2015,2015042013,주간,월,1,1,서울 서대문구
2015,2015070600,야간,월,1,1,부산 해운대구
2015,2015070608,주간,월,1,1,대구 달서구
2015,2015052105,야간,목,1,1,충남 서천군
2015,2015052610,주간,화,1,1,경기 하남시
2015,2015052421,야간,일,1,3,경북 영주시
2015,2015052712,주간,수,2,2,전남 해남군
2015,2015052809,주간,목,1,1,경남 산청군
2015,2015052900,야간,금,1,1,경기 시흥시
2015,2015060312,주간,수,1,1,전남 나주시
2015,2015060212,주간,화,1,1,경북 예천군
2015,2015060108,주간,월,1,1,경기 용인시
2015,2015053023,야간,토,1,1,경기 안산시
2015,2015053111,주간,일,1,1,경북 문경시
2015,2015060520,야간,금,1,1,전북 완주군
2015,2015060915,주간,화,1,1,충남 청양군
2015,2015061011,주간,수,1,1,대전 유성구
2015,2015061301,야간,토,1,2,경기 파주시
2015,2015061302,야간,토,1,1,경기 부천시
2015,2015061217,주간,금,1,1,전남 고흥군
2015,2015061105,야간,목,1,1,서울 양천구
2015,2015061216,주간,금,1,1,충남 금산군
2015,2015061209,주간,금,1,1,전북 고창군
2015,2015061720,야간,수,1,1,전북 전주시
2015,2015061710,주간,수,1,2,서울 은평구
2015,2015061716,주간,수,1,1,전북 군산시
2015,2015061907,주간,금,1,1,경기 동두천시
2015,2015062110,주간,일,1,1,경남 창원시(통합)
2015,2015062523,야간,목,1,1,서울 영등포구
2015,2015062209,주간,월,1,1,경남 창원시(통합)
2015,2015062821,야간,일,1,1,경남 김해시
2015,2015062817,주간,일,1,1,경남 함안군
2015,2015062820,야간,일,1,1,전북 순창군
2015,2015062821,야간,일,2,3,경기 광주시
2015,2015062702,야간,토,1,3,경남 창원시(통합)
2015,2015062810,주간,일,1,1,전남 화순군
2015,2015052709,주간,수,1,1,경남 창녕군
2015,2015052523,야간,월,2,2,대전 유성구
2015,2015052500,야간,월,1,2,대전 서구
2015,2015052423,야간,일,1,1,충남 천안시
2015,2015052402,야간,일,1,1,경기 과천시
2015,2015053020,야간,토,1,1,경남 의령군
2015,2015052813,주간,목,1,4,부산 강서구
2015,2015052902,야간,금,1,1,강원 원주시
2015,2015092406,주간,목,1,2,경기 안성시
2015,2015121607,주간,수,1,1,제주 제주시
2015,2015112717,주간,금,1,2,대구 동구
2015,2015072120,야간,화,1,1,대구 달성군
2015,2015110218,야간,월,1,1,경기 광주시
2015,2015102101,야간,수,1,1,전남 무안군
2015,2015102109,주간,수,1,1,경기 고양시
2015,2015102305,야간,금,1,1,울산 동구
2015,2015122718,야간,일,1,1,전남 영광군
2015,2015112206,주간,일,1,1,강원 양양군
2015,2015122400,야간,목,1,1,대구 달성군
2015,2015093023,야간,수,1,1,충북 청주시
2015,2015080405,야간,화,1,3,경기 파주시
2015,2015070811,주간,수,1,1,전북 부안군
2015,2015082202,야간,토,1,3,부산 기장군
2015,2015122707,주간,일,1,1,전남 해남군
2015,2015100317,주간,토,1,5,경기 이천시
2015,2015100317,주간,토,1,1,전북 김제시
2015,2015081010,주간,월,1,1,서울 성동구
2015,2015110413,주간,수,1,1,충북 제천시
2015,2015101804,야간,일,1,1,전북 김제시
2015,2015110314,주간,화,1,1,전남 여수시
2015,2015122005,야간,일,1,1,인천 계양구
2015,2015122213,주간,화,2,3,전북 김제시
2015,2015072501,야간,토,1,1,대구 북구
2015,2015102023,야간,화,1,1,경북 포항시
2015,2015110822,야간,일,1,1,경기 용인시
2015,2015102105,야간,수,1,1,경북 영주시
2015,2015112620,야간,목,1,2,경기 안산시
2015,2015122502,야간,금,1,1,서울 성북구
2015,2015111318,야간,금,1,1,전남 완도군
2015,2015092801,야간,월,1,2,충북 청주시
2015,2015092601,야간,토,1,1,강원 춘천시
2015,2015073100,야간,금,1,3,강원 강릉시
2015,2015080702,야간,금,1,4,경기 양주시
2015,2015081618,야간,일,1,1,경북 상주시
2015,2015120423,야간,금,1,1,경남 김해시
2015,2015112317,주간,월,1,1,전남 완도군
2015,2015112417,주간,화,1,2,경기 시흥시
2015,2015090523,야간,토,1,1,대구 달서구
2015,2015100518,야간,월,1,1,제주 서귀포시
2015,2015080522,야간,수,1,1,충북 증평군
2015,2015123008,주간,수,1,1,경북 안동시
2015,2015042500,야간,토,1,2,울산 동구
2015,2015042419,야간,금,1,1,충남 보령시
2015,2015042300,야간,목,1,1,충남 천안시
2015,2015042806,주간,화,2,15,부산 북구
2015,2015042901,야간,수,1,1,서울 서초구
2015,2015042711,주간,월,1,1,전남 목포시
2015,2015050213,주간,토,1,2,경남 사천시
2015,2015050219,야간,토,1,2,경기 시흥시
2015,2015050220,야간,토,1,1,전남 보성군
2015,2015043009,주간,목,1,1,인천 중구
2015,2015043013,주간,목,1,1,광주 북구
2015,2015050610,주간,수,1,1,강원 원주시
2015,2015050716,주간,목,1,1,경남 사천시
2015,2015040710,주간,화,1,1,서울 동대문구
2015,2015041121,야간,토,1,2,경북 포항시
2015,2015041200,야간,일,1,1,경기 남양주시
2015,2015041521,야간,수,1,2,울산 중구
2015,2015041317,주간,월,1,1,충북 단양군
2015,2015041903,야간,일,1,1,대구 달서구
2015,2015042119,야간,화,1,1,전남 영암군
2015,2015042309,주간,목,1,1,충남 천안시
2015,2015042213,주간,수,1,2,경남 진주시
2015,2015042123,야간,화,1,1,충북 청주시
2015,2015042217,주간,수,1,2,강원 인제군
2015,2015042401,야간,금,1,3,서울 송파구
2015,2015042920,야간,수,1,1,경북 영천시
2015,2015042819,야간,화,1,1,경기 파주시
2015,2015042820,야간,화,1,1,경기 파주시
2015,2015042711,주간,월,1,1,경남 거제시
2015,2015043021,야간,목,1,1,경기 화성시
2015,2015050700,야간,목,1,1,경기 용인시
2015,2015051100,야간,월,1,1,경기 고양시
2015,2015051602,야간,토,1,1,부산 진구
2015,2015040701,야간,화,2,2,경기 시흥시
2015,2015040809,주간,수,1,2,전남 장성군
2015,2015040816,주간,수,1,1,부산 동구
2015,2015040918,야간,목,1,1,울산 울주군
2015,2015041404,야간,화,1,1,경기 광명시
2015,2015041413,주간,화,1,1,서울 강남구
2015,2015041117,주간,토,1,1,전북 김제시
2015,2015041122,야간,토,1,1,경남 창원시(통합)
2015,2015041702,야간,금,1,3,부산 사하구
2015,2015042113,주간,화,1,2,경남 고성군
2015,2015060101,야간,월,1,1,충남 아산시
2015,2015053121,야간,일,1,1,경기 안양시
2015,2015060117,주간,월,1,2,경기 파주시
2015,2015060710,주간,일,1,2,충북 청주시
2015,2015060617,주간,토,1,3,전북 익산시
2015,2015060918,야간,화,1,1,부산 북구
2015,2015060814,주간,월,1,1,인천 부평구
2015,2015060721,야간,일,1,1,경북 경산시
2015,2015061306,주간,토,1,1,경남 창원시(통합)
2015,2015061801,야간,목,1,3,전북 김제시
2015,2015061818,야간,목,1,2,경북 군위군
2015,2015061723,야간,수,1,2,충남 아산시
2015,2015061620,야간,화,1,1,전북 고창군
2015,2015061521,야간,월,1,1,제주 제주시
2015,2015061618,야간,화,1,2,경기 성남시
2015,2015062111,주간,일,1,1,제주 서귀포시
2015,2015062221,야간,월,1,1,경기 가평군
2015,2015062214,주간,월,1,1,제주 제주시
2015,2015062516,주간,목,1,1,충북 괴산군
2015,2015062423,야간,수,1,2,대전 유성구
2015,2015062323,야간,화,1,1,경북 포항시
2015,2015062800,야간,일,2,4,인천 남동구
2015,2015062614,주간,금,1,1,경북 영덕군
2015,2015062607,주간,금,1,2,충남 예산군
2015,2015062605,야간,금,1,1,전북 익산시
2015,2015063009,주간,화,1,1,전북 전주시
2015,2015063011,주간,화,3,4,경북 안동시
2015,2015063015,주간,화,1,1,경북 영주시
2015,2015070520,야간,일,1,1,충남 부여군
2015,2015070609,주간,월,1,2,경기 양주시
2015,2015070509,주간,일,1,3,충북 음성군
2015,2015052210,주간,금,1,1,경기 안산시
2015,2015052016,주간,수,1,1,경기 광명시
2015,2015052118,야간,목,1,2,대전 동구
2015,2015060210,주간,화,1,1,울산 북구
2015,2015060300,야간,수,1,2,울산 동구
2015,2015060117,주간,월,1,1,경북 구미시
2015,2015053121,야간,일,1,1,경남 함안군
2015,2015060512,주간,금,1,2,경북 안동시
2015,2015060508,주간,금,1,2,경북 포항시
2015,2015061003,야간,수,1,1,경기 수원시
2015,2015060804,야간,월,1,1,서울 동작구
2015,2015090616,주간,일,1,4,강원 양구군
2015,2015070721,야간,화,1,1,경북 칠곡군
2015,2015120919,야간,수,1,1,서울 영등포구
2015,2015091015,주간,목,1,1,서울 노원구
2015,2015071900,야간,일,1,1,경기 성남시
2015,2015081018,야간,월,1,1,경기 의왕시
2015,2015081113,주간,화,1,1,경북 의성군
2015,2015111113,주간,수,1,1,대구 북구
2015,2015110409,주간,수,1,1,대구 수성구
2015,2015111712,주간,화,1,1,경기 화성시
2015,2015122518,야간,금,1,3,경북 청송군
2015,2015100513,주간,월,1,1,충북 충주시
2015,2015052317,주간,토,1,1,경기 안산시
2015,2015052315,주간,토,1,1,경북 경주시
2015,2015052214,주간,금,1,1,경기 포천시
2015,2015052308,주간,토,1,1,전북 익산시
2015,2015052210,주간,금,1,1,제주 제주시
2015,2015052217,주간,금,2,2,경기 이천시
2015,2015052014,주간,수,1,1,전북 부안군
2015,2015052112,주간,목,1,1,서울 구로구
2015,2015052316,주간,토,1,1,인천 계양구
2015,2015052220,야간,금,1,1,충남 예산군
2015,2015052306,주간,토,1,1,경기 파주시
2015,2015052106,주간,목,1,2,경기 김포시
2015,2015052220,야간,금,1,1,광주 서구
2015,2015052100,야간,목,1,1,부산 강서구
2015,2015052016,주간,수,1,1,부산 남구
2015,2015052014,주간,수,1,1,부산 동구
2015,2015052119,야간,목,1,1,경기 남양주시
2015,2015052113,주간,목,1,1,경기 여주시
2015,2015052107,주간,목,1,1,강원 춘천시
2015,2015021603,야간,월,1,1,경북 포항시
2015,2015022114,주간,토,1,2,강원 고성군
2015,2015022119,야간,토,1,1,경북 군위군
2015,2015022123,야간,토,1,1,부산 해운대구
2015,2015022000,야간,금,1,2,경북 울진군
2015,2015022021,야간,금,1,2,충북 청주시
2015,2015022821,야간,토,1,2,경남 양산시
2015,2015022820,야간,토,1,1,경남 김해시
2015,2015022618,야간,목,1,1,충북 영동군
2015,2015022610,주간,목,1,1,경남 김해시
2015,2015031219,야간,목,1,1,전북 완주군
2015,2015030511,주간,목,1,1,충남 홍성군
2015,2015042312,주간,목,1,3,충남 공주시
2015,2015041923,야간,일,1,1,경기 구리시
2015,2015041920,야간,일,1,1,경기 파주시
2015,2015042321,야간,목,1,1,강원 원주시
2015,2015042319,야간,목,1,1,경기 의정부시
2015,2015042908,주간,수,1,1,충남 서산시
2015,2015042823,야간,화,1,2,부산 남구
2015,2015042619,야간,일,1,1,강원 양양군
2015,2015042615,주간,일,1,1,경기 양평군
2015,2015042706,주간,월,1,1,인천 연수구
2015,2015050122,야간,금,1,1,경기 연천군
2015,2015050609,주간,수,1,1,충남 태안군
2015,2015050313,주간,일,1,1,경북 경주시
2015,2015050921,야간,토,1,1,인천 계양구
2015,2015050618,야간,수,1,1,제주 제주시
2015,2015051314,주간,수,1,1,전남 보성군
2015,2015051220,야간,화,1,1,전남 강진군
2015,2015051306,주간,수,1,1,충남 보령시
2015,2015051115,주간,월,1,2,충남 당진시
2015,2015051121,야간,월,1,1,제주 제주시
2015,2015051623,야간,토,1,1,경북 경주시
2015,2015051515,주간,금,1,1,부산 강서구
2015,2015051601,야간,토,1,4,경기 화성시
2015,2015040820,야간,수,1,1,경기 포천시
2015,2015040418,야간,토,1,1,대구 달서구
2015,2015041114,주간,토,1,1,경기 연천군
2015,2015041418,야간,화,1,3,전남 영암군
2015,2015041520,야간,수,1,1,충북 제천시
2015,2015041515,주간,수,1,1,충남 금산군
2015,2015041906,주간,일,1,6,경기 고양시
2015,2015041809,주간,토,1,1,경기 안성시
2015,2015041617,주간,목,1,1,충남 천안시
2015,2015041701,야간,금,1,1,경기 양평군
2015,2015042310,주간,목,2,3,강원 원주시
2015,2015042122,야간,화,1,1,경기 부천시
2015,2015042114,주간,화,1,2,경기 광명시
2015,2015041913,주간,일,1,1,경북 경주시
2015,2015042007,주간,월,1,1,경북 성주군
2015,2015042223,야간,수,1,1,경기 화성시
2015,2015042915,주간,수,1,1,경기 평택시
2015,2015042900,야간,수,1,2,경북 구미시
2015,2015042914,주간,수,1,1,전북 김제시
2015,2015042809,주간,화,1,1,경남 거창군
2015,2015061205,야간,금,1,1,경기 김포시
2015,2015061115,주간,목,1,1,경북 김천시
2015,2015061122,야간,목,1,2,경남 김해시
2015,2015061823,야간,목,1,1,울산 북구
2015,2015061517,주간,월,1,1,서울 은평구
2015,2015062211,주간,월,1,1,충남 논산시
2015,2015061820,야간,목,1,1,경기 화성시
2015,2015062008,주간,토,1,1,전남 화순군
2015,2015062617,주간,금,1,1,대구 수성구
2015,2015062307,주간,화,1,2,부산 강서구
2015,2015062316,주간,화,1,1,경남 창녕군
2015,2015062909,주간,월,1,1,충북 영동군
2015,2015070217,주간,목,1,1,대전 서구
2015,2015070221,야간,목,1,1,경남 거제시
2015,2015062917,주간,월,1,2,전남 영암군
2015,2015063021,야간,화,1,1,충남 당진시
2015,2015070115,주간,수,1,1,광주 서구
2015,2015070623,야간,월,1,2,경북 안동시
2015,2015070611,주간,월,1,2,충북 충주시
2015,2015070417,주간,토,1,1,경북 포항시
2015,2015070321,야간,금,1,1,경남 창원시(통합)
2015,2015052213,주간,금,1,1,서울 성북구
2015,2015052613,주간,화,1,2,부산 중구
2015,2015052605,야간,화,1,1,경북 김천시
2015,2015052517,주간,월,1,3,경남 함양군
2015,2015060305,야간,수,1,1,전남 영암군
2015,2015060211,주간,화,1,1,세종 세종
2015,2015053022,야간,토,1,1,경남 거제시
2015,2015060520,야간,금,1,1,제주 제주시
2015,2015060604,야간,토,1,2,경기 이천시
2015,2015060922,야간,화,1,2,경북 예천군
2015,2015061001,야간,수,2,2,대전 유성구
2015,2015061710,주간,수,1,1,부산 사하구
2015,2015061811,주간,목,1,6,경기 김포시
2015,2015062120,야간,일,1,3,경기 가평군
2015,2015062213,주간,월,1,1,충남 서천군
2015,2015061820,야간,목,1,1,강원 춘천시
2015,2015062601,야간,금,1,1,경북 구미시
2015,2015062522,야간,목,1,1,전북 전주시
2015,2015062417,주간,수,1,3,충북 증평군
2015,2015062915,주간,월,1,1,충남 아산시
2015,2015062807,주간,일,1,1,전남 함평군
2015,2015030310,주간,화,1,1,경북 안동시
2015,2015030502,야간,목,1,1,충남 천안시
2015,2015030308,주간,화,1,1,경기 김포시
2015,2015030602,야간,금,1,2,경남 창원시(통합)
2015,2015031218,야간,목,1,1,전남 광양시
2015,2015031216,주간,목,1,1,충남 논산시
2015,2015030912,주간,월,1,1,경남 하동군
2015,2015031106,주간,수,1,1,충남 보령시
2015,2015031519,야간,일,1,1,경북 영천시
2015,2015031422,야간,토,1,1,경북 군위군
2015,2015032020,야간,금,1,1,서울 강북구
2015,2015031912,주간,목,1,1,경기 안산시
2015,2015031919,야간,목,1,1,충남 아산시
2015,2015031806,주간,수,1,1,경남 통영시
2015,2015031816,주간,수,1,2,경북 경산시
2015,2015031908,주간,목,1,1,경기 화성시
2015,2015032119,야간,토,1,1,전남 함평군
2015,2015021307,주간,금,1,3,전남 목포시
2015,2015021722,야간,화,1,1,경기 부천시
2015,2015021723,야간,화,1,1,경남 양산시
2015,2015021820,야간,수,1,1,충남 태안군
2015,2015021904,야간,목,1,1,충남 홍성군
2015,2015021521,야간,일,1,1,전북 전주시
2015,2015021711,주간,화,1,1,경북 포항시
2015,2015022410,주간,화,1,1,강원 춘천시
2015,2015040404,야간,토,1,1,서울 동대문구
2015,2015040319,야간,금,1,1,경기 부천시
2015,2015040705,야간,화,1,1,대구 수성구
2015,2015040800,야간,수,1,2,경북 상주시
2015,2015040716,주간,화,1,1,전북 고창군
2015,2015040621,야간,월,1,4,경기 평택시
2015,2015040720,야간,화,1,1,강원 춘천시
2015,2015030322,야간,화,1,1,강원 강릉시
2015,2015030313,주간,화,1,1,경기 안성시
2015,2015030319,야간,화,1,1,경남 진주시
2015,2015030218,야간,월,1,1,강원 양구군
2015,2015030816,주간,일,1,1,전남 나주시
2015,2015030919,야간,월,1,1,전북 군산시
2015,2015030909,주간,월,1,1,대전 중구
2015,2015030905,야간,월,1,4,전북 전주시
2015,2015030618,야간,금,1,1,전남 나주시
2015,2015030719,야간,토,1,1,울산 남구
2015,2015030619,야간,금,1,3,경기 고양시
2015,2015050300,야간,일,1,2,경기 이천시
2015,2015050913,주간,토,3,12,경남 창녕군
2015,2015051211,주간,화,1,1,부산 사하구
2015,2015051303,야간,수,1,1,울산 울주군
2015,2015051318,야간,수,1,1,전남 해남군
2015,2015040519,야간,일,1,1,충남 논산시
2015,2015040523,야간,일,1,1,전북 익산시
2015,2015040521,야간,일,1,1,충남 당진시
2015,2015040905,야간,목,1,1,대구 중구
2015,2015041905,야간,일,1,1,강원 강릉시
2015,2015041818,야간,토,1,1,충남 당진시
2015,2015042213,주간,수,1,2,대구 서구
2015,2015042111,주간,화,1,1,충북 충주시
2015,2015041920,야간,일,1,1,경북 경산시
2015,2015042016,주간,월,1,1,강원 횡성군
2015,2015042105,야간,화,1,1,광주 북구
2015,2015042005,야간,월,1,1,울산 중구
2015,2015042319,야간,목,1,1,경기 시흥시
2015,2015042418,야간,금,1,1,경북 김천시
2015,2015050111,주간,금,1,2,경북 영덕군
2015,2015043021,야간,목,1,5,강원 춘천시
2015,2015050501,야간,화,1,1,제주 제주시
2015,2015050909,주간,토,1,1,경기 용인시
2015,2015050916,주간,토,1,2,경북 영천시
2015,2015050918,야간,토,1,1,강원 양양군
2015,2015050820,야간,금,1,1,경기 안산시
2015,2015051302,야간,수,1,1,서울 관악구
2015,2015051223,야간,화,1,1,경기 안산시
2015,2015051000,야간,일,1,2,전북 전주시
2015,2015051023,야간,일,1,3,경기 김포시
2015,2015051117,주간,월,1,1,경북 안동시
2015,2015051616,주간,토,1,1,서울 중랑구
2015,2015052007,주간,수,1,1,경북 고령군
2015,2015040508,주간,일,1,4,충남 예산군
2015,2015041111,주간,토,1,2,전북 전주시
2015,2015041016,주간,금,1,1,경기 연천군
2015,2015041106,주간,토,1,1,충남 천안시
2015,2015040904,야간,목,1,1,경기 화성시
2015,2015041006,주간,금,1,2,인천 연수구
2015,2015041014,주간,금,1,1,경남 밀양시
2015,2015041400,야간,화,1,1,전북 익산시
2015,2015041221,야간,일,1,1,충북 청주시
2015,2015031021,야간,화,1,1,전북 장수군
2015,2015031614,주간,월,1,1,충북 보은군
2015,2015031710,주간,화,1,1,경기 포천시
2015,2015031710,주간,화,1,1,경기 안성시
2015,2015032013,주간,금,1,2,충남 태안군
2015,2015032321,야간,월,1,3,대전 동구
2015,2015032119,야간,토,1,1,전북 익산시
2015,2015032102,야간,토,1,1,인천 남구
2015,2015032805,야간,토,1,1,경기 고양시
2015,2015032806,주간,토,1,1,경남 진주시
2015,2015021808,주간,수,1,1,서울 영등포구
2015,2015021618,야간,월,1,1,경기 하남시
2015,2015022210,주간,일,1,1,경기 김포시
2015,2015022119,야간,토,1,1,제주 제주시
2015,2015022120,야간,토,1,2,서울 영등포구
2015,2015022123,야간,토,1,1,전남 나주시
2015,2015022713,주간,금,1,1,제주 제주시
2015,2015022706,주간,금,1,1,경북 경산시
2015,2015030412,주간,수,1,4,전북 임실군
2015,2015030418,야간,수,1,1,대구 달성군
2015,2015030103,야간,일,1,1,경기 고양시
2015,2015030219,야간,월,1,1,전북 김제시
2015,2015030215,주간,월,1,1,경북 울진군
2015,2015030306,주간,화,1,1,부산 진구
2015,2015030713,주간,토,1,2,경북 청도군
2015,2015030608,주간,금,1,2,전북 익산시
2015,2015030603,야간,금,1,1,경기 성남시
2015,2015030519,야간,목,1,1,강원 횡성군
2015,2015030522,야간,목,1,1,경기 안양시
2015,2015031200,야간,목,1,2,강원 원주시
2015,2015031610,주간,월,1,1,충남 당진시
2015,2015031622,야간,월,1,1,전남 여수시
2015,2015031507,주간,일,1,2,경남 창원시(통합)
2015,2015031419,야간,토,1,1,전남 영광군
2015,2015031507,주간,일,1,4,광주 남구
2015,2015032019,야간,금,1,1,충북 충주시
2015,2015031723,야간,화,1,1,충남 예산군
2015,2015032405,야간,화,1,1,경기 안성시
2015,2015032405,야간,화,1,1,서울 영등포구
2015,2015032311,주간,월,1,2,강원 화천군
2015,2015032220,야간,일,1,1,경남 함안군
2015,2015032202,야간,일,1,3,경기 하남시
2015,2015041821,야간,토,1,2,전남 진도군
2015,2015041708,주간,금,1,2,서울 강동구
2015,2015042122,야간,화,1,1,경북 상주시
2015,2015041912,주간,일,3,6,전남 여수시
2015,2015042015,주간,월,1,3,전남 해남군
2015,2015042612,주간,일,1,1,경북 영주시
2015,2015042603,야간,일,1,1,강원 원주시
2015,2015042815,주간,화,1,1,경기 화성시
2015,2015042906,주간,수,1,2,충남 홍성군
2015,2015042815,주간,화,1,1,전북 전주시
2015,2015042619,야간,일,1,1,경기 구리시
2015,2015042621,야간,일,1,1,충남 청양군
2015,2015042922,야간,수,1,1,전남 목포시
2015,2015043021,야간,목,1,4,전북 완주군
2015,2015050517,주간,화,1,1,경남 김해시
2015,2015050521,야간,화,1,1,경기 양평군
2015,2015050816,주간,금,1,1,경남 고성군
2015,2015051001,야간,일,1,2,경북 포항시
2015,2015050719,야간,목,1,1,전남 영암군
2015,2015050808,주간,금,1,1,대구 달성군
2015,2015050717,주간,목,1,1,서울 광진구
2015,2015050808,주간,금,1,1,서울 성북구
2015,2015051203,야간,화,1,2,서울 마포구
2015,2015051204,야간,화,1,2,경기 화성시
2015,2015051101,야간,월,1,1,전북 익산시
2015,2015051113,주간,월,1,3,광주 동구
2015,2015051605,야간,토,1,1,경북 칠곡군
2015,2015051321,야간,수,1,1,경북 청송군
2015,2015051418,야간,목,1,1,경기 평택시
2015,2015051502,야간,금,1,1,전북 익산시
2015,2015052008,주간,수,1,1,광주 북구
2015,2015040620,야간,월,1,1,경기 동두천시
2015,2015040502,야간,일,1,1,경기 하남시
2015,2015041106,주간,토,1,1,경기 평택시
2015,2015041112,주간,토,1,1,전남 해남군
2015,2015040816,주간,수,1,1,제주 서귀포시
2015,2015040808,주간,수,1,2,전남 여수시
2015,2015040817,주간,수,1,5,경기 포천시
2015,2015041316,주간,월,1,3,전북 부안군
2015,2015041820,야간,토,1,1,경북 성주군
2015,2015041808,주간,토,1,1,충남 금산군
2015,2015041800,야간,토,1,1,대구 달서구
2015,2015042004,야간,월,1,1,전남 목포시
2015,2015032201,야간,일,1,3,경기 의정부시
2015,2015021219,야간,목,1,2,대전 서구
2015,2015021818,야간,수,1,1,전북 정읍시
2015,2015021714,주간,화,1,1,전북 부안군
2015,2015021815,주간,수,1,1,경남 양산시
2015,2015021820,야간,수,1,1,충남 부여군
2015,2015021623,야간,월,1,1,충남 보령시
2015,2015021800,야간,수,1,4,충남 아산시
2015,2015022411,주간,화,1,1,대구 동구
2015,2015022311,주간,월,1,1,경기 안양시
2015,2015022815,주간,토,1,1,서울 강북구
2015,2015030103,야간,일,1,1,경북 경주시
2015,2015022714,주간,금,1,1,충남 태안군
2015,2015022613,주간,목,1,1,경북 경주시
2015,2015022622,야간,목,1,1,경남 사천시
2015,2015022518,야간,수,1,1,경기 용인시
2015,2015030401,야간,수,1,1,강원 인제군
2015,2015030312,주간,화,1,2,경기 고양시
2015,2015030813,주간,일,1,3,인천 중구
2015,2015030818,야간,일,1,1,경북 칠곡군
2015,2015030909,주간,월,1,1,울산 울주군
2015,2015030719,야간,토,1,1,경북 경주시
2015,2015030703,야간,토,1,1,인천 서구
