발생년,발생년월일시,주야,요일,사망자수,사상자수,발생지
2014,2014112907,주간,토,1,1,경기 안산시
2014,2014120815,주간,월,1,1,충남 홍성군
2014,2014120518,야간,금,1,1,경남 밀양시
2014,2014120513,주간,금,1,1,경기 이천시
2014,2014121301,야간,토,1,1,전북 완주군
2014,2014121315,주간,토,1,4,전북 김제시
2014,2014121308,주간,토,1,1,충북 음성군
2014,2014120917,주간,화,1,1,전북 김제시
2014,2014121418,야간,일,1,1,전남 화순군
2014,2014122613,주간,금,1,1,전북 무주군
2014,2014122509,주간,목,2,3,경남 진주시
2014,2014122421,야간,수,1,1,서울 도봉구
2014,2014122212,주간,월,1,2,부산 해운대구
2014,2014122123,야간,일,1,4,전북 전주시
2014,2014031214,주간,수,1,3,전남 순천시
2014,2014020509,주간,수,1,3,경북 의성군
2014,2014120413,주간,목,1,1,경기 구리시
2014,2014120408,주간,목,2,3,경남 함안군
2014,2014120312,주간,수,1,1,전남 무안군
2014,2014120419,야간,목,1,1,경기 고양시
2014,2014120422,야간,목,1,3,경기 부천시
2014,2014120406,주간,목,1,1,경기 남양주시
2014,2014121316,주간,토,1,3,전북 군산시
2014,2014121319,야간,토,1,1,경남 창원시(통합)
2014,2014120901,야간,화,1,1,충남 천안시
2014,2014120905,야간,화,1,1,전남 여수시
2014,2014120914,주간,화,1,1,경남 통영시
2014,2014121015,주간,수,1,1,부산 영도구
2014,2014121013,주간,수,1,2,대구 수성구
2014,2014122110,주간,일,1,1,충남 당진시
2014,2014121618,야간,화,1,3,인천 계양구
2014,2014121705,야간,수,1,2,인천 남구
2014,2014121814,주간,목,1,1,대구 달서구
2014,2014111612,주간,일,1,1,충북 영동군
2014,2014111516,주간,토,1,2,부산 수영구
2014,2014112317,주간,일,1,2,경남 의령군
2014,2014112021,야간,목,1,1,경기 양주시
2014,2014112022,야간,목,1,1,충북 음성군
2014,2014112118,야간,금,1,1,충북 충주시
2014,2014112204,야간,토,1,1,대전 중구
2014,2014113012,주간,일,1,1,경기 광명시
2014,2014120708,주간,일,1,2,경북 포항시
2014,2014120818,야간,월,1,1,전북 전주시
2014,2014120818,야간,월,1,1,경기 고양시
2014,2014120619,야간,토,1,1,충북 충주시
2014,2014120704,야간,일,1,1,대전 중구
2014,2014120618,야간,토,1,1,강원 원주시
2014,2014120502,야간,금,1,1,전북 김제시
2014,2014120214,주간,화,1,1,충남 계룡시
2014,2014101600,야간,목,1,2,경기 부천시
2014,2014121016,주간,수,1,3,전남 장성군
2014,2014121310,주간,토,1,1,전북 익산시
2014,2014121802,야간,목,1,1,전북 완주군
2014,2014062606,주간,목,1,2,경북 상주시
2014,2014070316,주간,목,1,1,경북 성주군
2014,2014101918,야간,일,1,6,전북 임실군
2014,2014101622,야간,목,2,2,충북 청주시
2014,2014101622,야간,목,1,1,충남 공주시
2014,2014101616,주간,목,1,6,제주 제주시
2014,2014102616,주간,일,1,1,서울 관악구
2014,2014102619,야간,일,1,1,경기 파주시
2014,2014102605,야간,일,1,2,서울 서대문구
2014,2014102606,주간,일,1,1,제주 서귀포시
2014,2014042412,주간,목,1,2,경북 경주시
2014,2014042405,야간,목,2,2,서울 마포구
2014,2014050211,주간,금,1,1,경기 안성시
2014,2014050400,야간,일,1,1,경기 시흥시
2014,2014050120,야간,목,1,1,충남 태안군
2014,2014050209,주간,금,1,1,서울 강서구
2014,2014050118,야간,목,1,1,경북 경주시
2014,2014050319,야간,토,1,2,경북 봉화군
2014,2014050414,주간,일,1,3,경북 안동시
2014,2014050401,야간,일,1,1,경기 화성시
2014,2014050411,주간,일,1,1,충남 논산시
2014,2014050219,야간,금,1,1,경북 경주시
2014,2014050215,주간,금,1,6,경북 경주시
2014,2014031716,주간,월,1,2,경북 청송군
2014,2014032707,주간,목,1,1,인천 남구
2014,2014040505,야간,토,1,1,충북 청주시
2014,2014040409,주간,금,1,3,충남 아산시
2014,2014041007,주간,목,1,2,서울 노원구
2014,2014041015,주간,목,1,1,전남 보성군
2014,2014041203,야간,토,1,1,광주 남구
2014,2014040803,야간,화,1,1,경북 고령군
2014,2014040807,주간,화,1,1,경남 김해시
2014,2014040718,야간,월,1,1,충북 청원군
2014,2014040719,야간,월,1,1,전북 정읍시
2014,2014040714,주간,월,1,1,경기 안성시
2014,2014040714,주간,월,1,1,대전 서구
2014,2014031222,야간,수,1,2,충북 옥천군
2014,2014011901,야간,일,1,1,충북 음성군
2014,2014040211,주간,수,1,3,경기 화성시
2014,2014121700,야간,수,1,2,경기 평택시
2014,2014112518,야간,화,1,1,경기 평택시
2014,2014010519,야간,일,1,1,경북 고령군
2014,2014010721,야간,화,1,1,강원 횡성군
2014,2014102605,야간,일,1,1,충남 천안시
2014,2014102709,주간,월,1,1,서울 영등포구
2014,2014102210,주간,수,1,1,서울 중랑구
2014,2014102206,주간,수,1,1,경남 김해시
2014,2014102205,야간,수,1,1,인천 남구
2014,2014102201,야간,수,1,1,경기 안성시
2014,2014102312,주간,목,1,1,인천 남동구
2014,2014102418,야간,금,1,1,경남 진주시
2014,2014103015,주간,목,1,1,경북 구미시
2014,2014103100,야간,금,1,1,서울 금천구
2014,2014103002,야간,목,1,1,서울 동대문구
2014,2014103018,야간,목,1,2,충남 서천군
2014,2014103009,주간,목,1,1,강원 철원군
2014,2014102922,야간,수,1,1,경남 함안군
2014,2014102921,야간,수,1,1,전남 나주시
2014,2014111015,주간,월,1,1,전남 영암군
2014,2014111113,주간,화,1,1,서울 강서구
2014,2014111018,야간,월,1,2,경북 포항시
2014,2014111014,주간,월,1,2,대구 동구
2014,2014110907,주간,일,1,1,충남 보령시
2014,2014111820,야간,화,1,1,경기 포천시
2014,2014100718,야간,화,1,1,경북 경주시
2014,2014100818,야간,수,1,1,경남 밀양시
2014,2014100902,야간,목,1,1,서울 강동구
2014,2014101505,야간,수,1,1,부산 북구
2014,2014101421,야간,화,1,1,경기 화성시
2014,2014101023,야간,금,1,1,부산 수영구
2014,2014101316,주간,월,1,1,인천 남구
2014,2014101304,야간,월,1,1,서울 종로구
2014,2014102007,주간,월,1,2,강원 원주시
2014,2014101817,주간,토,1,1,대전 중구
2014,2014101709,주간,금,1,1,충남 청양군
2014,2014101716,주간,금,1,2,충남 천안시
2014,2014101614,주간,목,2,7,충북 충주시
2014,2014102423,야간,금,1,1,경기 고양시
2014,2014090109,주간,월,1,4,서울 구로구
2014,2014083119,야간,일,1,1,충남 당진시
2014,2014090219,야간,화,1,1,경남 함안군
2014,2014090106,주간,월,1,1,충남 아산시
2014,2014090219,야간,화,1,1,대구 중구
2014,2014082921,야간,금,1,4,전남 순천시
2014,2014082914,주간,금,1,1,강원 원주시
2014,2014083100,야간,일,1,1,충남 논산시
2014,2014010801,야간,수,1,1,서울 양천구
2014,2014050203,야간,금,1,3,충남 청양군
2014,2014111303,야간,목,1,1,경북 김천시
2014,2014111214,주간,수,1,1,강원 영월군
2014,2014111318,야간,목,1,1,강원 횡성군
2014,2014111207,주간,수,1,1,전남 순천시
2014,2014111413,주간,금,1,1,대구 달성군
2014,2014010619,야간,월,1,1,서울 구로구
2014,2014010516,주간,일,1,1,전남 해남군
2014,2014010306,주간,금,1,1,대구 달서구
2014,2014010105,야간,수,2,2,서울 영등포구
2014,2014011604,야간,목,1,1,서울 도봉구
2014,2014011407,주간,화,1,3,제주 서귀포시
2014,2014011006,주간,금,1,1,서울 광진구
2014,2014011109,주간,토,1,1,전남 보성군
2014,2014011119,야간,토,1,1,경북 안동시
2014,2014012307,주간,목,1,1,제주 서귀포시
2014,2014012311,주간,목,1,1,서울 영등포구
2014,2014012302,야간,목,1,1,경기 광주시
2014,2014012110,주간,화,1,1,강원 동해시
2014,2014012405,야간,금,1,1,경기 부천시
2014,2014012406,주간,금,1,1,대전 대덕구
2014,2014012017,주간,월,1,1,경남 진주시
2014,2014012011,주간,월,1,1,경기 시흥시
2014,2014012018,야간,월,1,1,경북 경주시
2014,2014012009,주간,월,1,2,부산 중구
2014,2014110515,주간,수,1,1,경기 가평군
2014,2014110417,주간,화,1,2,강원 양양군
2014,2014110423,야간,화,1,1,인천 서구
2014,2014110418,야간,화,1,1,충남 청양군
2014,2014110418,야간,화,1,1,제주 제주시
2014,2014110511,주간,수,1,1,서울 강동구
2014,2014110518,야간,수,1,1,경남 하동군
2014,2014110519,야간,수,1,1,경북 김천시
2014,2014110506,주간,수,1,1,경기 동두천시
2014,2014110314,주간,월,1,1,울산 울주군
2014,2014110319,야간,월,1,1,경북 성주군
2014,2014110318,야간,월,1,1,제주 제주시
2014,2014110306,주간,월,1,1,서울 송파구
2014,2014111401,야간,금,1,3,대전 서구
2014,2014111222,야간,수,1,2,강원 원주시
2014,2014111305,야간,목,1,1,부산 사하구
2014,2014111404,야간,금,2,2,부산 중구
2014,2014111406,주간,금,1,4,경기 김포시
2014,2014091520,야간,월,1,1,경남 김해시
2014,2014091608,주간,화,1,1,경기 양주시
2014,2014091305,야간,토,1,1,서울 강남구
2014,2014091202,야간,금,1,1,경기 여주시
2014,2014091022,야간,수,1,2,충남 태안군
2014,2014091004,야간,수,1,1,경기 김포시
2014,2014091211,주간,금,1,2,세종 세종
2014,2014091219,야간,금,1,2,광주 광산구
2014,2014091003,야간,수,1,2,충남 보령시
2014,2014091006,주간,수,1,1,경남 함양군
2014,2014091106,주간,목,1,1,서울 강북구
2014,2014090919,야간,화,1,1,서울 동작구
2014,2014092020,야간,토,1,1,경북 경주시
2014,2014092121,야간,일,1,1,경남 하동군
2014,2014091721,야간,수,1,1,경북 칠곡군
2014,2014091722,야간,수,1,1,경북 경주시
2014,2014092719,야간,토,1,1,전남 광양시
2014,2014092619,야간,금,1,3,경남 진주시
2014,2014092701,야간,토,1,1,충북 청주시
2014,2014092619,야간,금,1,1,강원 홍천군
2014,2014092509,주간,목,1,1,경기 이천시
2014,2014092513,주간,목,1,2,경남 김해시
2014,2014092512,주간,목,1,1,강원 춘천시
2014,2014092510,주간,목,1,1,경북 안동시
2014,2014092408,주간,수,1,2,경북 칠곡군
2014,2014092212,주간,월,1,1,충남 천안시
2014,2014082004,야간,수,1,1,전남 함평군
2014,2014081519,야간,금,1,1,대구 북구
2014,2014081607,주간,토,1,1,경북 문경시
2014,2014081610,주간,토,1,2,경북 칠곡군
2014,2014082615,주간,화,1,3,경기 안산시
2014,2014082405,야간,일,1,3,경기 광주시
2014,2014082505,야간,월,1,1,부산 사상구
2014,2014090110,주간,월,1,2,광주 광산구
2014,2014082906,주간,금,1,1,서울 은평구
2014,2014082814,주간,목,1,1,경기 시흥시
2014,2014090412,주간,목,1,1,전남 신안군
2014,2014090416,주간,목,1,1,충남 금산군
2014,2014082909,주간,금,1,1,전남 나주시
2014,2014082719,야간,수,1,1,광주 광산구
2014,2014090721,야간,일,1,1,경기 수원시
2014,2014090900,야간,화,1,1,충남 천안시
2014,2014090717,주간,일,1,1,경기 남양주시
2014,2014090719,야간,일,1,1,전남 영암군
2014,2014090512,주간,금,1,1,충남 예산군
2014,2014090509,주간,금,1,1,서울 송파구
2014,2014090512,주간,금,1,2,경기 화성시
2014,2014090222,야간,화,2,5,경북 구미시
2014,2014091607,주간,화,1,1,경북 청도군
2014,2014091414,주간,일,1,5,전북 군산시
2014,2014090914,주간,화,1,1,충남 태안군
2014,2014093018,야간,화,1,1,경북 안동시
2014,2014092902,야간,월,1,1,충남 천안시
2014,2014091617,주간,화,1,1,전남 장흥군
2014,2014091704,야간,수,1,1,경기 시흥시
2014,2014092617,주간,금,1,1,부산 사하구
2014,2014092700,야간,토,1,2,충북 청주시
2014,2014092806,주간,일,1,1,충남 천안시
2014,2014092623,야간,금,3,7,경기 고양시
2014,2014092618,야간,금,1,2,전북 완주군
2014,2014092718,야간,토,1,1,인천 중구
2014,2014092609,주간,금,1,1,대구 달서구
2014,2014092520,야간,목,1,1,전남 영암군
2014,2014092520,야간,목,1,1,충남 논산시
2014,2014092603,야간,금,1,2,서울 중구
2014,2014092321,야간,화,1,1,경기 화성시
2014,2014082108,주간,목,1,1,경기 안양시
2014,2014082511,주간,월,1,1,경북 경주시
2014,2014082320,야간,토,1,1,경남 고성군
2014,2014090114,주간,월,1,1,전남 보성군
2014,2014083011,주간,토,1,2,전남 무안군
2014,2014090900,야간,화,1,1,광주 북구
2014,2014122417,주간,수,1,6,경북 예천군
2014,2014123002,야간,화,1,4,서울 종로구
2014,2014121422,야간,일,1,1,대구 달서구
2014,2014121501,야간,월,1,1,경남 거창군
2014,2014121522,야간,월,1,1,경남 거제시
2014,2014122818,야간,일,1,1,경북 칠곡군
2014,2014122507,주간,목,1,1,제주 제주시
2014,2014122507,주간,목,1,1,전남 여수시
2014,2014060318,야간,화,1,4,경기 파주시
2014,2014060506,주간,목,1,1,서울 송파구
2014,2014060403,야간,수,1,1,경기 가평군
2014,2014061218,야간,목,1,1,충북 옥천군
2014,2014061307,주간,금,1,1,경기 광주시
2014,2014061020,야간,화,2,5,울산 남구
2014,2014061017,주간,화,1,1,서울 영등포구
2014,2014062113,주간,토,1,1,전남 장흥군
2014,2014062122,야간,토,1,1,충북 청주시
2014,2014061919,야간,목,1,1,경북 경주시
2014,2014061911,주간,목,1,1,경기 김포시
2014,2014062016,주간,금,1,1,충남 천안시
2014,2014061915,주간,목,1,2,전남 해남군
2014,2014060720,야간,토,1,1,경북 성주군
2014,2014060711,주간,토,1,1,전남 화순군
2014,2014060704,야간,토,2,4,경기 광주시
2014,2014060703,야간,토,1,3,경남 의령군
2014,2014061704,야간,화,1,1,경기 시흥시
2014,2014051719,야간,토,1,1,경북 울진군
2014,2014051714,주간,토,1,1,충남 서산시
2014,2014051811,주간,일,1,1,경기 안산시
2014,2014051813,주간,일,1,1,전남 화순군
2014,2014051913,주간,월,1,1,서울 서초구
2014,2014051417,주간,수,1,1,경기 파주시
2014,2014051416,주간,수,1,1,전북 익산시
2014,2014070414,주간,금,1,1,경남 김해시
2014,2014070313,주간,목,1,3,강원 철원군
2014,2014071213,주간,토,1,1,경기 시흥시
2014,2014071408,주간,월,1,3,전남 신안군
2014,2014071310,주간,일,1,1,경기 오산시
2014,2014071109,주간,금,2,2,경기 양평군
2014,2014071710,주간,목,1,2,서울 노원구
2014,2014071805,야간,금,1,1,경기 과천시
2014,2014072117,주간,월,1,2,경북 영주시
2014,2014072422,야간,목,1,2,울산 남구
2014,2014073016,주간,수,1,1,전남 고흥군
2014,2014073023,야간,수,1,1,경기 평택시
2014,2014080618,야간,수,1,1,경북 청도군
2014,2014080711,주간,목,1,1,경기 고양시
2014,2014080611,주간,수,1,1,전남 진도군
2014,2014081013,주간,일,1,1,부산 강서구
2014,2014010118,야간,수,1,1,전남 여수시
2014,2014010220,야간,목,1,1,경남 거제시
2014,2014010107,주간,수,1,2,서울 송파구
2014,2014010304,야간,금,1,1,경남 창원시(통합)
2014,2014011520,야간,수,1,1,전남 구례군
2014,2014011619,야간,목,1,2,충남 서산시
2014,2014010915,주간,목,1,2,부산 사하구
2014,2014012312,주간,목,1,1,경기 고양시
2014,2014062913,주간,일,1,1,경북 영천시
2014,2014071519,야간,화,1,4,경기 이천시
2014,2014021423,야간,금,1,1,광주 북구
2014,2014021514,주간,토,2,19,경기 남양주시
2014,2014020720,야간,금,1,1,강원 춘천시
2014,2014020719,야간,금,1,1,경북 청도군
2014,2014020607,주간,목,1,6,경기 화성시
2014,2014011101,야간,토,1,2,충북 청원군
2014,2014011206,주간,일,3,12,경북 칠곡군
2014,2014072201,야간,화,1,1,경북 경주시
2014,2014081804,야간,월,1,1,경북 상주시
2014,2014031402,야간,금,1,2,경기 의왕시
2014,2014020513,주간,수,1,2,강원 원주시
2014,2014082015,주간,수,1,1,전북 고창군
2014,2014080823,야간,금,1,1,울산 중구
2014,2014080715,주간,목,1,4,전남 무안군
2014,2014080514,주간,화,1,2,충북 청주시
2014,2014080607,주간,수,1,1,충남 청양군
2014,2014080321,야간,일,1,3,울산 북구
2014,2014080514,주간,화,1,1,전남 영암군
2014,2014080509,주간,화,1,4,강원 속초시
2014,2014070216,주간,수,1,1,광주 동구
2014,2014070214,주간,수,1,1,경기 남양주시
2014,2014070815,주간,화,1,1,전남 영암군
2014,2014070801,야간,화,1,1,충남 천안시
2014,2014070702,야간,월,1,2,대구 동구
2014,2014070620,야간,일,1,1,경기 화성시
2014,2014070707,주간,월,1,1,경북 포항시
2014,2014070322,야간,목,1,1,경북 상주시
2014,2014071409,주간,월,1,1,경북 영덕군
2014,2014071302,야간,일,1,2,서울 용산구
2014,2014071202,야간,토,1,2,충남 서천군
2014,2014071204,야간,토,1,1,서울 마포구
2014,2014071003,야간,목,1,1,경기 포천시
2014,2014071121,야간,금,1,1,충북 청주시
2014,2014072010,주간,일,1,1,경북 청송군
2014,2014071809,주간,금,1,1,서울 서초구
2014,2014071918,야간,토,3,13,서울 금천구
2014,2014071600,야간,수,1,3,서울 관악구
2014,2014041621,야간,수,1,1,대구 달성군
2014,2014052012,주간,화,1,1,경남 김해시
2014,2014010209,주간,목,1,1,인천 남동구
2014,2014010121,야간,수,1,1,대전 동구
2014,2014010118,야간,수,1,2,경기 광주시
2014,2014010219,야간,목,1,1,전남 영암군
2014,2014011518,야간,수,1,1,충남 당진시
2014,2014011706,주간,금,1,1,전남 영암군
2014,2014011706,주간,금,1,1,경기 화성시
2014,2014011122,야간,토,1,1,경기 과천시
2014,2014010911,주간,목,1,1,충북 증평군
2014,2014012108,주간,화,1,2,제주 서귀포시
2014,2014012812,주간,화,1,1,충남 태안군
2014,2014012919,야간,수,1,1,강원 속초시
2014,2014012715,주간,월,1,1,전북 익산시
2014,2014012711,주간,월,1,1,경기 포천시
2014,2014012420,야간,금,1,1,경기 군포시
2014,2014012419,야간,금,1,1,제주 제주시
2014,2014012416,주간,금,1,1,경북 포항시
2014,2014020706,주간,금,1,1,경기 성남시
2014,2014020619,야간,목,1,1,전북 완주군
2014,2014021406,주간,금,1,1,서울 성북구
2014,2014021402,야간,금,1,1,경기 고양시
2014,2014021505,야간,토,1,4,경기 평택시
2014,2014021516,주간,토,1,2,전남 완도군
2014,2014020823,야간,토,1,1,경북 포항시
2014,2014021023,야간,월,1,3,부산 해운대구
2014,2014021221,야간,수,1,1,경기 이천시
2014,2014021319,야간,목,1,1,충남 공주시
2014,2014021101,야간,화,1,2,전남 여수시
2014,2014021214,주간,수,1,1,전남 여수시
2014,2014021309,주간,목,1,1,경기 군포시
2014,2014021303,야간,목,1,1,경기 부천시
2014,2014020720,야간,금,1,1,부산 수영구
2014,2014020713,주간,금,1,3,인천 계양구
2014,2014022105,야간,금,1,1,경기 안양시
2014,2014022106,주간,금,1,1,제주 서귀포시
2014,2014022104,야간,금,1,1,경기 안산시
2014,2014101400,야간,화,1,1,인천 서구
2014,2014082918,야간,금,1,1,경북 상주시
2014,2014082517,주간,월,1,2,경남 거창군
2014,2014021705,야간,월,1,1,경기 안성시
2014,2014032913,주간,토,1,4,강원 원주시
2014,2014021307,주간,목,1,1,경기 시흥시
2014,2014032707,주간,목,1,1,인천 부평구
2014,2014012911,주간,수,1,2,경북 김천시
2014,2014011222,야간,일,1,1,경북 고령군
2014,2014072002,야간,일,1,1,전북 고창군
2014,2014061915,주간,목,1,1,경남 밀양시
2014,2014081806,주간,월,1,1,충북 청주시
2014,2014072801,야간,월,2,4,경기 광주시
2014,2014051411,주간,수,1,1,경기 고양시
2014,2014052309,주간,금,1,1,인천 남동구
2014,2014052217,주간,목,1,1,전북 순창군
2014,2014053017,주간,금,1,2,경기 안산시
2014,2014060611,주간,금,1,1,서울 강남구
2014,2014060602,야간,금,1,2,전북 군산시
2014,2014060601,야간,금,1,1,인천 남동구
2014,2014053116,주간,토,1,1,충남 아산시
2014,2014061100,야간,수,1,1,서울 강남구
2014,2014061114,주간,수,1,3,강원 홍천군
2014,2014061120,야간,수,1,1,인천 강화군
2014,2014061306,주간,금,1,2,경기 양주시
2014,2014061113,주간,수,1,1,전남 해남군
2014,2014062804,야간,토,1,2,경남 통영시
2014,2014061713,주간,화,1,1,충남 태안군
2014,2014061620,야간,월,1,1,전북 부안군
2014,2014061810,주간,수,1,1,강원 춘천시
2014,2014061810,주간,수,1,1,전북 군산시
2014,2014060920,야간,월,1,1,경기 이천시
2014,2014022200,야간,토,1,1,서울 중구
2014,2014022122,야간,금,1,1,경북 구미시
2014,2014022111,주간,금,1,1,경기 안성시
2014,2014022414,주간,월,1,1,제주 제주시
2014,2014022022,야간,목,1,1,제주 제주시
2014,2014080713,주간,목,1,1,전북 부안군
2014,2014030314,주간,월,2,2,전북 장수군
2014,2014052813,주간,수,1,2,경기 여주시
2014,2014042718,야간,일,1,2,경기 여주시
2014,2014091219,야간,금,1,5,충북 청주시
2014,2014122019,야간,토,2,2,경남 함양군
2014,2014010808,주간,수,1,3,전남 순천시
2014,2014010807,주간,수,1,2,전남 목포시
2014,2014010615,주간,월,1,1,인천 계양구
2014,2014010618,야간,월,1,1,경남 사천시
2014,2014010606,주간,월,1,1,전북 전주시
2014,2014010205,야간,목,1,1,경기 용인시
2014,2014010100,야간,수,1,1,전남 진도군
2014,2014010118,야간,수,1,1,강원 화천군
2014,2014011506,주간,수,1,1,경남 김해시
2014,2014011706,주간,금,1,2,경북 고령군
2014,2014011707,주간,금,1,1,서울 관악구
2014,2014011611,주간,목,1,1,경남 양산시
2014,2014010918,야간,목,1,1,대구 달성군
2014,2014011018,야간,금,1,1,전남 목포시
2014,2014060801,야간,일,1,1,서울 용산구
2014,2014061901,야간,목,1,1,경기 안양시
2014,2014061823,야간,수,1,1,전북 전주시
2014,2014061618,야간,월,1,1,전남 고흥군
2014,2014050814,주간,목,1,3,대전 동구
2014,2014050919,야간,금,1,1,경기 부천시
2014,2014050800,야간,목,1,1,경남 진주시
2014,2014050917,주간,금,1,1,광주 광산구
2014,2014051909,주간,월,1,1,서울 송파구
2014,2014051417,주간,수,1,1,강원 춘천시
2014,2014052400,야간,토,1,1,경북 안동시
2014,2014052302,야간,금,1,1,서울 서대문구
2014,2014052107,주간,수,1,1,경남 거제시
2014,2014052109,주간,수,1,2,경북 의성군
2014,2014052201,야간,목,1,2,경기 안양시
2014,2014052109,주간,수,1,1,세종 세종
2014,2014052212,주간,목,1,1,전북 익산시
2014,2014053011,주간,금,1,1,전남 함평군
2014,2014052907,주간,목,1,1,충남 보령시
2014,2014060417,주간,수,1,1,경남 창원시(통합)
2014,2014060513,주간,목,1,1,경남 김해시
2014,2014060215,주간,월,1,1,경기 포천시
2014,2014061202,야간,목,1,1,충북 청주시
2014,2014061215,주간,목,1,4,전남 나주시
2014,2014071607,주간,수,1,1,광주 남구
2014,2014072202,야간,화,1,4,충북 청주시
2014,2014072219,야간,화,1,1,경북 경산시
2014,2014072920,야간,화,1,1,전북 군산시
2014,2014081902,야간,화,1,4,경기 성남시
2014,2014082013,주간,수,1,1,충북 충주시
2014,2014080605,야간,수,1,2,인천 남동구
2014,2014080519,야간,화,1,1,충남 당진시
2014,2014080608,주간,수,1,1,부산 해운대구
2014,2014080516,주간,화,1,2,전북 남원시
2014,2014080519,야간,화,1,1,서울 구로구
2014,2014080316,주간,일,1,3,경남 밀양시
2014,2014080818,야간,금,1,1,경남 창원시(통합)
2014,2014081512,주간,금,1,3,경기 남양주시
2014,2014070811,주간,화,1,1,경북 경주시
2014,2014070708,주간,월,1,3,경북 의성군
2014,2014070508,주간,토,1,1,충북 청주시
2014,2014070504,야간,토,1,1,경기 안양시
2014,2014070407,주간,금,1,1,광주 동구
2014,2014012112,주간,화,1,1,경기 안성시
2014,2014012313,주간,목,1,1,경기 양주시
2014,2014012314,주간,목,1,2,강원 원주시
2014,2014011919,야간,일,1,2,경기 동두천시
2014,2014011923,야간,일,1,1,광주 남구
2014,2014011809,주간,토,1,1,인천 남동구
2014,2014012006,주간,월,1,1,전남 목포시
2014,2014012922,야간,수,1,1,전남 목포시
2014,2014012502,야간,토,1,1,광주 북구
2014,2014012710,주간,월,1,1,전북 군산시
2014,2014021205,야간,수,1,2,제주 서귀포시
2014,2014021212,주간,수,1,1,전남 구례군
2014,2014020915,주간,일,1,1,충남 태안군
2014,2014020907,주간,일,1,1,전북 군산시
2014,2014020822,야간,토,1,1,전남 영광군
2014,2014021200,야간,수,1,2,경기 수원시
2014,2014022323,야간,일,1,1,경기 의정부시
2014,2014022406,주간,월,1,1,울산 남구
2014,2014022220,야간,토,1,1,충남 논산시
2014,2014090203,야간,화,1,3,충남 서천군
2014,2014090607,주간,토,1,5,전북 익산시
2014,2014101222,야간,일,1,1,충남 천안시
2014,2014010719,야간,화,1,1,경북 경산시
2014,2014012122,야간,화,1,1,충북 옥천군
2014,2014012213,주간,수,1,9,충북 충주시
2014,2014072118,야간,월,1,1,경기 성남시
2014,2014072123,야간,월,1,3,전남 영광군
2014,2014071411,주간,월,1,1,충남 논산시
2014,2014071005,야간,목,1,1,전북 임실군
2014,2014071820,야간,금,1,1,대구 달서구
2014,2014072102,야간,월,1,3,경기 여주시
2014,2014071802,야간,금,1,1,경기 용인시
2014,2014072913,주간,화,1,1,충북 충주시
2014,2014081912,주간,화,1,1,서울 용산구
2014,2014081911,주간,화,1,2,전남 광양시
2014,2014080613,주간,수,1,1,대전 서구
2014,2014080416,주간,월,1,1,서울 강남구
2014,2014080400,야간,월,1,1,경기 이천시
2014,2014080608,주간,수,1,1,대전 서구
2014,2014080412,주간,월,1,1,서울 송파구
2014,2014080820,야간,금,1,5,인천 남동구
2014,2014080215,주간,토,1,3,전남 순천시
2014,2014080300,야간,일,1,1,경기 수원시
2014,2014081320,야간,수,1,1,강원 원주시
2014,2014081314,주간,수,3,7,제주 제주시
2014,2014081300,야간,수,1,1,경기 용인시
2014,2014081303,야간,수,1,1,인천 남구
2014,2014081417,주간,목,1,1,제주 서귀포시
2014,2014081421,야간,목,1,1,광주 북구
2014,2014072718,야간,일,1,6,대전 대덕구
2014,2014080321,야간,일,2,7,경남 김해시
2014,2014072706,주간,일,1,7,대구 동구
2014,2014021005,야간,월,1,1,전북 김제시
2014,2014052522,야간,일,1,1,경북 고령군
2014,2014080300,야간,일,1,1,경기 의왕시
2014,2014061306,주간,금,1,1,울산 남구
2014,2014061015,주간,화,1,2,부산 동구
2014,2014060808,주간,일,1,1,충남 보령시
2014,2014061623,야간,월,1,1,경기 평택시
2014,2014061901,야간,목,1,1,경북 경산시
2014,2014061622,야간,월,1,1,경남 김해시
2014,2014061400,야간,토,1,1,경기 의왕시
2014,2014061405,야간,토,1,5,경기 용인시
2014,2014061515,주간,일,1,1,전북 부안군
2014,2014061421,야간,토,1,1,전남 나주시
2014,2014060922,야간,월,1,1,경북 경산시
2014,2014051310,주간,화,1,2,경기 안성시
2014,2014050818,야간,목,1,3,강원 철원군
2014,2014051918,야간,월,1,1,전북 부안군
2014,2014051623,야간,금,2,2,충북 청주시
2014,2014051815,주간,일,1,1,충북 진천군
2014,2014051821,야간,일,1,1,경기 용인시
2014,2014051809,주간,일,1,2,충남 천안시
2014,2014051912,주간,월,1,1,충남 금산군
2014,2014052420,야간,토,1,1,경남 통영시
2014,2014052012,주간,화,1,3,전남 여수시
2014,2014052912,주간,목,1,3,서울 용산구
2014,2014011106,주간,토,1,1,경기 오산시
2014,2014031415,주간,금,1,1,경기 화성시
2014,2014021808,주간,화,1,1,울산 울주군
2014,2014041105,야간,금,3,6,충북 충주시
2014,2014060519,야간,목,1,1,대구 북구
2014,2014052610,주간,월,1,1,부산 기장군
2014,2014072720,야간,일,1,1,전북 군산시
2014,2014070910,주간,수,1,1,전북 익산시
2014,2014011800,야간,토,1,1,대구 서구
2014,2014011721,야간,금,2,2,충북 음성군
2014,2014053106,주간,토,1,1,전남 순천시
2014,2014060420,야간,수,1,1,경남 진주시
2014,2014060501,야간,목,1,2,강원 원주시
