발생년,발생년월일시,주야,요일,사망자수,사상자수,발생지시도,발생지시군구
2013,2013112419,야간,일,1,1,전북,전주시
2013,2013112505,야간,월,1,2,경기,남양주시
2013,2013112412,주간,일,1,1,서울,강서구
2013,2013112200,야간,금,1,1,제주,제주시
2013,2013112208,주간,금,2,3,서울,서초구
2013,2013112219,야간,금,1,1,대구,달서구
2013,2013112212,주간,금,1,1,서울,강남구
2013,2013112217,주간,금,1,1,전남,담양군
2013,2013112218,야간,금,1,1,경남,창원시(통합)
2013,2013112311,주간,토,1,2,울산,남구
2013,2013113010,주간,토,1,1,경기,군포시
2013,2013112923,야간,금,1,1,경기,남양주시
2013,2013113018,야간,토,1,1,전남,보성군
2013,2013113019,야간,토,1,1,경북,김천시
2013,2013113018,야간,토,1,1,경남,남해군
2013,2013112808,주간,목,1,1,경기,안산시
2013,2013112822,야간,목,1,1,전북,부안군
2013,2013112908,주간,금,1,1,경기,화성시
2013,2013112800,야간,목,1,1,경남,양산시
2013,2013112723,야간,수,1,1,전남,여수시
2013,2013112811,주간,목,1,1,경남,창원시(통합)
2013,2013120623,야간,금,1,2,울산,동구
2013,2013120623,야간,금,1,1,인천,서구
2013,2013120605,야간,금,1,2,서울,영등포구
2013,2013120617,주간,금,1,1,충남,부여군
2013,2013120221,야간,월,1,3,경남,거제시
2013,2013120618,야간,금,1,1,경북,경주시
2013,2013041813,주간,목,1,1,경북,경주시
2013,2013042518,야간,목,1,1,경남,창원시(통합)
2013,2013042500,야간,목,1,2,충북,청주시
2013,2013042223,야간,월,1,1,경북,의성군
2013,2013050109,주간,수,1,1,전북,김제시
2013,2013050812,주간,수,1,1,부산,강서구
2013,2013051009,주간,금,1,5,강원,양양군
2013,2013050912,주간,목,2,4,충남,공주시
2013,2013052822,야간,화,1,3,경기,평택시
2013,2013012019,야간,일,1,2,전북,무주군
2013,2013031411,주간,목,1,1,전북,장수군
2013,2013010204,야간,수,1,1,전북,익산시
2013,2013112608,주간,화,1,1,경북,경주시
2013,2013111011,주간,일,1,43,충남,천안시
2013,2013011600,야간,수,1,1,경기,시흥시
2013,2013080509,주간,월,1,1,경남,김해시
2013,2013062309,주간,일,1,1,울산,울주군
2013,2013092401,야간,화,1,1,경북,구미시
2013,2013082705,야간,화,2,2,경북,문경시
2013,2013062310,주간,일,1,5,경남,양산시
2013,2013062917,주간,토,2,4,경남,김해시
2013,2013042607,주간,금,1,2,전남,해남군
2013,2013042800,야간,일,1,1,광주,서구
2013,2013042623,야간,금,1,3,인천,서구
2013,2013042320,야간,화,1,1,경북,영천시
2013,2013042319,야간,화,1,1,경북,청도군
2013,2013042722,야간,토,1,1,경기,수원시
2013,2013042901,야간,월,1,1,경북,경주시
2013,2013050507,주간,일,1,2,경기,화성시
2013,2013050518,야간,일,1,1,부산,연제구
2013,2013051104,야간,토,1,1,서울,양천구
2013,2013051715,주간,금,1,1,경기,광주시
2013,2013051711,주간,금,1,1,경기,김포시
2013,2013051605,야간,목,1,2,경기,수원시
2013,2013051520,야간,수,1,1,전남,고흥군
2013,2013051607,주간,목,1,2,전남,영광군
2013,2013051708,주간,금,1,1,충북,청주시
2013,2013051420,야간,화,1,1,충남,홍성군
2013,2013041920,야간,금,1,1,전북,군산시
2013,2013042215,주간,월,1,1,전남,신안군
2013,2013042817,주간,일,1,3,경북,경주시
2013,2013050709,주간,화,1,1,대전,중구
2013,2013020319,야간,일,1,1,전북,완주군
2013,2013020408,주간,월,1,1,전북,무주군
2013,2013020515,주간,화,1,1,전남,보성군
2013,2013020519,야간,화,1,1,경남,진주시
2013,2013020309,주간,일,2,7,경남,고성군
2013,2013011810,주간,금,1,3,경남,창녕군
2013,2013091219,야간,목,2,25,경기,의정부시
2013,2013072420,야간,수,1,1,경북,상주시
2013,2013071722,야간,수,1,1,경남,밀양시
2013,2013062103,야간,금,1,1,대구,수성구
2013,2013070112,주간,월,1,4,대구,달성군
2013,2013042704,야간,토,1,1,경기,고양시
2013,2013042420,야간,수,1,1,제주,서귀포시
2013,2013042318,야간,화,1,4,경북,포항시
2013,2013043009,주간,화,1,4,경기,광명시
2013,2013042722,야간,토,1,2,충북,청주시
2013,2013050711,주간,화,1,1,세종,세종
2013,2013050710,주간,화,1,1,충남,부여군
2013,2013050719,야간,화,1,1,전북,부안군
2013,2013050715,주간,화,1,1,경기,이천시
2013,2013050721,야간,화,1,1,경남,김해시
2013,2013050614,주간,월,2,8,충북,제천시
2013,2013050617,주간,월,1,2,전남,담양군
2013,2013050402,야간,토,1,4,경남,양산시
2013,2013050419,야간,토,1,1,충남,예산군
2013,2013051100,야간,토,1,1,충북,청주시
2013,2013052019,야간,월,1,1,부산,남구
2013,2013052120,야간,화,1,2,울산,울주군
2013,2013052120,야간,화,1,1,경남,김해시
2013,2013052116,주간,화,1,1,충북,청주시
2013,2013052218,야간,수,1,1,충북,영동군
2013,2013050414,주간,토,1,1,인천,연수구
2013,2013050512,주간,일,1,6,대구,북구
2013,2013051211,주간,일,1,1,전북,군산시
2013,2013051213,주간,일,1,1,전북,전주시
2013,2013051606,주간,목,1,1,서울,양천구
2013,2013051621,야간,목,1,1,경기,화성시
2013,2013051615,주간,목,1,1,경기,고양시
2013,2013051717,주간,금,1,1,경북,문경시
2013,2013051714,주간,금,1,1,전남,나주시
2013,2013121219,야간,목,1,1,경기,남양주시
2013,2013121900,야간,목,1,2,경기,남양주시
2013,2013041912,주간,금,1,1,서울,서대문구
2013,2013041921,야간,금,1,1,대전,유성구
2013,2013042621,야간,금,1,1,경남,양산시
2013,2013042703,야간,토,1,1,경남,양산시
2013,2013042508,주간,목,1,1,서울,노원구
2013,2013042314,주간,화,1,4,충북,청주시
2013,2013050111,주간,수,1,1,경기,시흥시
2013,2013050316,주간,금,1,5,충남,청양군
2013,2013050501,야간,일,1,1,경북,청도군
2013,2013050411,주간,토,1,1,경남,고성군
2013,2013051216,주간,일,1,4,전북,남원시
2013,2013051311,주간,월,2,5,전남,강진군
2013,2013051314,주간,월,2,2,충남,청양군
2013,2013051318,야간,월,1,1,충남,태안군
2013,2013051323,야간,월,2,4,충남,서산시
2013,2013051320,야간,월,1,1,경기,이천시
2013,2013051320,야간,월,1,1,전남,강진군
2013,2013052215,주간,수,1,2,서울,용산구
2013,2013052311,주간,목,1,2,전남,광양시
2013,2013051003,야간,금,1,1,부산,연제구
2013,2013051713,주간,금,2,5,전남,강진군
2013,2013051603,야간,목,1,1,경기,광주시
2013,2013051417,주간,화,1,1,경북,영양군
2013,2013051415,주간,화,1,1,경북,문경시
2013,2013051412,주간,화,1,1,경남,고성군
2013,2013051409,주간,화,1,1,서울,금천구
2013,2013051423,야간,화,1,1,서울,관악구
2013,2013051415,주간,화,1,2,전남,순천시
2013,2013041914,주간,금,1,1,전북,고창군
2013,2013041923,야간,금,1,1,경기,포천시
2013,2013011114,주간,금,1,1,전북,익산시
2013,2013061200,야간,수,1,1,전북,장수군
2013,2013103118,야간,목,1,1,인천,연수구
2013,2013102910,주간,화,1,1,대구,중구
2013,2013102816,주간,월,1,1,충북,청주시
2013,2013110513,주간,화,1,1,전북,진안군
2013,2013110516,주간,화,1,1,전남,광양시
2013,2013110618,야간,수,1,1,충북,괴산군
2013,2013122418,야간,화,1,1,충남,아산시
2013,2013122001,야간,금,1,1,대구,동구
2013,2013122011,주간,금,1,5,대구,수성구
2013,2013122201,야간,일,1,2,충남,태안군
2013,2013122418,야간,화,2,2,경북,경주시
2013,2013122222,야간,일,1,1,서울,강북구
2013,2013122206,주간,일,1,1,서울,강북구
2013,2013122417,주간,화,1,1,광주,서구
2013,2013122519,야간,수,1,1,전남,여수시
2013,2013122617,주간,목,1,1,경기,화성시
2013,2013122713,주간,금,1,2,전남,구례군
2013,2013122911,주간,일,1,3,대구,달성군
2013,2013121819,야간,수,1,1,경북,김천시
2013,2013122304,야간,월,1,1,대구,달성군
2013,2013122422,야간,화,1,1,경기,수원시
2013,2013122720,야간,금,1,1,제주,제주시
2013,2013122609,주간,목,1,1,서울,강서구
2013,2013122820,야간,토,1,1,경기,시흥시
2013,2013122823,야간,토,1,1,인천,남동구
2013,2013122823,야간,토,1,1,경기,파주시
2013,2013122008,주간,금,1,5,경남,함안군
2013,2013121209,주간,목,1,1,경기,부천시
2013,2013121717,주간,화,1,1,강원,양양군
2013,2013121706,주간,화,1,1,서울,구로구
2013,2013111319,야간,수,1,1,전북,군산시
2013,2013111114,주간,월,1,2,전남,여수시
2013,2013111312,주간,수,1,1,경기,의왕시
2013,2013111910,주간,화,1,2,전북,장수군
2013,2013111801,야간,월,1,3,경남,창원시(통합)
2013,2013111818,야간,월,1,1,인천,남동구
2013,2013111818,야간,월,1,1,경북,문경시
2013,2013111618,야간,토,1,1,울산,울주군
2013,2013111622,야간,토,1,9,전북,전주시
2013,2013111717,주간,일,1,1,충남,홍성군
2013,2013111719,야간,일,1,1,대구,달성군
2013,2013112518,야간,월,1,1,전남,순천시
2013,2013112518,야간,월,1,1,강원,강릉시
2013,2013112518,야간,월,1,1,충남,천안시
2013,2013112600,야간,화,1,1,경기,용인시
2013,2013112607,주간,화,1,1,광주,서구
2013,2013112618,야간,화,1,1,충남,당진시
2013,2013112219,야간,금,1,1,경남,진주시
2013,2013112308,주간,토,1,1,전남,여수시
2013,2013102618,야간,토,1,1,경기,의정부시
2013,2013102703,야간,일,1,1,경북,청도군
2013,2013102717,주간,일,1,1,경북,경주시
2013,2013102417,주간,목,1,1,부산,서구
2013,2013102506,주간,금,1,1,제주,서귀포시
2013,2013103118,야간,목,1,1,전남,강진군
2013,2013103018,야간,수,1,1,전남,화순군
2013,2013102808,주간,월,1,1,경기,수원시
2013,2013102821,야간,월,1,1,충남,홍성군
2013,2013110616,주간,수,1,1,전북,김제시
2013,2013110418,야간,월,1,1,충남,서산시
2013,2013110915,주간,토,1,1,충북,청원군
2013,2013110908,주간,토,1,1,충남,서천군
2013,2013111516,주간,금,1,1,인천,남동구
2013,2013111309,주간,수,1,1,전북,전주시
2013,2013111303,야간,수,1,1,전북,전주시
2013,2013111300,야간,수,1,1,서울,광진구
2013,2013111918,야간,화,1,2,전남,광양시
2013,2013112418,야간,일,1,1,부산,진구
2013,2013112723,야간,수,1,1,경기,성남시
2013,2013112616,주간,화,1,4,인천,남구
2013,2013112700,야간,수,1,1,인천,부평구
2013,2013112613,주간,화,1,1,경남,창원시(통합)
2013,2013112715,주간,수,1,1,인천,동구
2013,2013112818,야간,목,1,1,부산,기장군
2013,2013112706,주간,수,1,1,제주,서귀포시
2013,2013112714,주간,수,1,1,경기,화성시
2013,2013120319,야간,화,1,1,인천,연수구
2013,2013120413,주간,수,1,1,경기,남양주시
2013,2013120707,주간,토,1,1,전북,전주시
2013,2013120700,야간,토,1,1,전북,전주시
2013,2013120305,야간,화,1,21,경기,평택시
2013,2013120310,주간,화,1,2,경북,안동시
2013,2013120619,야간,금,1,1,경기,여주시
2013,2013120618,야간,금,1,2,전남,영암군
2013,2013102612,주간,토,1,1,전남,무안군
2013,2013102518,야간,금,1,1,강원,홍천군
2013,2013102521,야간,금,1,1,경남,거제시
2013,2013102518,야간,금,1,1,경기,양주시
2013,2013110118,야간,금,1,19,서울,영등포구
2013,2013102819,야간,월,1,1,경남,진주시
2013,2013103000,야간,수,1,1,충남,천안시
2013,2013102804,야간,월,1,1,경기,안산시
2013,2013102918,야간,화,1,1,강원,강릉시
2013,2013110604,야간,수,1,1,제주,제주시
2013,2013110505,야간,화,1,1,대구,수성구
2013,2013112306,주간,토,1,1,부산,사하구
2013,2013112302,야간,토,1,1,서울,동작구
2013,2013112318,야간,토,1,1,전남,담양군
2013,2013113018,야간,토,1,1,전남,영광군
2013,2013113004,야간,토,1,1,충남,천안시
2013,2013112921,야간,금,1,2,경남,김해시
2013,2013120911,주간,월,1,7,서울,서대문구
2013,2013121519,야간,일,1,1,충남,공주시
2013,2013121807,주간,수,1,2,경기,시흥시
2013,2013120917,주간,월,1,1,울산,남구
2013,2013121103,야간,수,1,3,광주,광산구
2013,2013121105,야간,수,1,1,부산,기장군
2013,2013121818,야간,수,1,1,전남,해남군
2013,2013121815,주간,수,1,1,강원,양양군
2013,2013121017,주간,화,1,1,충북,청주시
2013,2013121103,야간,수,1,1,경기,양주시
2013,2013121010,주간,화,1,1,대구,수성구
2013,2013120814,주간,일,1,1,부산,수영구
2013,2013120802,야간,일,1,1,제주,제주시
2013,2013012818,야간,월,1,1,충북,청주시
2013,2013061815,주간,화,1,3,전남,보성군
2013,2013122923,야간,일,1,1,경북,문경시
2013,2013122722,야간,금,1,2,서울,노원구
2013,2013121021,야간,화,1,1,강원,강릉시
2013,2013120719,야간,토,1,1,충남,공주시
2013,2013121017,주간,화,1,1,인천,서구
2013,2013121105,야간,수,1,1,서울,동작구
2013,2013122409,주간,화,1,1,경기,화성시
2013,2013122804,야간,토,1,1,전북,전주시
2013,2013102910,주간,화,1,1,경남,남해군
2013,2013110605,야간,수,1,1,서울,양천구
2013,2013110406,주간,월,1,1,강원,춘천시
2013,2013110314,주간,일,1,3,경북,영주시
2013,2013110218,야간,토,1,2,전북,정읍시
2013,2013110909,주간,토,1,1,경북,김천시
2013,2013111016,주간,일,1,1,경남,산청군
2013,2013111015,주간,일,1,6,경북,경주시
2013,2013110821,야간,금,1,1,울산,북구
2013,2013111419,야간,목,1,1,충남,서천군
2013,2013122409,주간,화,2,3,전남,나주시
2013,2013122810,주간,토,1,1,전북,완주군
2013,2013122801,야간,토,1,5,전북,익산시
2013,2013122100,야간,토,1,1,대구,중구
2013,2013121213,주간,목,1,1,강원,횡성군
2013,2013121721,야간,화,1,1,경기,성남시
2013,2013120706,주간,토,1,1,경기,고양시
2013,2013120923,야간,월,1,1,인천,중구
2013,2013121020,야간,화,1,1,경북,경산시
2013,2013121617,주간,월,1,1,전북,순창군
2013,2013122504,야간,수,1,1,제주,제주시
2013,2013120723,야간,토,1,2,경기,가평군
2013,2013122317,주간,월,1,1,충북,진천군
2013,2013113023,야간,토,2,2,울산,울주군
2013,2013113008,주간,토,1,1,경기,시흥시
2013,2013120103,야간,일,1,1,경기,안성시
2013,2013113012,주간,토,1,1,전북,전주시
2013,2013113018,야간,토,1,3,경북,군위군
2013,2013102702,야간,일,1,1,서울,강남구
2013,2013102301,야간,수,1,1,경기,고양시
2013,2013102310,주간,수,1,1,경기,부천시
2013,2013102503,야간,금,1,1,경북,칠곡군
2013,2013102423,야간,목,1,2,충남,아산시
2013,2013102217,주간,화,1,2,제주,서귀포시
2013,2013103114,주간,목,1,4,경기,용인시
2013,2013110110,주간,금,1,1,경기,포천시
2013,2013102821,야간,월,1,1,부산,사하구
2013,2013102900,야간,화,1,1,제주,제주시
2013,2013102818,야간,월,2,2,경북,문경시
2013,2013110318,야간,일,1,2,충남,금산군
2013,2013110321,야간,일,1,1,충남,서산시
2013,2013111417,주간,목,2,2,울산,울주군
2013,2013111515,주간,금,1,1,경남,양산시
2013,2013111918,야간,화,1,1,전남,담양군
2013,2013120421,야간,수,1,1,전북,김제시
2013,2013120217,주간,월,1,6,전북,군산시
2013,2013120217,주간,월,1,1,전북,군산시
2013,2013123101,야간,화,1,2,충남,서산시
2013,2013123104,야간,화,1,1,대구,서구
2013,2013123015,주간,월,1,1,경기,파주시
2013,2013123118,야간,화,1,1,충남,금산군
2013,2013123107,주간,화,1,1,전북,익산시
2013,2013122905,야간,일,2,2,대구,달성군
2013,2013112600,야간,화,1,1,충남,서산시
2013,2013112609,주간,화,1,14,전북,군산시
2013,2013112604,야간,화,1,1,대구,달서구
2013,2013112611,주간,화,1,4,전남,영암군
2013,2013112303,야간,토,1,2,경기,성남시
2013,2013120621,야간,금,1,1,서울,중구
2013,2013123106,주간,화,1,2,서울,광진구
2013,2013122321,야간,월,1,2,경북,상주시
2013,2013122611,주간,목,1,2,서울,관악구
2013,2013122523,야간,수,1,1,서울,은평구
2013,2013122821,야간,토,1,8,전북,전주시
2013,2013122912,주간,일,1,3,울산,중구
2013,2013122005,야간,금,1,1,인천,중구
2013,2013122203,야간,일,1,1,충남,천안시
2013,2013122417,주간,화,1,1,전남,순천시
2013,2013122423,야간,화,1,1,전남,화순군
2013,2013122020,야간,금,1,1,경기,화성시
2013,2013122318,야간,월,1,1,경북,청송군
2013,2013121115,주간,수,1,1,충남,서산시
2013,2013121710,주간,화,1,2,인천,남구
2013,2013121718,야간,화,1,1,경기,동두천시
2013,2013121221,야간,목,1,2,인천,연수구
2013,2013120902,야간,월,1,1,서울,강남구
2013,2013120718,야간,토,1,1,전북,정읍시
2013,2013091601,야간,월,1,1,경기,양주시
2013,2013091611,주간,월,1,1,충남,보령시
2013,2013091613,주간,월,1,2,전북,임실군
2013,2013092717,주간,금,1,1,경기,가평군
2013,2013092720,야간,금,1,2,경기,포천시
2013,2013092600,야간,목,1,1,경기,광명시
2013,2013092313,주간,월,1,7,전남,장흥군
2013,2013092320,야간,월,1,1,전북,전주시
2013,2013092421,야간,화,1,1,경북,경주시
2013,2013092308,주간,월,1,1,강원,춘천시
2013,2013092315,주간,월,1,1,충남,공주시
2013,2013092318,야간,월,1,2,경기,포천시
2013,2013100215,주간,수,1,1,강원,춘천시
2013,2013100304,야간,목,1,1,대구,수성구
2013,2013100107,주간,화,1,1,서울,영등포구
2013,2013093023,야간,월,1,1,충남,천안시
2013,2013093013,주간,월,1,1,대구,달서구
2013,2013100316,주간,목,1,1,충남,당진시
2013,2013100307,주간,목,1,4,전북,익산시
2013,2013100311,주간,목,1,1,전북,정읍시
2013,2013100913,주간,수,1,1,세종,세종
2013,2013101719,야간,목,1,2,경기,양평군
2013,2013101718,야간,목,1,1,경기,포천시
2013,2013101805,야간,금,1,1,대구,북구
2013,2013101809,주간,금,1,1,경남,거제시
2013,2013101322,야간,일,1,1,전남,여수시
2013,2013101301,야간,일,1,2,경남,양산시
2013,2013101516,주간,화,1,1,경남,의령군
2013,2013101305,야간,일,1,1,충북,진천군
2013,2013090219,야간,월,1,1,경북,칠곡군
2013,2013091100,야간,수,1,1,강원,원주시
2013,2013091017,주간,화,1,1,경북,예천군
2013,2013090719,야간,토,1,1,전북,익산시
2013,2013090719,야간,토,1,1,전북,완주군
2013,2013091412,주간,토,1,1,경남,함안군
2013,2013091902,야간,목,1,1,강원,양양군
2013,2013091816,주간,수,1,1,부산,동래구
2013,2013091710,주간,화,1,1,서울,성북구
2013,2013091706,주간,화,1,1,서울,서대문구
2013,2013092519,야간,수,2,3,경북,예천군
2013,2013092221,야간,일,1,1,경기,포천시
2013,2013100203,야간,수,1,1,강원,원주시
2013,2013122313,주간,월,1,1,서울,광진구
2013,2013103119,야간,목,1,1,경남,양산시
2013,2013103018,야간,수,1,1,경북,경주시
2013,2013103123,야간,목,1,1,대구,달서구
2013,2013102910,주간,화,1,1,서울,성동구
2013,2013102909,주간,화,1,1,경기,광주시
2013,2013102905,야간,화,1,1,경남,창원시(통합)
2013,2013110412,주간,월,1,1,부산,영도구
2013,2013110500,야간,화,1,2,울산,북구
2013,2013110602,야간,수,1,1,서울,강동구
2013,2013110403,야간,월,1,1,제주,제주시
2013,2013111023,야간,일,1,1,전북,정읍시
2013,2013110920,야간,토,1,2,부산,기장군
2013,2013110916,주간,토,1,1,인천,옹진군
2013,2013111000,야간,일,1,1,경북,포항시
2013,2013111018,야간,일,1,2,경북,경주시
2013,2013123006,주간,월,1,1,대구,달서구
2013,2013121902,야간,목,1,5,인천,남동구
2013,2013122401,야간,화,1,1,강원,영월군
2013,2013122608,주간,목,1,1,충남,서산시
2013,2013122608,주간,목,1,1,충남,서산시
2013,2013122521,야간,수,1,1,경기,화성시
2013,2013122805,야간,토,1,1,부산,사하구
2013,2013122922,야간,일,1,2,경기,포천시
2013,2013122914,주간,일,1,1,전남,목포시
2013,2013121917,주간,목,1,1,경기,안양시
2013,2013121016,주간,화,1,1,전북,완주군
2013,2013121106,주간,수,1,2,전북,익산시
2013,2013121317,주간,금,1,1,충남,예산군
2013,2013121306,주간,금,1,1,전북,익산시
2013,2013120808,주간,일,1,1,전북,장수군
2013,2013121815,주간,수,1,1,경기,용인시
2013,2013121520,야간,일,1,1,충북,충주시
2013,2013121521,야간,일,1,1,광주,서구
2013,2013121206,주간,목,1,1,경기,수원시
2013,2013121317,주간,금,1,1,경남,거창군
2013,2013121217,주간,목,1,1,전남,목포시
2013,2013111517,주간,금,1,1,울산,북구
2013,2013111120,야간,월,1,1,경남,창원시(통합)
2013,2013111206,주간,화,1,1,경북,구미시
2013,2013111208,주간,화,1,1,충남,논산시
2013,2013111318,야간,수,1,1,충남,부여군
2013,2013111210,주간,화,1,2,경북,청도군
2013,2013111211,주간,화,1,1,경남,하동군
2013,2013111820,야간,월,1,1,울산,중구
2013,2013111704,야간,일,1,1,강원,정선군
2013,2013111623,야간,토,1,2,광주,광산구
2013,2013112519,야간,월,1,1,경북,포항시
2013,2013112606,주간,화,1,1,경북,구미시
2013,2013112220,야간,금,1,1,충남,서산시
2013,2013112315,주간,토,1,1,경남,고성군
2013,2013112319,야간,토,1,1,인천,남동구
2013,2013102521,야간,금,1,1,경기,광주시
2013,2013102502,야간,금,2,2,경남,창원시(통합)
2013,2013102223,야간,화,1,1,경기,평택시
2013,2013103016,주간,수,1,7,강원,고성군
2013,2013102918,야간,화,1,1,경기,시흥시
2013,2013103013,주간,수,1,1,경기,시흥시
2013,2013102918,야간,화,1,1,충남,서천군
2013,2013102920,야간,화,1,2,충남,공주시
2013,2013110418,야간,월,1,1,충북,청원군
2013,2013110204,야간,토,1,1,서울,중랑구
2013,2013110206,주간,토,1,3,경북,안동시
2013,2013111114,주간,월,1,2,대구,달서구
2013,2013111106,주간,월,1,1,경남,고성군
2013,2013110907,주간,토,1,1,경북,김천시
2013,2013110709,주간,목,1,1,전남,영광군
2013,2013110721,야간,목,1,2,경남,창원시(통합)
2013,2013110719,야간,목,1,1,경기,이천시
2013,2013022823,야간,목,1,1,경기,부천시
2013,2013030909,주간,토,1,1,충북,충주시
2013,2013030608,주간,수,1,2,경남,창원시(통합)
2013,2013030604,야간,수,1,1,서울,마포구
2013,2013030414,주간,월,1,1,경기,양주시
2013,2013031303,야간,수,1,3,부산,남구
2013,2013031417,주간,목,1,2,전남,영암군
2013,2013031216,주간,화,1,1,충북,음성군
2013,2013031207,주간,화,1,1,경기,오산시
2013,2013122313,주간,월,1,1,서울,중구
2013,2013122520,야간,수,1,3,울산,북구
2013,2013122620,야간,목,1,1,경북,경주시
2013,2013122308,주간,월,1,1,대전,유성구
2013,2013122505,야간,수,1,1,경북,경주시
2013,2013122808,주간,토,1,1,경기,고양시
2013,2013122821,야간,토,1,4,광주,동구
2013,2013120806,주간,일,1,1,경남,창원시(통합)
2013,2013121419,야간,토,1,1,경북,포항시
2013,2013120719,야간,토,1,1,경북,구미시
2013,2013120801,야간,일,1,1,경북,청도군
2013,2013121109,주간,수,1,1,경북,의성군
2013,2013121618,야간,월,1,1,충남,당진시
2013,2013121100,야간,수,1,2,서울,마포구
2013,2013121906,주간,목,1,3,충북,청주시
2013,2013121500,야간,일,1,4,전북,완주군
2013,2013120906,주간,월,1,2,경북,칠곡군
2013,2013120907,주간,월,1,2,경남,산청군
2013,2013120720,야간,토,1,1,광주,북구
2013,2013120823,야간,일,1,1,충남,논산시
2013,2013121708,주간,화,1,2,경기,안산시
2013,2013112609,주간,화,1,1,경기,부천시
2013,2013121713,주간,화,1,1,경북,의성군
2013,2013121917,주간,목,1,1,대전,서구
2013,2013122408,주간,화,1,3,경기,평택시
2013,2013122623,야간,목,1,1,경기,수원시
2013,2013122700,야간,금,1,2,경기,안양시
2013,2013122707,주간,금,1,1,인천,남동구
2013,2013123007,주간,월,1,1,인천,연수구
2013,2013122816,주간,토,1,3,강원,정선군
2013,2013122203,야간,일,1,1,전남,고흥군
2013,2013111601,야간,토,1,1,경남,창원시(통합)
2013,2013111418,야간,목,1,1,충남,서산시
2013,2013111323,야간,수,1,1,경기,시흥시
2013,2013111400,야간,목,1,1,경기,양평군
2013,2013111317,주간,수,1,4,충남,천안시
2013,2013111223,야간,화,1,1,전북,군산시
2013,2013110407,주간,월,1,1,경기,광주시
2013,2013110400,야간,월,1,1,경기,안양시
2013,2013110320,야간,일,1,1,서울,동작구
2013,2013110408,주간,월,1,1,경기,포천시
2013,2013110718,야간,목,1,1,경북,영주시
2013,2013110807,주간,금,1,1,경남,창녕군
2013,2013111515,주간,금,1,1,세종,세종
2013,2013111505,야간,금,1,2,부산,북구
2013,2013111516,주간,금,1,3,서울,은평구
2013,2013111108,주간,월,1,1,전북,완주군
2013,2013111203,야간,화,1,1,서울,강남구
2013,2013111917,주간,화,1,1,강원,속초시
2013,2013111915,주간,화,1,1,전남,순천시
2013,2013111917,주간,화,1,2,경북,영천시
2013,2013112006,주간,수,1,1,대구,북구
2013,2013111910,주간,화,1,2,경북,안동시
2013,2013112501,야간,월,1,1,경기,안양시
2013,2013112608,주간,화,1,1,전북,전주시
2013,2013120318,야간,화,1,1,전남,구례군
2013,2013120311,주간,화,1,1,경남,거제시
2013,2013120315,주간,화,1,2,경기,광주시
2013,2013120318,야간,화,1,1,경기,양주시
2013,2013120321,야간,화,1,1,강원,원주시
2013,2013120610,주간,금,1,1,전남,완도군
2013,2013120522,야간,목,1,1,광주,서구
2013,2013120407,주간,수,1,1,제주,제주시
2013,2013120406,주간,수,1,2,전남,강진군
2013,2013120419,야간,수,1,1,전남,신안군
2013,2013120622,야간,금,1,1,대구,달서구
2013,2013123106,주간,화,1,1,전남,여수시
2013,2013123117,주간,화,1,1,인천,남동구
2013,2013123113,주간,화,1,2,경기,시흥시
2013,2013123018,야간,월,1,1,강원,양구군
2013,2013123119,야간,화,1,1,충북,청주시
2013,2013123106,주간,화,1,1,제주,서귀포시
2013,2013123113,주간,화,1,2,경남,합천군
2013,2013123016,주간,월,1,2,충남,당진시
2013,2013031016,주간,일,1,1,충북,제천시
2013,2013031109,주간,월,1,1,부산,금정구
2013,2013031019,야간,일,1,1,경기,여주시
2013,2013031923,야간,화,1,1,경기,성남시
2013,2013031913,주간,화,1,1,경기,시흥시
2013,2013031720,야간,일,1,1,강원,평창군
2013,2013031602,야간,토,2,2,서울,은평구
2013,2013031722,야간,일,1,1,경기,시흥시
2013,2013031603,야간,토,1,1,인천,남동구
2013,2013031621,야간,토,1,2,울산,울주군
2013,2013032421,야간,일,1,1,경기,안양시
2013,2013032516,주간,월,1,1,경북,구미시
2013,2013032421,야간,일,1,1,경기,시흥시
2013,2013032418,야간,일,1,1,인천,강화군
2013,2013032319,야간,토,1,1,충남,천안시
2013,2013032400,야간,일,1,1,제주,제주시
2013,2013032319,야간,토,1,1,충남,천안시
2013,2013032303,야간,토,1,2,경기,양평군
2013,2013032321,야간,토,1,1,충남,당진시
2013,2013033023,야간,토,1,1,광주,북구
2013,2013033106,주간,일,1,1,서울,강동구
2013,2013033006,주간,토,1,2,경기,안성시
2013,2013032715,주간,수,1,1,경기,안산시
2013,2013032801,야간,목,1,1,전남,보성군
2013,2013032911,주간,금,1,1,경북,영천시
2013,2013042023,야간,토,2,2,서울,강남구
2013,2013030200,야간,토,1,1,충북,제천시
2013,2013030206,주간,토,1,1,광주,서구
2013,2013030118,야간,금,1,1,경남,창녕군
2013,2013030916,주간,토,1,2,경남,함안군
2013,2013030912,주간,토,1,1,전북,부안군
2013,2013030920,야간,토,1,1,경기,여주시
2013,2013030417,주간,월,1,1,전남,구례군
2013,2013071506,주간,월,1,2,제주,서귀포시
2013,2013071511,주간,월,1,1,전남,순천시
2013,2013072507,주간,목,1,2,충남,아산시
2013,2013072405,야간,수,1,1,경남,창원시(통합)
2013,2013071923,야간,금,1,1,경기,수원시
2013,2013072220,야간,월,1,1,경기,의정부시
2013,2013072003,야간,토,1,2,제주,제주시
