범죄대분류,범죄중분류,도시,발생수,발생년도
병역범죄,병역범죄,경기 안산,332,2015
기타범죄,기타범죄,경기 안산,3293,2015
강력범죄,살인기수,경남 진주,4,2015
강력범죄,살인미수등,경남 진주,0,2015
강력범죄,강도,경남 진주,13,2015
강력범죄,강간,경남 진주,63,2015
강력범죄,유사강간,경남 진주,1,2015
강력범죄,강제추행,경남 진주,58,2015
강력범죄,기타 강간 강제추행등,경남 진주,4,2015
강력범죄,방화,경남 진주,12,2015
절도범죄,절도,경남 진주,2032,2015
폭력범죄,상해,경남 진주,408,2015
폭력범죄,폭행,경남 진주,698,2015
폭력범죄,체포 감금,경남 진주,10,2015
폭력범죄,협박,경남 진주,58,2015
폭력범죄,약취 유인,경남 진주,0,2015
폭력범죄,폭력행위등,경남 진주,202,2015
폭력범죄,공갈,경남 진주,19,2015
폭력범죄,손괴,경남 진주,286,2015
지능범죄,직무유기,경남 진주,5,2015
지능범죄,직권남용,경남 진주,3,2015
지능범죄,증수뢰,경남 진주,1,2015
지능범죄,통화,경남 진주,6,2015
지능범죄,문서 인장,경남 진주,60,2015
지능범죄,유가증권인지,경남 진주,0,2015
지능범죄,사기,경남 진주,1441,2015
지능범죄,횡령,경남 진주,165,2015
지능범죄,배임,경남 진주,19,2015
풍속범죄,성풍속범죄,경남 진주,37,2015
풍속범죄,도박범죄,경남 진주,27,2015
특별경제범죄,특별경제범죄,경남 진주,399,2015
마약범죄,마약범죄,경남 진주,90,2015
보건범죄,보건범죄,경남 진주,123,2015
환경범죄,환경범죄,경남 진주,20,2015
교통범죄,교통범죄,경남 진주,3351,2015
노동범죄,노동범죄,경남 진주,0,2015
안보범죄,안보범죄,경남 진주,1,2015
선거범죄,선거범죄,경남 진주,30,2015
병역범죄,병역범죄,경남 진주,92,2015
기타범죄,기타범죄,경남 진주,933,2015
강력범죄,살인기수,경기 고양,8,2015
강력범죄,살인미수등,경기 고양,9,2015
강력범죄,강도,경기 고양,14,2015
강력범죄,강간,경기 고양,73,2015
강력범죄,유사강간,경기 고양,9,2015
강력범죄,강제추행,경기 고양,256,2015
강력범죄,기타 강간 강제추행등,경기 고양,7,2015
강력범죄,방화,경기 고양,40,2015
절도범죄,절도,경기 고양,3287,2015
폭력범죄,상해,경기 고양,490,2015
폭력범죄,폭행,경기 고양,2268,2015
폭력범죄,체포 감금,경기 고양,15,2015
폭력범죄,협박,경기 고양,170,2015
폭력범죄,약취 유인,경기 고양,3,2015
폭력범죄,폭력행위등,경기 고양,462,2015
폭력범죄,공갈,경기 고양,34,2015
폭력범죄,손괴,경기 고양,806,2015
지능범죄,직무유기,경기 고양,10,2015
지능범죄,직권남용,경기 고양,7,2015
지능범죄,증수뢰,경기 고양,2,2015
지능범죄,통화,경기 고양,36,2015
지능범죄,문서 인장,경기 고양,219,2015
지능범죄,유가증권인지,경기 고양,12,2015
지능범죄,사기,경기 고양,3861,2015
지능범죄,횡령,경기 고양,1218,2015
지능범죄,배임,경기 고양,76,2015
풍속범죄,성풍속범죄,경기 고양,288,2015
풍속범죄,도박범죄,경기 고양,108,2015
특별경제범죄,특별경제범죄,경기 고양,1278,2015
마약범죄,마약범죄,경기 고양,82,2015
보건범죄,보건범죄,경기 고양,223,2015
환경범죄,환경범죄,경기 고양,30,2015
교통범죄,교통범죄,경기 고양,11926,2015
노동범죄,노동범죄,경기 고양,13,2015
안보범죄,안보범죄,경기 고양,1,2015
선거범죄,선거범죄,경기 고양,4,2015
병역범죄,병역범죄,경기 고양,360,2015
기타범죄,기타범죄,경기 고양,3473,2015
강력범죄,살인기수,제주,11,2015
강력범죄,살인미수등,제주,17,2015
강력범죄,강도,제주,33,2015
강력범죄,강간,제주,78,2015
강력범죄,유사강간,제주,13,2015
강력범죄,강제추행,제주,197,2015
강력범죄,기타 강간 강제추행등,제주,12,2015
강력범죄,방화,제주,35,2015
절도범죄,절도,제주,4230,2015
폭력범죄,상해,제주,801,2015
폭력범죄,폭행,제주,2489,2015
폭력범죄,체포 감금,제주,12,2015
폭력범죄,협박,제주,290,2015
폭력범죄,약취 유인,제주,4,2015
폭력범죄,폭력행위등,제주,528,2015
폭력범죄,공갈,제주,45,2015
폭력범죄,손괴,제주,1349,2015
지능범죄,직무유기,제주,7,2015
지능범죄,직권남용,제주,12,2015
지능범죄,증수뢰,제주,3,2015
지능범죄,통화,제주,16,2015
지능범죄,문서 인장,제주,196,2015
지능범죄,유가증권인지,제주,0,2015
지능범죄,사기,제주,3429,2015
지능범죄,횡령,제주,561,2015
지능범죄,배임,제주,167,2015
풍속범죄,성풍속범죄,제주,263,2015
풍속범죄,도박범죄,제주,144,2015
특별경제범죄,특별경제범죄,제주,1251,2015
마약범죄,마약범죄,제주,26,2015
보건범죄,보건범죄,제주,168,2015
환경범죄,환경범죄,제주,46,2015
교통범죄,교통범죄,제주,14438,2015
노동범죄,노동범죄,제주,9,2015
안보범죄,안보범죄,제주,0,2015
선거범죄,선거범죄,제주,23,2015
병역범죄,병역범죄,제주,242,2015
기타범죄,기타범죄,제주,4461,2015
강력범죄,살인기수,전남 목포,2,2015
강력범죄,살인미수등,전남 목포,0,2015
강력범죄,강도,전남 목포,9,2015
강력범죄,강간,전남 목포,42,2015
강력범죄,유사강간,전남 목포,1,2015
강력범죄,강제추행,전남 목포,81,2015
강력범죄,기타 강간 강제추행등,전남 목포,3,2015
강력범죄,방화,전남 목포,8,2015
절도범죄,절도,전남 목포,1520,2015
폭력범죄,상해,전남 목포,415,2015
폭력범죄,폭행,전남 목포,1214,2015
폭력범죄,체포 감금,전남 목포,6,2015
폭력범죄,협박,전남 목포,73,2015
폭력범죄,약취 유인,전남 목포,3,2015
폭력범죄,폭력행위등,전남 목포,347,2015
폭력범죄,공갈,전남 목포,20,2015
폭력범죄,손괴,전남 목포,434,2015
지능범죄,직무유기,전남 목포,2,2015
지능범죄,직권남용,전남 목포,1,2015
지능범죄,증수뢰,전남 목포,3,2015
지능범죄,통화,전남 목포,6,2015
지능범죄,문서 인장,전남 목포,76,2015
지능범죄,유가증권인지,전남 목포,1,2015
지능범죄,사기,전남 목포,1579,2015
지능범죄,횡령,전남 목포,208,2015
지능범죄,배임,전남 목포,31,2015
풍속범죄,성풍속범죄,전남 목포,104,2015
풍속범죄,도박범죄,전남 목포,59,2015
특별경제범죄,특별경제범죄,전남 목포,350,2015
마약범죄,마약범죄,전남 목포,13,2015
보건범죄,보건범죄,전남 목포,42,2015
환경범죄,환경범죄,전남 목포,12,2015
교통범죄,교통범죄,전남 목포,4699,2015
노동범죄,노동범죄,전남 목포,18,2015
안보범죄,안보범죄,전남 목포,1,2015
선거범죄,선거범죄,전남 목포,6,2015
병역범죄,병역범죄,전남 목포,98,2015
기타범죄,기타범죄,전남 목포,1471,2015
강력범죄,살인기수,경기 의정부,0,2015
강력범죄,살인미수등,경기 의정부,7,2015
강력범죄,강도,경기 의정부,15,2015
강력범죄,강간,경기 의정부,67,2015
강력범죄,유사강간,경기 의정부,10,2015
강력범죄,강제추행,경기 의정부,157,2015
강력범죄,기타 강간 강제추행등,경기 의정부,6,2015
강력범죄,방화,경기 의정부,22,2015
절도범죄,절도,경기 의정부,2304,2015
폭력범죄,상해,경기 의정부,326,2015
폭력범죄,폭행,경기 의정부,1901,2015
폭력범죄,체포 감금,경기 의정부,9,2015
폭력범죄,협박,경기 의정부,109,2015
폭력범죄,약취 유인,경기 의정부,1,2015
폭력범죄,폭력행위등,경기 의정부,323,2015
폭력범죄,공갈,경기 의정부,26,2015
폭력범죄,손괴,경기 의정부,634,2015
지능범죄,직무유기,경기 의정부,2,2015
지능범죄,직권남용,경기 의정부,2,2015
지능범죄,증수뢰,경기 의정부,0,2015
지능범죄,통화,경기 의정부,26,2015
지능범죄,문서 인장,경기 의정부,123,2015
지능범죄,유가증권인지,경기 의정부,3,2015
지능범죄,사기,경기 의정부,2117,2015
지능범죄,횡령,경기 의정부,525,2015
지능범죄,배임,경기 의정부,17,2015
풍속범죄,성풍속범죄,경기 의정부,126,2015
풍속범죄,도박범죄,경기 의정부,39,2015
특별경제범죄,특별경제범죄,경기 의정부,613,2015
마약범죄,마약범죄,경기 의정부,103,2015
보건범죄,보건범죄,경기 의정부,86,2015
환경범죄,환경범죄,경기 의정부,15,2015
교통범죄,교통범죄,경기 의정부,3670,2015
노동범죄,노동범죄,경기 의정부,5,2015
안보범죄,안보범죄,경기 의정부,0,2015
선거범죄,선거범죄,경기 의정부,0,2015
병역범죄,병역범죄,경기 의정부,188,2015
기타범죄,기타범죄,경기 의정부,1642,2015
강력범죄,살인기수,전북 익산,3,2015
강력범죄,살인미수등,전북 익산,5,2015
강력범죄,강도,전북 익산,14,2015
강력범죄,강간,전북 익산,34,2015
강력범죄,유사강간,전북 익산,3,2015
강력범죄,강제추행,전북 익산,59,2015
강력범죄,기타 강간 강제추행등,전북 익산,2,2015
강력범죄,방화,전북 익산,10,2015
절도범죄,절도,전북 익산,1391,2015
폭력범죄,상해,전북 익산,246,2015
폭력범죄,폭행,전북 익산,824,2015
폭력범죄,체포 감금,전북 익산,5,2015
폭력범죄,협박,전북 익산,38,2015
폭력범죄,약취 유인,전북 익산,3,2015
폭력범죄,폭력행위등,전북 익산,267,2015
폭력범죄,공갈,전북 익산,25,2015
폭력범죄,손괴,전북 익산,334,2015
지능범죄,직무유기,전북 익산,2,2015
지능범죄,직권남용,전북 익산,3,2015
지능범죄,증수뢰,전북 익산,0,2015
지능범죄,통화,전북 익산,2,2015
지능범죄,문서 인장,전북 익산,85,2015
지능범죄,유가증권인지,전북 익산,1,2015
지능범죄,사기,전북 익산,1264,2015
지능범죄,횡령,전북 익산,118,2015
지능범죄,배임,전북 익산,20,2015
풍속범죄,성풍속범죄,전북 익산,38,2015
풍속범죄,도박범죄,전북 익산,51,2015
특별경제범죄,특별경제범죄,전북 익산,363,2015
마약범죄,마약범죄,전북 익산,5,2015
보건범죄,보건범죄,전북 익산,88,2015
환경범죄,환경범죄,전북 익산,40,2015
교통범죄,교통범죄,전북 익산,3202,2015
노동범죄,노동범죄,전북 익산,1,2015
안보범죄,안보범죄,전북 익산,0,2015
선거범죄,선거범죄,전북 익산,2,2015
병역범죄,병역범죄,전북 익산,55,2015
기타범죄,기타범죄,전북 익산,1142,2015
강력범죄,살인기수,전북 군산,0,2015
강력범죄,살인미수등,전북 군산,6,2015
강력범죄,강도,전북 군산,7,2015
강력범죄,강간,전북 군산,21,2015
강력범죄,유사강간,전북 군산,2,2015
강력범죄,강제추행,전북 군산,62,2015
강력범죄,기타 강간 강제추행등,전북 군산,4,2015
강력범죄,방화,전북 군산,9,2015
절도범죄,절도,전북 군산,1470,2015
폭력범죄,상해,전북 군산,283,2015
폭력범죄,폭행,전북 군산,893,2015
폭력범죄,체포 감금,전북 군산,9,2015
폭력범죄,협박,전북 군산,50,2015
폭력범죄,약취 유인,전북 군산,0,2015
폭력범죄,폭력행위등,전북 군산,291,2015
폭력범죄,공갈,전북 군산,16,2015
폭력범죄,손괴,전북 군산,274,2015
지능범죄,직무유기,전북 군산,2,2015
지능범죄,직권남용,전북 군산,0,2015
지능범죄,증수뢰,전북 군산,0,2015
지능범죄,통화,전북 군산,1,2015
지능범죄,문서 인장,전북 군산,54,2015
지능범죄,유가증권인지,전북 군산,1,2015
지능범죄,사기,전북 군산,1371,2015
지능범죄,횡령,전북 군산,178,2015
지능범죄,배임,전북 군산,16,2015
풍속범죄,성풍속범죄,전북 군산,51,2015
풍속범죄,도박범죄,전북 군산,53,2015
특별경제범죄,특별경제범죄,전북 군산,227,2015
마약범죄,마약범죄,전북 군산,7,2015
보건범죄,보건범죄,전북 군산,97,2015
환경범죄,환경범죄,전북 군산,15,2015
교통범죄,교통범죄,전북 군산,3497,2015
노동범죄,노동범죄,전북 군산,5,2015
안보범죄,안보범죄,전북 군산,0,2015
선거범죄,선거범죄,전북 군산,0,2015
병역범죄,병역범죄,전북 군산,82,2015
기타범죄,기타범죄,전북 군산,1765,2015
강력범죄,살인기수,경북 구미,3,2015
강력범죄,살인미수등,경북 구미,2,2015
강력범죄,강도,경북 구미,13,2015
강력범죄,강간,경북 구미,50,2015
강력범죄,유사강간,경북 구미,6,2015
강력범죄,강제추행,경북 구미,81,2015
강력범죄,기타 강간 강제추행등,경북 구미,4,2015
강력범죄,방화,경북 구미,10,2015
절도범죄,절도,경북 구미,2212,2015
폭력범죄,상해,경북 구미,508,2015
폭력범죄,폭행,경북 구미,746,2015
폭력범죄,체포 감금,경북 구미,9,2015
폭력범죄,협박,경북 구미,48,2015
폭력범죄,약취 유인,경북 구미,0,2015
폭력범죄,폭력행위등,경북 구미,276,2015
폭력범죄,공갈,경북 구미,23,2015
폭력범죄,손괴,경북 구미,581,2015
지능범죄,직무유기,경북 구미,1,2015
지능범죄,직권남용,경북 구미,1,2015
지능범죄,증수뢰,경북 구미,0,2015
지능범죄,통화,경북 구미,6,2015
지능범죄,문서 인장,경북 구미,110,2015
지능범죄,유가증권인지,경북 구미,0,2015
지능범죄,사기,경북 구미,2782,2015
지능범죄,횡령,경북 구미,297,2015
지능범죄,배임,경북 구미,25,2015
풍속범죄,성풍속범죄,경북 구미,68,2015
풍속범죄,도박범죄,경북 구미,66,2015
특별경제범죄,특별경제범죄,경북 구미,481,2015
마약범죄,마약범죄,경북 구미,44,2015
보건범죄,보건범죄,경북 구미,118,2015
환경범죄,환경범죄,경북 구미,16,2015
교통범죄,교통범죄,경북 구미,8505,2015
노동범죄,노동범죄,경북 구미,13,2015
안보범죄,안보범죄,경북 구미,0,2015
선거범죄,선거범죄,경북 구미,9,2015
병역범죄,병역범죄,경북 구미,214,2015
기타범죄,기타범죄,경북 구미,1307,2015
강력범죄,살인기수,충남 천안,4,2015
강력범죄,살인미수등,충남 천안,8,2015
강력범죄,강도,충남 천안,22,2015
강력범죄,강간,충남 천안,82,2015
강력범죄,유사강간,충남 천안,6,2015
강력범죄,강제추행,충남 천안,177,2015
강력범죄,기타 강간 강제추행등,충남 천안,10,2015
강력범죄,방화,충남 천안,22,2015
절도범죄,절도,충남 천안,3945,2015
폭력범죄,상해,충남 천안,522,2015
폭력범죄,폭행,충남 천안,1394,2015
폭력범죄,체포 감금,충남 천안,10,2015
폭력범죄,협박,충남 천안,94,2015
폭력범죄,약취 유인,충남 천안,2,2015
폭력범죄,폭력행위등,충남 천안,494,2015
폭력범죄,공갈,충남 천안,23,2015
폭력범죄,손괴,충남 천안,798,2015
지능범죄,직무유기,충남 천안,2,2015
지능범죄,직권남용,충남 천안,4,2015
지능범죄,증수뢰,충남 천안,0,2015
지능범죄,통화,충남 천안,14,2015
지능범죄,문서 인장,충남 천안,183,2015
지능범죄,유가증권인지,충남 천안,2,2015
지능범죄,사기,충남 천안,3031,2015
지능범죄,횡령,충남 천안,573,2015
지능범죄,배임,충남 천안,49,2015
풍속범죄,성풍속범죄,충남 천안,185,2015
풍속범죄,도박범죄,충남 천안,105,2015
특별경제범죄,특별경제범죄,충남 천안,910,2015
마약범죄,마약범죄,충남 천안,52,2015
보건범죄,보건범죄,충남 천안,63,2015
환경범죄,환경범죄,충남 천안,28,2015
교통범죄,교통범죄,충남 천안,9104,2015
노동범죄,노동범죄,충남 천안,11,2015
안보범죄,안보범죄,충남 천안,11,2015
선거범죄,선거범죄,충남 천안,1,2015
병역범죄,병역범죄,충남 천안,414,2015
기타범죄,기타범죄,충남 천안,2693,2015
강력범죄,살인기수,전남 여수,4,2015
강력범죄,살인미수등,전남 여수,2,2015
강력범죄,강도,전남 여수,6,2015
강력범죄,강간,전남 여수,43,2015
강력범죄,유사강간,전남 여수,2,2015
강력범죄,강제추행,전남 여수,51,2015
강력범죄,기타 강간 강제추행등,전남 여수,1,2015
강력범죄,방화,전남 여수,13,2015
절도범죄,절도,전남 여수,1049,2015
폭력범죄,상해,전남 여수,347,2015
폭력범죄,폭행,전남 여수,837,2015
폭력범죄,체포 감금,전남 여수,7,2015
폭력범죄,협박,전남 여수,53,2015
폭력범죄,약취 유인,전남 여수,1,2015
폭력범죄,폭력행위등,전남 여수,223,2015
폭력범죄,공갈,전남 여수,19,2015
폭력범죄,손괴,전남 여수,354,2015
지능범죄,직무유기,전남 여수,1,2015
지능범죄,직권남용,전남 여수,0,2015
지능범죄,증수뢰,전남 여수,0,2015
지능범죄,통화,전남 여수,3,2015
지능범죄,문서 인장,전남 여수,307,2015
지능범죄,유가증권인지,전남 여수,0,2015
지능범죄,사기,전남 여수,1213,2015
지능범죄,횡령,전남 여수,146,2015
지능범죄,배임,전남 여수,17,2015
풍속범죄,성풍속범죄,전남 여수,28,2015
풍속범죄,도박범죄,전남 여수,49,2015
특별경제범죄,특별경제범죄,전남 여수,280,2015
마약범죄,마약범죄,전남 여수,23,2015
보건범죄,보건범죄,전남 여수,78,2015
환경범죄,환경범죄,전남 여수,38,2015
교통범죄,교통범죄,전남 여수,5083,2015
노동범죄,노동범죄,전남 여수,6,2015
안보범죄,안보범죄,전남 여수,0,2015
선거범죄,선거범죄,전남 여수,7,2015
병역범죄,병역범죄,전남 여수,82,2015
기타범죄,기타범죄,전남 여수,2846,2015
강력범죄,살인기수,강원 춘천,3,2015
강력범죄,살인미수등,강원 춘천,3,2015
강력범죄,강도,강원 춘천,9,2015
강력범죄,강간,강원 춘천,10,2015
강력범죄,유사강간,강원 춘천,9,2015
강력범죄,강제추행,강원 춘천,71,2015
강력범죄,기타 강간 강제추행등,강원 춘천,7,2015
강력범죄,방화,강원 춘천,3,2015
절도범죄,절도,강원 춘천,1132,2015
폭력범죄,상해,강원 춘천,379,2015
폭력범죄,폭행,강원 춘천,706,2015
폭력범죄,체포 감금,강원 춘천,7,2015
폭력범죄,협박,강원 춘천,49,2015
폭력범죄,약취 유인,강원 춘천,2,2015
폭력범죄,폭력행위등,강원 춘천,169,2015
폭력범죄,공갈,강원 춘천,7,2015
폭력범죄,손괴,강원 춘천,316,2015
지능범죄,직무유기,강원 춘천,5,2015
지능범죄,직권남용,강원 춘천,1,2015
지능범죄,증수뢰,강원 춘천,8,2015
지능범죄,통화,강원 춘천,6,2015
지능범죄,문서 인장,강원 춘천,112,2015
지능범죄,유가증권인지,강원 춘천,0,2015
지능범죄,사기,강원 춘천,780,2015
지능범죄,횡령,강원 춘천,256,2015
지능범죄,배임,강원 춘천,11,2015
풍속범죄,성풍속범죄,강원 춘천,52,2015
풍속범죄,도박범죄,강원 춘천,24,2015
특별경제범죄,특별경제범죄,강원 춘천,283,2015
마약범죄,마약범죄,강원 춘천,39,2015
보건범죄,보건범죄,강원 춘천,31,2015
환경범죄,환경범죄,강원 춘천,8,2015
교통범죄,교통범죄,강원 춘천,5008,2015
노동범죄,노동범죄,강원 춘천,2,2015
안보범죄,안보범죄,강원 춘천,0,2015
선거범죄,선거범죄,강원 춘천,1,2015
병역범죄,병역범죄,강원 춘천,79,2015
기타범죄,기타범죄,강원 춘천,910,2015
강력범죄,살인기수,강원 원주,5,2015
강력범죄,살인미수등,강원 원주,5,2015
강력범죄,강도,강원 원주,9,2015
강력범죄,강간,강원 원주,48,2015
강력범죄,유사강간,강원 원주,2,2015
강력범죄,강제추행,강원 원주,75,2015
강력범죄,기타 강간 강제추행등,강원 원주,7,2015
강력범죄,방화,강원 원주,6,2015
절도범죄,절도,강원 원주,1785,2015
폭력범죄,상해,강원 원주,514,2015
폭력범죄,폭행,강원 원주,1048,2015
폭력범죄,체포 감금,강원 원주,12,2015
폭력범죄,협박,강원 원주,45,2015
폭력범죄,약취 유인,강원 원주,0,2015
폭력범죄,폭력행위등,강원 원주,242,2015
폭력범죄,공갈,강원 원주,27,2015
폭력범죄,손괴,강원 원주,590,2015
지능범죄,직무유기,강원 원주,5,2015
지능범죄,직권남용,강원 원주,3,2015
지능범죄,증수뢰,강원 원주,2,2015
지능범죄,통화,강원 원주,6,2015
지능범죄,문서 인장,강원 원주,63,2015
지능범죄,유가증권인지,강원 원주,1,2015
지능범죄,사기,강원 원주,1450,2015
지능범죄,횡령,강원 원주,241,2015
지능범죄,배임,강원 원주,27,2015
풍속범죄,성풍속범죄,강원 원주,53,2015
풍속범죄,도박범죄,강원 원주,48,2015
특별경제범죄,특별경제범죄,강원 원주,342,2015
마약범죄,마약범죄,강원 원주,61,2015
보건범죄,보건범죄,강원 원주,93,2015
환경범죄,환경범죄,강원 원주,14,2015
교통범죄,교통범죄,강원 원주,6012,2015
노동범죄,노동범죄,강원 원주,2,2015
안보범죄,안보범죄,강원 원주,0,2015
선거범죄,선거범죄,강원 원주,1,2015
병역범죄,병역범죄,강원 원주,110,2015
기타범죄,기타범죄,강원 원주,1130,2015
강력범죄,살인기수,경기 평택,1,2015
강력범죄,살인미수등,경기 평택,6,2015
강력범죄,강도,경기 평택,20,2015
강력범죄,강간,경기 평택,50,2015
강력범죄,유사강간,경기 평택,6,2015
강력범죄,강제추행,경기 평택,161,2015
강력범죄,기타 강간 강제추행등,경기 평택,4,2015
강력범죄,방화,경기 평택,19,2015
절도범죄,절도,경기 평택,2160,2015
폭력범죄,상해,경기 평택,460,2015
폭력범죄,폭행,경기 평택,1636,2015
폭력범죄,체포 감금,경기 평택,9,2015
폭력범죄,협박,경기 평택,95,2015
폭력범죄,약취 유인,경기 평택,3,2015
폭력범죄,폭력행위등,경기 평택,444,2015
폭력범죄,공갈,경기 평택,26,2015
폭력범죄,손괴,경기 평택,710,2015
지능범죄,직무유기,경기 평택,1,2015
지능범죄,직권남용,경기 평택,4,2015
지능범죄,증수뢰,경기 평택,2,2015
지능범죄,통화,경기 평택,24,2015
지능범죄,문서 인장,경기 평택,139,2015
지능범죄,유가증권인지,경기 평택,2,2015
지능범죄,사기,경기 평택,2638,2015
지능범죄,횡령,경기 평택,482,2015
지능범죄,배임,경기 평택,36,2015
풍속범죄,성풍속범죄,경기 평택,163,2015
풍속범죄,도박범죄,경기 평택,52,2015
특별경제범죄,특별경제범죄,경기 평택,928,2015
마약범죄,마약범죄,경기 평택,124,2015
보건범죄,보건범죄,경기 평택,94,2015
환경범죄,환경범죄,경기 평택,355,2015
교통범죄,교통범죄,경기 평택,7646,2015
노동범죄,노동범죄,경기 평택,29,2015
안보범죄,안보범죄,경기 평택,0,2015
선거범죄,선거범죄,경기 평택,8,2015
병역범죄,병역범죄,경기 평택,156,2015
기타범죄,기타범죄,경기 평택,2122,2015
강력범죄,살인기수,경북 경주,3,2015
강력범죄,살인미수등,경북 경주,4,2015
강력범죄,강도,경북 경주,9,2015
강력범죄,강간,경북 경주,30,2015
강력범죄,유사강간,경북 경주,2,2015
강력범죄,강제추행,경북 경주,55,2015
강력범죄,기타 강간 강제추행등,경북 경주,3,2015
강력범죄,방화,경북 경주,6,2015
절도범죄,절도,경북 경주,1297,2015
폭력범죄,상해,경북 경주,347,2015
폭력범죄,폭행,경북 경주,472,2015
폭력범죄,체포 감금,경북 경주,13,2015
폭력범죄,협박,경북 경주,35,2015
폭력범죄,약취 유인,경북 경주,0,2015
폭력범죄,폭력행위등,경북 경주,214,2015
폭력범죄,공갈,경북 경주,18,2015
폭력범죄,손괴,경북 경주,235,2015
지능범죄,직무유기,경북 경주,5,2015
지능범죄,직권남용,경북 경주,2,2015
지능범죄,증수뢰,경북 경주,2,2015
지능범죄,통화,경북 경주,1,2015
지능범죄,문서 인장,경북 경주,56,2015
지능범죄,유가증권인지,경북 경주,1,2015
지능범죄,사기,경북 경주,1143,2015
지능범죄,횡령,경북 경주,140,2015
지능범죄,배임,경북 경주,20,2015
풍속범죄,성풍속범죄,경북 경주,46,2015
풍속범죄,도박범죄,경북 경주,57,2015
특별경제범죄,특별경제범죄,경북 경주,287,2015
마약범죄,마약범죄,경북 경주,28,2015
보건범죄,보건범죄,경북 경주,53,2015
환경범죄,환경범죄,경북 경주,27,2015
교통범죄,교통범죄,경북 경주,4839,2015
노동범죄,노동범죄,경북 경주,3,2015
안보범죄,안보범죄,경북 경주,0,2015
선거범죄,선거범죄,경북 경주,9,2015
병역범죄,병역범죄,경북 경주,76,2015
기타범죄,기타범죄,경북 경주,1239,2015
강력범죄,살인기수,경남 김해,1,2015
강력범죄,살인미수등,경남 김해,7,2015
강력범죄,강도,경남 김해,17,2015
강력범죄,강간,경남 김해,42,2015
강력범죄,유사강간,경남 김해,1,2015
강력범죄,강제추행,경남 김해,114,2015
강력범죄,기타 강간 강제추행등,경남 김해,7,2015
강력범죄,방화,경남 김해,9,2015
절도범죄,절도,경남 김해,2739,2015
폭력범죄,상해,경남 김해,595,2015
폭력범죄,폭행,경남 김해,1463,2015
폭력범죄,체포 감금,경남 김해,4,2015
폭력범죄,협박,경남 김해,92,2015
폭력범죄,약취 유인,경남 김해,1,2015
폭력범죄,폭력행위등,경남 김해,356,2015
폭력범죄,공갈,경남 김해,25,2015
폭력범죄,손괴,경남 김해,604,2015
지능범죄,직무유기,경남 김해,4,2015
지능범죄,직권남용,경남 김해,3,2015
지능범죄,증수뢰,경남 김해,2,2015
지능범죄,통화,경남 김해,4,2015
지능범죄,문서 인장,경남 김해,127,2015
지능범죄,유가증권인지,경남 김해,1,2015
지능범죄,사기,경남 김해,2611,2015
지능범죄,횡령,경남 김해,357,2015
지능범죄,배임,경남 김해,49,2015
풍속범죄,성풍속범죄,경남 김해,92,2015
풍속범죄,도박범죄,경남 김해,56,2015
특별경제범죄,특별경제범죄,경남 김해,640,2015
마약범죄,마약범죄,경남 김해,121,2015
보건범죄,보건범죄,경남 김해,126,2015
환경범죄,환경범죄,경남 김해,125,2015
교통범죄,교통범죄,경남 김해,8691,2015
노동범죄,노동범죄,경남 김해,14,2015
안보범죄,안보범죄,경남 김해,1,2015
선거범죄,선거범죄,경남 김해,4,2015
병역범죄,병역범죄,경남 김해,198,2015
기타범죄,기타범죄,경남 김해,2018,2015
강력범죄,살인기수,전남 순천,1,2015
강력범죄,살인미수등,전남 순천,1,2015
강력범죄,강도,전남 순천,9,2015
강력범죄,강간,전남 순천,34,2015
강력범죄,유사강간,전남 순천,5,2015
강력범죄,강제추행,전남 순천,72,2015
강력범죄,기타 강간 강제추행등,전남 순천,3,2015
강력범죄,방화,전남 순천,7,2015
절도범죄,절도,전남 순천,1188,2015
폭력범죄,상해,전남 순천,354,2015
폭력범죄,폭행,전남 순천,842,2015
폭력범죄,체포 감금,전남 순천,9,2015
폭력범죄,협박,전남 순천,48,2015
폭력범죄,약취 유인,전남 순천,0,2015
폭력범죄,폭력행위등,전남 순천,141,2015
폭력범죄,공갈,전남 순천,12,2015
폭력범죄,손괴,전남 순천,254,2015
지능범죄,직무유기,전남 순천,3,2015
지능범죄,직권남용,전남 순천,1,2015
지능범죄,증수뢰,전남 순천,0,2015
지능범죄,통화,전남 순천,7,2015
지능범죄,문서 인장,전남 순천,123,2015
지능범죄,유가증권인지,전남 순천,1,2015
지능범죄,사기,전남 순천,1190,2015
지능범죄,횡령,전남 순천,156,2015
지능범죄,배임,전남 순천,20,2015
풍속범죄,성풍속범죄,전남 순천,42,2015
풍속범죄,도박범죄,전남 순천,78,2015
특별경제범죄,특별경제범죄,전남 순천,273,2015
마약범죄,마약범죄,전남 순천,14,2015
보건범죄,보건범죄,전남 순천,24,2015
환경범죄,환경범죄,전남 순천,5,2015
교통범죄,교통범죄,전남 순천,4954,2015
노동범죄,노동범죄,전남 순천,16,2015
안보범죄,안보범죄,전남 순천,0,2015
선거범죄,선거범죄,전남 순천,5,2015
병역범죄,병역범죄,전남 순천,91,2015
기타범죄,기타범죄,전남 순천,811,2015
강력범죄,살인기수,경기 군포,1,2015
강력범죄,살인미수등,경기 군포,1,2015
강력범죄,강도,경기 군포,5,2015
강력범죄,강간,경기 군포,26,2015
강력범죄,유사강간,경기 군포,2,2015
강력범죄,강제추행,경기 군포,67,2015
강력범죄,기타 강간 강제추행등,경기 군포,0,2015
