범죄대분류,범죄중분류,도시,발생수,발생년도
강력범죄,강제추행,경기 군포,66,2016
강력범죄,기타 강간  강제추행등,경기 군포,2,2016
강력범죄,방화,경기 군포,4,2016
절도범죄,절도범죄,경기 군포,837,2016
폭력범죄,상해,경기 군포,164,2016
폭력범죄,폭행,경기 군포,831,2016
폭력범죄,체포  감금,경기 군포,5,2016
폭력범죄,협박,경기 군포,65,2016
폭력범죄,약취  유인,경기 군포,0,2016
폭력범죄,폭력행위등,경기 군포,56,2016
폭력범죄,공갈,경기 군포,13,2016
폭력범죄,손괴,경기 군포,285,2016
지능범죄,직무유기,경기 군포,2,2016
지능범죄,직권남용,경기 군포,1,2016
지능범죄,증수뢰,경기 군포,0,2016
지능범죄,통화,경기 군포,3,2016
지능범죄,문서  인장,경기 군포,48,2016
지능범죄,유가증권인지,경기 군포,1,2016
지능범죄,사기,경기 군포,1146,2016
지능범죄,횡령,경기 군포,207,2016
지능범죄,배임,경기 군포,17,2016
풍속범죄,성풍속범죄,경기 군포,64,2016
풍속범죄,도박범죄,경기 군포,32,2016
특별경제범죄,특별경제범죄,경기 군포,314,2016
마약범죄,마약범죄,경기 군포,9,2016
보건범죄,보건범죄,경기 군포,81,2016
환경범죄,환경범죄,경기 군포,2,2016
교통범죄,교통범죄,경기 군포,2801,2016
노동범죄,노동범죄,경기 군포,4,2016
안보범죄,안보범죄,경기 군포,1,2016
선거범죄,선거범죄,경기 군포,2,2016
병역범죄,병역범죄,경기 군포,63,2016
기타범죄,기타범죄,경기 군포,1101,2016
강력범죄,살인기수,경기 남양주,3,2016
강력범죄,살인미수등,경기 남양주,7,2016
강력범죄,강도,경기 남양주,9,2016
강력범죄,강간,경기 남양주,60,2016
강력범죄,유사강간,경기 남양주,2,2016
강력범죄,강제추행,경기 남양주,165,2016
강력범죄,기타 강간  강제추행등,경기 남양주,2,2016
강력범죄,방화,경기 남양주,18,2016
절도범죄,절도범죄,경기 남양주,1470,2016
폭력범죄,상해,경기 남양주,395,2016
폭력범죄,폭행,경기 남양주,2041,2016
폭력범죄,체포  감금,경기 남양주,20,2016
폭력범죄,협박,경기 남양주,208,2016
폭력범죄,약취  유인,경기 남양주,3,2016
폭력범죄,폭력행위등,경기 남양주,98,2016
폭력범죄,공갈,경기 남양주,31,2016
폭력범죄,손괴,경기 남양주,595,2016
지능범죄,직무유기,경기 남양주,2,2016
지능범죄,직권남용,경기 남양주,2,2016
지능범죄,증수뢰,경기 남양주,1,2016
지능범죄,통화,경기 남양주,24,2016
지능범죄,문서  인장,경기 남양주,134,2016
지능범죄,유가증권인지,경기 남양주,7,2016
지능범죄,사기,경기 남양주,2190,2016
지능범죄,횡령,경기 남양주,507,2016
지능범죄,배임,경기 남양주,34,2016
풍속범죄,성풍속범죄,경기 남양주,91,2016
풍속범죄,도박범죄,경기 남양주,109,2016
특별경제범죄,특별경제범죄,경기 남양주,555,2016
마약범죄,마약범죄,경기 남양주,63,2016
보건범죄,보건범죄,경기 남양주,359,2016
환경범죄,환경범죄,경기 남양주,63,2016
교통범죄,교통범죄,경기 남양주,5542,2016
노동범죄,노동범죄,경기 남양주,35,2016
안보범죄,안보범죄,경기 남양주,1,2016
선거범죄,선거범죄,경기 남양주,13,2016
병역범죄,병역범죄,경기 남양주,236,2016
기타범죄,기타범죄,경기 남양주,3232,2016
강력범죄,살인기수,강원 강릉,0,2016
강력범죄,살인미수등,강원 강릉,0,2016
강력범죄,강도,강원 강릉,5,2016
강력범죄,강간,강원 강릉,30,2016
강력범죄,유사강간,강원 강릉,5,2016
강력범죄,강제추행,강원 강릉,58,2016
강력범죄,기타 강간  강제추행등,강원 강릉,1,2016
강력범죄,방화,강원 강릉,8,2016
절도범죄,절도범죄,강원 강릉,786,2016
폭력범죄,상해,강원 강릉,489,2016
폭력범죄,폭행,강원 강릉,767,2016
폭력범죄,체포  감금,강원 강릉,7,2016
폭력범죄,협박,강원 강릉,79,2016
폭력범죄,약취  유인,강원 강릉,0,2016
폭력범죄,폭력행위등,강원 강릉,59,2016
폭력범죄,공갈,강원 강릉,12,2016
폭력범죄,손괴,강원 강릉,416,2016
지능범죄,직무유기,강원 강릉,2,2016
지능범죄,직권남용,강원 강릉,0,2016
지능범죄,증수뢰,강원 강릉,1,2016
지능범죄,통화,강원 강릉,5,2016
지능범죄,문서  인장,강원 강릉,65,2016
지능범죄,유가증권인지,강원 강릉,0,2016
지능범죄,사기,강원 강릉,942,2016
지능범죄,횡령,강원 강릉,178,2016
지능범죄,배임,강원 강릉,13,2016
풍속범죄,성풍속범죄,강원 강릉,36,2016
풍속범죄,도박범죄,강원 강릉,21,2016
특별경제범죄,특별경제범죄,강원 강릉,156,2016
마약범죄,마약범죄,강원 강릉,9,2016
보건범죄,보건범죄,강원 강릉,54,2016
환경범죄,환경범죄,강원 강릉,21,2016
교통범죄,교통범죄,강원 강릉,2387,2016
노동범죄,노동범죄,강원 강릉,5,2016
안보범죄,안보범죄,강원 강릉,0,2016
선거범죄,선거범죄,강원 강릉,2,2016
병역범죄,병역범죄,강원 강릉,41,2016
기타범죄,기타범죄,강원 강릉,1252,2016
강력범죄,살인기수,충북 충주,2,2016
강력범죄,살인미수등,충북 충주,6,2016
강력범죄,강도,충북 충주,0,2016
강력범죄,강간,충북 충주,29,2016
강력범죄,유사강간,충북 충주,7,2016
강력범죄,강제추행,충북 충주,58,2016
강력범죄,기타 강간  강제추행등,충북 충주,3,2016
강력범죄,방화,충북 충주,9,2016
절도범죄,절도범죄,충북 충주,785,2016
폭력범죄,상해,충북 충주,263,2016
폭력범죄,폭행,충북 충주,383,2016
폭력범죄,체포  감금,충북 충주,6,2016
폭력범죄,협박,충북 충주,49,2016
폭력범죄,약취  유인,충북 충주,1,2016
폭력범죄,폭력행위등,충북 충주,46,2016
폭력범죄,공갈,충북 충주,16,2016
폭력범죄,손괴,충북 충주,282,2016
지능범죄,직무유기,충북 충주,1,2016
지능범죄,직권남용,충북 충주,2,2016
지능범죄,증수뢰,충북 충주,0,2016
지능범죄,통화,충북 충주,6,2016
지능범죄,문서  인장,충북 충주,27,2016
지능범죄,유가증권인지,충북 충주,2,2016
지능범죄,사기,충북 충주,940,2016
지능범죄,횡령,충북 충주,167,2016
지능범죄,배임,충북 충주,12,2016
풍속범죄,성풍속범죄,충북 충주,29,2016
풍속범죄,도박범죄,충북 충주,37,2016
특별경제범죄,특별경제범죄,충북 충주,160,2016
마약범죄,마약범죄,충북 충주,52,2016
보건범죄,보건범죄,충북 충주,56,2016
환경범죄,환경범죄,충북 충주,5,2016
교통범죄,교통범죄,충북 충주,4168,2016
노동범죄,노동범죄,충북 충주,5,2016
안보범죄,안보범죄,충북 충주,1,2016
선거범죄,선거범죄,충북 충주,1,2016
병역범죄,병역범죄,충북 충주,50,2016
기타범죄,기타범죄,충북 충주,672,2016
강력범죄,살인기수,경북 안동,1,2016
강력범죄,살인미수등,경북 안동,1,2016
강력범죄,강도,경북 안동,1,2016
강력범죄,강간,경북 안동,13,2016
강력범죄,유사강간,경북 안동,0,2016
강력범죄,강제추행,경북 안동,44,2016
강력범죄,기타 강간  강제추행등,경북 안동,0,2016
강력범죄,방화,경북 안동,5,2016
절도범죄,절도범죄,경북 안동,574,2016
폭력범죄,상해,경북 안동,276,2016
폭력범죄,폭행,경북 안동,513,2016
폭력범죄,체포  감금,경북 안동,3,2016
폭력범죄,협박,경북 안동,50,2016
폭력범죄,약취  유인,경북 안동,0,2016
폭력범죄,폭력행위등,경북 안동,27,2016
폭력범죄,공갈,경북 안동,10,2016
폭력범죄,손괴,경북 안동,177,2016
지능범죄,직무유기,경북 안동,2,2016
지능범죄,직권남용,경북 안동,4,2016
지능범죄,증수뢰,경북 안동,0,2016
지능범죄,통화,경북 안동,4,2016
지능범죄,문서  인장,경북 안동,54,2016
지능범죄,유가증권인지,경북 안동,2,2016
지능범죄,사기,경북 안동,1324,2016
지능범죄,횡령,경북 안동,94,2016
지능범죄,배임,경북 안동,11,2016
풍속범죄,성풍속범죄,경북 안동,16,2016
풍속범죄,도박범죄,경북 안동,43,2016
특별경제범죄,특별경제범죄,경북 안동,154,2016
마약범죄,마약범죄,경북 안동,16,2016
보건범죄,보건범죄,경북 안동,29,2016
환경범죄,환경범죄,경북 안동,14,2016
교통범죄,교통범죄,경북 안동,1609,2016
노동범죄,노동범죄,경북 안동,3,2016
안보범죄,안보범죄,경북 안동,0,2016
선거범죄,선거범죄,경북 안동,11,2016
병역범죄,병역범죄,경북 안동,25,2016
기타범죄,기타범죄,경북 안동,551,2016
강력범죄,살인기수,경북 경산,2,2016
강력범죄,살인미수등,경북 경산,1,2016
강력범죄,강도,경북 경산,6,2016
강력범죄,강간,경북 경산,36,2016
강력범죄,유사강간,경북 경산,2,2016
강력범죄,강제추행,경북 경산,50,2016
강력범죄,기타 강간  강제추행등,경북 경산,0,2016
강력범죄,방화,경북 경산,3,2016
절도범죄,절도범죄,경북 경산,1319,2016
폭력범죄,상해,경북 경산,243,2016
폭력범죄,폭행,경북 경산,859,2016
폭력범죄,체포  감금,경북 경산,12,2016
폭력범죄,협박,경북 경산,76,2016
폭력범죄,약취  유인,경북 경산,1,2016
폭력범죄,폭력행위등,경북 경산,40,2016
폭력범죄,공갈,경북 경산,14,2016
폭력범죄,손괴,경북 경산,405,2016
지능범죄,직무유기,경북 경산,0,2016
지능범죄,직권남용,경북 경산,2,2016
지능범죄,증수뢰,경북 경산,0,2016
지능범죄,통화,경북 경산,4,2016
지능범죄,문서  인장,경북 경산,83,2016
지능범죄,유가증권인지,경북 경산,0,2016
지능범죄,사기,경북 경산,877,2016
지능범죄,횡령,경북 경산,223,2016
지능범죄,배임,경북 경산,5,2016
풍속범죄,성풍속범죄,경북 경산,60,2016
풍속범죄,도박범죄,경북 경산,117,2016
특별경제범죄,특별경제범죄,경북 경산,231,2016
마약범죄,마약범죄,경북 경산,26,2016
보건범죄,보건범죄,경북 경산,23,2016
환경범죄,환경범죄,경북 경산,1,2016
교통범죄,교통범죄,경북 경산,2344,2016
노동범죄,노동범죄,경북 경산,11,2016
안보범죄,안보범죄,경북 경산,0,2016
선거범죄,선거범죄,경북 경산,0,2016
병역범죄,병역범죄,경북 경산,96,2016
기타범죄,기타범죄,경북 경산,876,2016
강력범죄,살인기수,충남 아산,0,2016
강력범죄,살인미수등,충남 아산,5,2016
강력범죄,강도,충남 아산,9,2016
강력범죄,강간,충남 아산,33,2016
강력범죄,유사강간,충남 아산,3,2016
강력범죄,강제추행,충남 아산,57,2016
강력범죄,기타 강간  강제추행등,충남 아산,4,2016
강력범죄,방화,충남 아산,16,2016
절도범죄,절도범죄,충남 아산,1256,2016
폭력범죄,상해,충남 아산,383,2016
폭력범죄,폭행,충남 아산,861,2016
폭력범죄,체포  감금,충남 아산,11,2016
폭력범죄,협박,충남 아산,100,2016
폭력범죄,약취  유인,충남 아산,0,2016
폭력범죄,폭력행위등,충남 아산,112,2016
폭력범죄,공갈,충남 아산,12,2016
폭력범죄,손괴,충남 아산,387,2016
지능범죄,직무유기,충남 아산,1,2016
지능범죄,직권남용,충남 아산,4,2016
지능범죄,증수뢰,충남 아산,1,2016
지능범죄,통화,충남 아산,3,2016
지능범죄,문서  인장,충남 아산,56,2016
지능범죄,유가증권인지,충남 아산,2,2016
지능범죄,사기,충남 아산,1076,2016
지능범죄,횡령,충남 아산,207,2016
지능범죄,배임,충남 아산,24,2016
풍속범죄,성풍속범죄,충남 아산,46,2016
풍속범죄,도박범죄,충남 아산,68,2016
특별경제범죄,특별경제범죄,충남 아산,279,2016
마약범죄,마약범죄,충남 아산,37,2016
보건범죄,보건범죄,충남 아산,45,2016
환경범죄,환경범죄,충남 아산,2,2016
교통범죄,교통범죄,충남 아산,2455,2016
노동범죄,노동범죄,충남 아산,11,2016
안보범죄,안보범죄,충남 아산,0,2016
선거범죄,선거범죄,충남 아산,0,2016
병역범죄,병역범죄,충남 아산,88,2016
기타범죄,기타범죄,충남 아산,946,2016
강력범죄,살인기수,경남 거제,2,2016
강력범죄,살인미수등,경남 거제,0,2016
강력범죄,강도,경남 거제,5,2016
강력범죄,강간,경남 거제,18,2016
강력범죄,유사강간,경남 거제,4,2016
강력범죄,강제추행,경남 거제,73,2016
강력범죄,기타 강간  강제추행등,경남 거제,2,2016
강력범죄,방화,경남 거제,10,2016
절도범죄,절도범죄,경남 거제,1114,2016
폭력범죄,상해,경남 거제,532,2016
폭력범죄,폭행,경남 거제,620,2016
폭력범죄,체포  감금,경남 거제,9,2016
폭력범죄,협박,경남 거제,88,2016
폭력범죄,약취  유인,경남 거제,7,2016
폭력범죄,폭력행위등,경남 거제,76,2016
폭력범죄,공갈,경남 거제,13,2016
폭력범죄,손괴,경남 거제,340,2016
지능범죄,직무유기,경남 거제,2,2016
지능범죄,직권남용,경남 거제,2,2016
지능범죄,증수뢰,경남 거제,2,2016
지능범죄,통화,경남 거제,0,2016
지능범죄,문서  인장,경남 거제,70,2016
지능범죄,유가증권인지,경남 거제,0,2016
지능범죄,사기,경남 거제,1426,2016
지능범죄,횡령,경남 거제,490,2016
지능범죄,배임,경남 거제,24,2016
풍속범죄,성풍속범죄,경남 거제,35,2016
풍속범죄,도박범죄,경남 거제,115,2016
특별경제범죄,특별경제범죄,경남 거제,349,2016
마약범죄,마약범죄,경남 거제,42,2016
보건범죄,보건범죄,경남 거제,53,2016
환경범죄,환경범죄,경남 거제,31,2016
교통범죄,교통범죄,경남 거제,4820,2016
노동범죄,노동범죄,경남 거제,21,2016
안보범죄,안보범죄,경남 거제,0,2016
선거범죄,선거범죄,경남 거제,4,2016
병역범죄,병역범죄,경남 거제,104,2016
기타범죄,기타범죄,경남 거제,1223,2016
강력범죄,살인기수,경북 김천,1,2016
강력범죄,살인미수등,경북 김천,0,2016
강력범죄,강도,경북 김천,1,2016
강력범죄,강간,경북 김천,15,2016
강력범죄,유사강간,경북 김천,0,2016
강력범죄,강제추행,경북 김천,17,2016
강력범죄,기타 강간  강제추행등,경북 김천,1,2016
강력범죄,방화,경북 김천,5,2016
절도범죄,절도범죄,경북 김천,450,2016
폭력범죄,상해,경북 김천,186,2016
폭력범죄,폭행,경북 김천,335,2016
폭력범죄,체포  감금,경북 김천,3,2016
폭력범죄,협박,경북 김천,42,2016
폭력범죄,약취  유인,경북 김천,1,2016
폭력범죄,폭력행위등,경북 김천,41,2016
폭력범죄,공갈,경북 김천,7,2016
폭력범죄,손괴,경북 김천,154,2016
지능범죄,직무유기,경북 김천,3,2016
지능범죄,직권남용,경북 김천,1,2016
지능범죄,증수뢰,경북 김천,0,2016
지능범죄,통화,경북 김천,0,2016
지능범죄,문서  인장,경북 김천,24,2016
지능범죄,유가증권인지,경북 김천,0,2016
지능범죄,사기,경북 김천,393,2016
지능범죄,횡령,경북 김천,54,2016
지능범죄,배임,경북 김천,4,2016
풍속범죄,성풍속범죄,경북 김천,9,2016
풍속범죄,도박범죄,경북 김천,20,2016
특별경제범죄,특별경제범죄,경북 김천,90,2016
마약범죄,마약범죄,경북 김천,20,2016
보건범죄,보건범죄,경북 김천,37,2016
환경범죄,환경범죄,경북 김천,5,2016
교통범죄,교통범죄,경북 김천,1916,2016
노동범죄,노동범죄,경북 김천,2,2016
안보범죄,안보범죄,경북 김천,0,2016
선거범죄,선거범죄,경북 김천,1,2016
병역범죄,병역범죄,경북 김천,20,2016
기타범죄,기타범죄,경북 김천,413,2016
강력범죄,살인기수,전북 정읍,0,2016
강력범죄,살인미수등,전북 정읍,3,2016
강력범죄,강도,전북 정읍,1,2016
강력범죄,강간,전북 정읍,11,2016
강력범죄,유사강간,전북 정읍,4,2016
강력범죄,강제추행,전북 정읍,22,2016
강력범죄,기타 강간  강제추행등,전북 정읍,1,2016
강력범죄,방화,전북 정읍,2,2016
절도범죄,절도범죄,전북 정읍,245,2016
폭력범죄,상해,전북 정읍,119,2016
폭력범죄,폭행,전북 정읍,272,2016
폭력범죄,체포  감금,전북 정읍,1,2016
폭력범죄,협박,전북 정읍,50,2016
폭력범죄,약취  유인,전북 정읍,1,2016
폭력범죄,폭력행위등,전북 정읍,27,2016
폭력범죄,공갈,전북 정읍,2,2016
폭력범죄,손괴,전북 정읍,101,2016
지능범죄,직무유기,전북 정읍,1,2016
지능범죄,직권남용,전북 정읍,1,2016
지능범죄,증수뢰,전북 정읍,0,2016
지능범죄,통화,전북 정읍,2,2016
지능범죄,문서  인장,전북 정읍,33,2016
지능범죄,유가증권인지,전북 정읍,2,2016
지능범죄,사기,전북 정읍,513,2016
지능범죄,횡령,전북 정읍,63,2016
지능범죄,배임,전북 정읍,11,2016
풍속범죄,성풍속범죄,전북 정읍,9,2016
풍속범죄,도박범죄,전북 정읍,14,2016
특별경제범죄,특별경제범죄,전북 정읍,62,2016
마약범죄,마약범죄,전북 정읍,1,2016
보건범죄,보건범죄,전북 정읍,32,2016
환경범죄,환경범죄,전북 정읍,6,2016
교통범죄,교통범죄,전북 정읍,1095,2016
노동범죄,노동범죄,전북 정읍,3,2016
안보범죄,안보범죄,전북 정읍,0,2016
선거범죄,선거범죄,전북 정읍,5,2016
병역범죄,병역범죄,전북 정읍,18,2016
기타범죄,기타범죄,전북 정읍,369,2016
강력범죄,살인기수,경기 용인,2,2016
강력범죄,살인미수등,경기 용인,13,2016
강력범죄,강도,경기 용인,5,2016
강력범죄,강간,경기 용인,38,2016
강력범죄,유사강간,경기 용인,10,2016
강력범죄,강제추행,경기 용인,184,2016
강력범죄,기타 강간  강제추행등,경기 용인,3,2016
강력범죄,방화,경기 용인,12,2016
절도범죄,절도범죄,경기 용인,2468,2016
폭력범죄,상해,경기 용인,474,2016
폭력범죄,폭행,경기 용인,2346,2016
폭력범죄,체포  감금,경기 용인,17,2016
폭력범죄,협박,경기 용인,237,2016
폭력범죄,약취  유인,경기 용인,4,2016
폭력범죄,폭력행위등,경기 용인,121,2016
폭력범죄,공갈,경기 용인,34,2016
폭력범죄,손괴,경기 용인,810,2016
지능범죄,직무유기,경기 용인,10,2016
지능범죄,직권남용,경기 용인,6,2016
지능범죄,증수뢰,경기 용인,2,2016
지능범죄,통화,경기 용인,23,2016
지능범죄,문서  인장,경기 용인,193,2016
지능범죄,유가증권인지,경기 용인,2,2016
지능범죄,사기,경기 용인,2925,2016
지능범죄,횡령,경기 용인,691,2016
지능범죄,배임,경기 용인,64,2016
풍속범죄,성풍속범죄,경기 용인,186,2016
풍속범죄,도박범죄,경기 용인,119,2016
특별경제범죄,특별경제범죄,경기 용인,614,2016
마약범죄,마약범죄,경기 용인,90,2016
보건범죄,보건범죄,경기 용인,140,2016
환경범죄,환경범죄,경기 용인,86,2016
교통범죄,교통범죄,경기 용인,8695,2016
노동범죄,노동범죄,경기 용인,24,2016
안보범죄,안보범죄,경기 용인,1,2016
선거범죄,선거범죄,경기 용인,11,2016
병역범죄,병역범죄,경기 용인,203,2016
기타범죄,기타범죄,경기 용인,4291,2016
강력범죄,살인기수,경기 시흥,8,2016
강력범죄,살인미수등,경기 시흥,7,2016
강력범죄,강도,경기 시흥,9,2016
강력범죄,강간,경기 시흥,57,2016
강력범죄,유사강간,경기 시흥,4,2016
강력범죄,강제추행,경기 시흥,120,2016
강력범죄,기타 강간  강제추행등,경기 시흥,1,2016
강력범죄,방화,경기 시흥,15,2016
절도범죄,절도범죄,경기 시흥,1500,2016
폭력범죄,상해,경기 시흥,343,2016
폭력범죄,폭행,경기 시흥,1742,2016
폭력범죄,체포  감금,경기 시흥,13,2016
폭력범죄,협박,경기 시흥,187,2016
폭력범죄,약취  유인,경기 시흥,1,2016
폭력범죄,폭력행위등,경기 시흥,153,2016
폭력범죄,공갈,경기 시흥,31,2016
폭력범죄,손괴,경기 시흥,673,2016
지능범죄,직무유기,경기 시흥,1,2016
지능범죄,직권남용,경기 시흥,2,2016
지능범죄,증수뢰,경기 시흥,1,2016
지능범죄,통화,경기 시흥,3,2016
지능범죄,문서  인장,경기 시흥,81,2016
지능범죄,유가증권인지,경기 시흥,3,2016
지능범죄,사기,경기 시흥,2311,2016
지능범죄,횡령,경기 시흥,429,2016
지능범죄,배임,경기 시흥,25,2016
풍속범죄,성풍속범죄,경기 시흥,113,2016
풍속범죄,도박범죄,경기 시흥,80,2016
특별경제범죄,특별경제범죄,경기 시흥,549,2016
마약범죄,마약범죄,경기 시흥,55,2016
보건범죄,보건범죄,경기 시흥,72,2016
환경범죄,환경범죄,경기 시흥,79,2016
교통범죄,교통범죄,경기 시흥,10640,2016
노동범죄,노동범죄,경기 시흥,14,2016
안보범죄,안보범죄,경기 시흥,0,2016
선거범죄,선거범죄,경기 시흥,10,2016
병역범죄,병역범죄,경기 시흥,183,2016
기타범죄,기타범죄,경기 시흥,4021,2016
강력범죄,살인기수,경기 파주,3,2016
강력범죄,살인미수등,경기 파주,2,2016
강력범죄,강도,경기 파주,4,2016
강력범죄,강간,경기 파주,38,2016
강력범죄,유사강간,경기 파주,3,2016
강력범죄,강제추행,경기 파주,85,2016
강력범죄,기타 강간  강제추행등,경기 파주,1,2016
강력범죄,방화,경기 파주,9,2016
절도범죄,절도범죄,경기 파주,1291,2016
폭력범죄,상해,경기 파주,288,2016
폭력범죄,폭행,경기 파주,1180,2016
폭력범죄,체포  감금,경기 파주,6,2016
폭력범죄,협박,경기 파주,110,2016
폭력범죄,약취  유인,경기 파주,1,2016
폭력범죄,폭력행위등,경기 파주,77,2016
폭력범죄,공갈,경기 파주,28,2016
폭력범죄,손괴,경기 파주,396,2016
지능범죄,직무유기,경기 파주,2,2016
지능범죄,직권남용,경기 파주,0,2016
지능범죄,증수뢰,경기 파주,2,2016
지능범죄,통화,경기 파주,8,2016
지능범죄,문서  인장,경기 파주,97,2016
지능범죄,유가증권인지,경기 파주,2,2016
지능범죄,사기,경기 파주,1990,2016
지능범죄,횡령,경기 파주,392,2016
지능범죄,배임,경기 파주,36,2016
풍속범죄,성풍속범죄,경기 파주,47,2016
풍속범죄,도박범죄,경기 파주,108,2016
특별경제범죄,특별경제범죄,경기 파주,486,2016
마약범죄,마약범죄,경기 파주,38,2016
보건범죄,보건범죄,경기 파주,64,2016
환경범죄,환경범죄,경기 파주,65,2016
교통범죄,교통범죄,경기 파주,6456,2016
노동범죄,노동범죄,경기 파주,11,2016
안보범죄,안보범죄,경기 파주,0,2016
선거범죄,선거범죄,경기 파주,10,2016
병역범죄,병역범죄,경기 파주,142,2016
기타범죄,기타범죄,경기 파주,1705,2016
강력범죄,살인기수,경남 양산,3,2016
강력범죄,살인미수등,경남 양산,1,2016
강력범죄,강도,경남 양산,7,2016
강력범죄,강간,경남 양산,31,2016
강력범죄,유사강간,경남 양산,4,2016
강력범죄,강제추행,경남 양산,76,2016
강력범죄,기타 강간  강제추행등,경남 양산,1,2016
강력범죄,방화,경남 양산,5,2016
절도범죄,절도범죄,경남 양산,974,2016
폭력범죄,상해,경남 양산,312,2016
폭력범죄,폭행,경남 양산,716,2016
폭력범죄,체포  감금,경남 양산,9,2016
폭력범죄,협박,경남 양산,92,2016
폭력범죄,약취  유인,경남 양산,2,2016
폭력범죄,폭력행위등,경남 양산,79,2016
폭력범죄,공갈,경남 양산,15,2016
폭력범죄,손괴,경남 양산,267,2016
지능범죄,직무유기,경남 양산,3,2016
지능범죄,직권남용,경남 양산,3,2016
지능범죄,증수뢰,경남 양산,2,2016
지능범죄,통화,경남 양산,5,2016
지능범죄,문서  인장,경남 양산,54,2016
지능범죄,유가증권인지,경남 양산,1,2016
지능범죄,사기,경남 양산,1284,2016
지능범죄,횡령,경남 양산,191,2016
지능범죄,배임,경남 양산,17,2016
풍속범죄,성풍속범죄,경남 양산,49,2016
풍속범죄,도박범죄,경남 양산,55,2016
특별경제범죄,특별경제범죄,경남 양산,272,2016
마약범죄,마약범죄,경남 양산,33,2016
보건범죄,보건범죄,경남 양산,93,2016
환경범죄,환경범죄,경남 양산,8,2016
교통범죄,교통범죄,경남 양산,3760,2016
노동범죄,노동범죄,경남 양산,11,2016
안보범죄,안보범죄,경남 양산,0,2016
선거범죄,선거범죄,경남 양산,8,2016
병역범죄,병역범죄,경남 양산,164,2016
기타범죄,기타범죄,경남 양산,1476,2016
강력범죄,살인기수,경기 이천,1,2016
강력범죄,살인미수등,경기 이천,0,2016
강력범죄,강도,경기 이천,2,2016
강력범죄,강간,경기 이천,26,2016
강력범죄,유사강간,경기 이천,1,2016
강력범죄,강제추행,경기 이천,64,2016
강력범죄,기타 강간  강제추행등,경기 이천,1,2016
강력범죄,방화,경기 이천,2,2016
절도범죄,절도범죄,경기 이천,632,2016
폭력범죄,상해,경기 이천,196,2016
폭력범죄,폭행,경기 이천,854,2016
폭력범죄,체포  감금,경기 이천,11,2016
폭력범죄,협박,경기 이천,73,2016
폭력범죄,약취  유인,경기 이천,2,2016
폭력범죄,폭력행위등,경기 이천,62,2016
폭력범죄,공갈,경기 이천,19,2016
폭력범죄,손괴,경기 이천,281,2016
지능범죄,직무유기,경기 이천,3,2016
지능범죄,직권남용,경기 이천,2,2016
지능범죄,증수뢰,경기 이천,0,2016
지능범죄,통화,경기 이천,8,2016
지능범죄,문서  인장,경기 이천,39,2016
지능범죄,유가증권인지,경기 이천,0,2016
지능범죄,사기,경기 이천,1066,2016
지능범죄,횡령,경기 이천,145,2016
지능범죄,배임,경기 이천,10,2016
풍속범죄,성풍속범죄,경기 이천,60,2016
풍속범죄,도박범죄,경기 이천,30,2016
특별경제범죄,특별경제범죄,경기 이천,186,2016
마약범죄,마약범죄,경기 이천,16,2016
보건범죄,보건범죄,경기 이천,58,2016
환경범죄,환경범죄,경기 이천,25,2016
교통범죄,교통범죄,경기 이천,3023,2016
노동범죄,노동범죄,경기 이천,5,2016
안보범죄,안보범죄,경기 이천,0,2016
선거범죄,선거범죄,경기 이천,6,2016
병역범죄,병역범죄,경기 이천,59,2016
기타범죄,기타범죄,경기 이천,1364,2016
강력범죄,살인기수,경기 구리,1,2016
강력범죄,살인미수등,경기 구리,5,2016
강력범죄,강도,경기 구리,1,2016
강력범죄,강간,경기 구리,30,2016
강력범죄,유사강간,경기 구리,3,2016
강력범죄,강제추행,경기 구리,83,2016
강력범죄,기타 강간  강제추행등,경기 구리,2,2016
강력범죄,방화,경기 구리,11,2016
절도범죄,절도범죄,경기 구리,936,2016
폭력범죄,상해,경기 구리,184,2016
폭력범죄,폭행,경기 구리,935,2016
폭력범죄,체포  감금,경기 구리,4,2016
폭력범죄,협박,경기 구리,74,2016
폭력범죄,약취  유인,경기 구리,0,2016
폭력범죄,폭력행위등,경기 구리,69,2016
폭력범죄,공갈,경기 구리,14,2016
폭력범죄,손괴,경기 구리,269,2016
지능범죄,직무유기,경기 구리,2,2016
지능범죄,직권남용,경기 구리,5,2016
지능범죄,증수뢰,경기 구리,1,2016
지능범죄,통화,경기 구리,16,2016
지능범죄,문서  인장,경기 구리,68,2016
지능범죄,유가증권인지,경기 구리,2,2016
지능범죄,사기,경기 구리,1141,2016
지능범죄,횡령,경기 구리,256,2016
지능범죄,배임,경기 구리,10,2016
풍속범죄,성풍속범죄,경기 구리,105,2016
풍속범죄,도박범죄,경기 구리,26,2016
특별경제범죄,특별경제범죄,경기 구리,244,2016
마약범죄,마약범죄,경기 구리,30,2016
보건범죄,보건범죄,경기 구리,56,2016
환경범죄,환경범죄,경기 구리,4,2016
교통범죄,교통범죄,경기 구리,2225,2016
노동범죄,노동범죄,경기 구리,12,2016
안보범죄,안보범죄,경기 구리,0,2016
선거범죄,선거범죄,경기 구리,3,2016
병역범죄,병역범죄,경기 구리,75,2016
기타범죄,기타범죄,경기 구리,1123,2016
강력범죄,살인기수,충남 서산,2,2016
강력범죄,살인미수등,충남 서산,3,2016
강력범죄,강도,충남 서산,5,2016
강력범죄,강간,충남 서산,10,2016
