범죄대분류,범죄중분류,도시,발생수,발생년도
강력범죄 ,강간,경남 김해,48,2013
강력범죄 ,유사강간,경남 김해,2,2013
강력범죄 ,강제추행,경남 김해,108,2013
강력범죄 ,기타 강간 강제추행등,경남 김해,31,2013
강력범죄 ,방화,경남 김해,14,2013
절도범죄,절도,경남 김해,3158,2013
폭력범죄 ,상해,경남 김해,522,2013
폭력범죄 ,폭행,경남 김해,1286,2013
폭력범죄 ,체포 감금,경남 김해,9,2013
폭력범죄 ,협박,경남 김해,38,2013
폭력범죄 ,약취 유인,경남 김해,1,2013
폭력범죄 ,폭력행위등,경남 김해,386,2013
폭력범죄 ,공갈,경남 김해,38,2013
폭력범죄 ,손괴,경남 김해,602,2013
지능범죄 ,직무유기,경남 김해,4,2013
지능범죄 ,직권남용,경남 김해,2,2013
지능범죄 ,증수뢰,경남 김해,5,2013
지능범죄 ,통화,경남 김해,6,2013
지능범죄 ,문서 인장,경남 김해,120,2013
지능범죄 ,유가증권인지,경남 김해,4,2013
지능범죄 ,사기,경남 김해,2765,2013
지능범죄 ,횡령,경남 김해,299,2013
지능범죄 ,배임,경남 김해,43,2013
풍속범죄 ,성풍속범죄,경남 김해,195,2013
풍속범죄 ,도박범죄,경남 김해,60,2013
특별경제범죄 ,특별경제범죄 ,경남 김해,514,2013
마약범죄,마약범죄,경남 김해,104,2013
보건범죄,보건범죄,경남 김해,204,2013
환경범죄,환경범죄,경남 김해,127,2013
교통범죄,교통범죄,경남 김해,7458,2013
노동범죄,노동범죄,경남 김해,3,2013
안보범죄,안보범죄,경남 김해,0,2013
선거범죄,선거범죄,경남 김해,6,2013
병역범죄,병역범죄,경남 김해,283,2013
기타범죄,기타범죄,경남 김해,1981,2013
강력범죄 ,살인기수,전남 순천,0,2013
강력범죄 ,살인미수등,전남 순천,2,2013
강력범죄 ,강도,전남 순천,15,2013
강력범죄 ,강간,전남 순천,35,2013
강력범죄 ,유사강간,전남 순천,0,2013
강력범죄 ,강제추행,전남 순천,58,2013
강력범죄 ,기타 강간 강제추행등,전남 순천,8,2013
강력범죄 ,방화,전남 순천,8,2013
절도범죄,절도,전남 순천,1361,2013
폭력범죄 ,상해,전남 순천,417,2013
폭력범죄 ,폭행,전남 순천,695,2013
폭력범죄 ,체포 감금,전남 순천,7,2013
폭력범죄 ,협박,전남 순천,32,2013
폭력범죄 ,약취 유인,전남 순천,1,2013
폭력범죄 ,폭력행위등,전남 순천,198,2013
폭력범죄 ,공갈,전남 순천,16,2013
폭력범죄 ,손괴,전남 순천,248,2013
지능범죄 ,직무유기,전남 순천,3,2013
지능범죄 ,직권남용,전남 순천,1,2013
지능범죄 ,증수뢰,전남 순천,0,2013
지능범죄 ,통화,전남 순천,9,2013
지능범죄 ,문서 인장,전남 순천,57,2013
지능범죄 ,유가증권인지,전남 순천,0,2013
지능범죄 ,사기,전남 순천,1154,2013
지능범죄 ,횡령,전남 순천,110,2013
지능범죄 ,배임,전남 순천,9,2013
풍속범죄 ,성풍속범죄,전남 순천,45,2013
풍속범죄 ,도박범죄,전남 순천,86,2013
특별경제범죄 ,특별경제범죄 ,전남 순천,230,2013
마약범죄,마약범죄,전남 순천,13,2013
보건범죄,보건범죄,전남 순천,53,2013
환경범죄,환경범죄,전남 순천,15,2013
교통범죄,교통범죄,전남 순천,4650,2013
노동범죄,노동범죄,전남 순천,9,2013
안보범죄,안보범죄,전남 순천,1,2013
선거범죄,선거범죄,전남 순천,3,2013
병역범죄,병역범죄,전남 순천,92,2013
기타범죄,기타범죄,전남 순천,659,2013
강력범죄 ,살인기수,경기 군포,0,2013
강력범죄 ,살인미수등,경기 군포,0,2013
강력범죄 ,강도,경기 군포,8,2013
강력범죄 ,강간,경기 군포,19,2013
강력범죄 ,유사강간,경기 군포,1,2013
강력범죄 ,강제추행,경기 군포,62,2013
강력범죄 ,기타 강간 강제추행등,경기 군포,7,2013
강력범죄 ,방화,경기 군포,9,2013
절도범죄,절도,경기 군포,1219,2013
폭력범죄 ,상해,경기 군포,149,2013
폭력범죄 ,폭행,경기 군포,782,2013
폭력범죄 ,체포 감금,경기 군포,4,2013
폭력범죄 ,협박,경기 군포,22,2013
폭력범죄 ,약취 유인,경기 군포,0,2013
폭력범죄 ,폭력행위등,경기 군포,156,2013
폭력범죄 ,공갈,경기 군포,29,2013
폭력범죄 ,손괴,경기 군포,321,2013
지능범죄 ,직무유기,경기 군포,0,2013
지능범죄 ,직권남용,경기 군포,1,2013
지능범죄 ,증수뢰,경기 군포,0,2013
지능범죄 ,통화,경기 군포,12,2013
지능범죄 ,문서 인장,경기 군포,56,2013
지능범죄 ,유가증권인지,경기 군포,0,2013
지능범죄 ,사기,경기 군포,980,2013
지능범죄 ,횡령,경기 군포,154,2013
지능범죄 ,배임,경기 군포,10,2013
풍속범죄 ,성풍속범죄,경기 군포,80,2013
풍속범죄 ,도박범죄,경기 군포,22,2013
특별경제범죄 ,특별경제범죄 ,경기 군포,406,2013
마약범죄,마약범죄,경기 군포,8,2013
보건범죄,보건범죄,경기 군포,83,2013
환경범죄,환경범죄,경기 군포,0,2013
교통범죄,교통범죄,경기 군포,2240,2013
노동범죄,노동범죄,경기 군포,4,2013
안보범죄,안보범죄,경기 군포,0,2013
선거범죄,선거범죄,경기 군포,3,2013
병역범죄,병역범죄,경기 군포,95,2013
기타범죄,기타범죄,경기 군포,617,2013
강력범죄 ,살인기수,경기 남양주,2,2013
강력범죄 ,살인미수등,경기 남양주,5,2013
강력범죄 ,강도,경기 남양주,10,2013
강력범죄 ,강간,경기 남양주,35,2013
강력범죄 ,유사강간,경기 남양주,0,2013
강력범죄 ,강제추행,경기 남양주,102,2013
강력범죄 ,기타 강간 강제추행등,경기 남양주,9,2013
강력범죄 ,방화,경기 남양주,9,2013
절도범죄,절도,경기 남양주,1727,2013
폭력범죄 ,상해,경기 남양주,332,2013
폭력범죄 ,폭행,경기 남양주,1360,2013
폭력범죄 ,체포 감금,경기 남양주,13,2013
폭력범죄 ,협박,경기 남양주,59,2013
폭력범죄 ,약취 유인,경기 남양주,0,2013
폭력범죄 ,폭력행위등,경기 남양주,349,2013
폭력범죄 ,공갈,경기 남양주,28,2013
폭력범죄 ,손괴,경기 남양주,485,2013
지능범죄 ,직무유기,경기 남양주,4,2013
지능범죄 ,직권남용,경기 남양주,2,2013
지능범죄 ,증수뢰,경기 남양주,4,2013
지능범죄 ,통화,경기 남양주,54,2013
지능범죄 ,문서 인장,경기 남양주,144,2013
지능범죄 ,유가증권인지,경기 남양주,6,2013
지능범죄 ,사기,경기 남양주,2007,2013
지능범죄 ,횡령,경기 남양주,311,2013
지능범죄 ,배임,경기 남양주,44,2013
풍속범죄 ,성풍속범죄,경기 남양주,102,2013
풍속범죄 ,도박범죄,경기 남양주,47,2013
특별경제범죄 ,특별경제범죄 ,경기 남양주,547,2013
마약범죄,마약범죄,경기 남양주,38,2013
보건범죄,보건범죄,경기 남양주,191,2013
환경범죄,환경범죄,경기 남양주,27,2013
교통범죄,교통범죄,경기 남양주,4399,2013
노동범죄,노동범죄,경기 남양주,4,2013
안보범죄,안보범죄,경기 남양주,1,2013
선거범죄,선거범죄,경기 남양주,6,2013
병역범죄,병역범죄,경기 남양주,385,2013
기타범죄,기타범죄,경기 남양주,1543,2013
강력범죄 ,살인기수,강원 강릉,5,2013
강력범죄 ,살인미수등,강원 강릉,1,2013
강력범죄 ,강도,강원 강릉,7,2013
강력범죄 ,강간,강원 강릉,44,2013
강력범죄 ,유사강간,강원 강릉,0,2013
강력범죄 ,강제추행,강원 강릉,60,2013
강력범죄 ,기타 강간 강제추행등,강원 강릉,15,2013
강력범죄 ,방화,강원 강릉,10,2013
절도범죄,절도,강원 강릉,1130,2013
폭력범죄 ,상해,강원 강릉,450,2013
폭력범죄 ,폭행,강원 강릉,512,2013
폭력범죄 ,체포 감금,강원 강릉,3,2013
폭력범죄 ,협박,강원 강릉,24,2013
폭력범죄 ,약취 유인,강원 강릉,0,2013
폭력범죄 ,폭력행위등,강원 강릉,299,2013
폭력범죄 ,공갈,강원 강릉,15,2013
폭력범죄 ,손괴,강원 강릉,390,2013
지능범죄 ,직무유기,강원 강릉,9,2013
지능범죄 ,직권남용,강원 강릉,3,2013
지능범죄 ,증수뢰,강원 강릉,0,2013
지능범죄 ,통화,강원 강릉,28,2013
지능범죄 ,문서 인장,강원 강릉,56,2013
지능범죄 ,유가증권인지,강원 강릉,3,2013
지능범죄 ,사기,강원 강릉,1183,2013
지능범죄 ,횡령,강원 강릉,109,2013
지능범죄 ,배임,강원 강릉,17,2013
풍속범죄 ,성풍속범죄,강원 강릉,67,2013
풍속범죄 ,도박범죄,강원 강릉,19,2013
특별경제범죄 ,특별경제범죄 ,강원 강릉,246,2013
마약범죄,마약범죄,강원 강릉,5,2013
보건범죄,보건범죄,강원 강릉,170,2013
환경범죄,환경범죄,강원 강릉,33,2013
교통범죄,교통범죄,강원 강릉,2302,2013
노동범죄,노동범죄,강원 강릉,3,2013
안보범죄,안보범죄,강원 강릉,1,2013
선거범죄,선거범죄,강원 강릉,2,2013
병역범죄,병역범죄,강원 강릉,73,2013
기타범죄,기타범죄,강원 강릉,705,2013
강력범죄 ,살인기수,충북 충주,2,2013
강력범죄 ,살인미수등,충북 충주,3,2013
강력범죄 ,강도,충북 충주,7,2013
강력범죄 ,강간,충북 충주,26,2013
강력범죄 ,유사강간,충북 충주,0,2013
강력범죄 ,강제추행,충북 충주,45,2013
강력범죄 ,기타 강간 강제추행등,충북 충주,4,2013
강력범죄 ,방화,충북 충주,9,2013
절도범죄,절도,충북 충주,1319,2013
폭력범죄 ,상해,충북 충주,256,2013
폭력범죄 ,폭행,충북 충주,274,2013
폭력범죄 ,체포 감금,충북 충주,5,2013
폭력범죄 ,협박,충북 충주,13,2013
폭력범죄 ,약취 유인,충북 충주,1,2013
폭력범죄 ,폭력행위등,충북 충주,157,2013
폭력범죄 ,공갈,충북 충주,10,2013
폭력범죄 ,손괴,충북 충주,273,2013
지능범죄 ,직무유기,충북 충주,1,2013
지능범죄 ,직권남용,충북 충주,1,2013
지능범죄 ,증수뢰,충북 충주,0,2013
지능범죄 ,통화,충북 충주,17,2013
지능범죄 ,문서 인장,충북 충주,47,2013
지능범죄 ,유가증권인지,충북 충주,1,2013
지능범죄 ,사기,충북 충주,998,2013
지능범죄 ,횡령,충북 충주,75,2013
지능범죄 ,배임,충북 충주,13,2013
풍속범죄 ,성풍속범죄,충북 충주,45,2013
풍속범죄 ,도박범죄,충북 충주,74,2013
특별경제범죄 ,특별경제범죄 ,충북 충주,183,2013
마약범죄,마약범죄,충북 충주,6,2013
보건범죄,보건범죄,충북 충주,32,2013
환경범죄,환경범죄,충북 충주,13,2013
교통범죄,교통범죄,충북 충주,3393,2013
노동범죄,노동범죄,충북 충주,7,2013
안보범죄,안보범죄,충북 충주,0,2013
선거범죄,선거범죄,충북 충주,6,2013
병역범죄,병역범죄,충북 충주,54,2013
기타범죄,기타범죄,충북 충주,443,2013
강력범죄 ,살인기수,경북 안동,1,2013
강력범죄 ,살인미수등,경북 안동,3,2013
강력범죄 ,강도,경북 안동,8,2013
강력범죄 ,강간,경북 안동,21,2013
강력범죄 ,유사강간,경북 안동,0,2013
강력범죄 ,강제추행,경북 안동,37,2013
강력범죄 ,기타 강간 강제추행등,경북 안동,6,2013
강력범죄 ,방화,경북 안동,6,2013
절도범죄,절도,경북 안동,795,2013
폭력범죄 ,상해,경북 안동,288,2013
폭력범죄 ,폭행,경북 안동,297,2013
폭력범죄 ,체포 감금,경북 안동,7,2013
폭력범죄 ,협박,경북 안동,13,2013
폭력범죄 ,약취 유인,경북 안동,1,2013
폭력범죄 ,폭력행위등,경북 안동,154,2013
폭력범죄 ,공갈,경북 안동,14,2013
폭력범죄 ,손괴,경북 안동,166,2013
지능범죄 ,직무유기,경북 안동,3,2013
지능범죄 ,직권남용,경북 안동,2,2013
지능범죄 ,증수뢰,경북 안동,0,2013
지능범죄 ,통화,경북 안동,10,2013
지능범죄 ,문서 인장,경북 안동,48,2013
지능범죄 ,유가증권인지,경북 안동,0,2013
지능범죄 ,사기,경북 안동,1061,2013
지능범죄 ,횡령,경북 안동,106,2013
지능범죄 ,배임,경북 안동,4,2013
풍속범죄 ,성풍속범죄,경북 안동,41,2013
풍속범죄 ,도박범죄,경북 안동,35,2013
특별경제범죄 ,특별경제범죄 ,경북 안동,142,2013
마약범죄,마약범죄,경북 안동,8,2013
보건범죄,보건범죄,경북 안동,37,2013
환경범죄,환경범죄,경북 안동,5,2013
교통범죄,교통범죄,경북 안동,2061,2013
노동범죄,노동범죄,경북 안동,6,2013
안보범죄,안보범죄,경북 안동,0,2013
선거범죄,선거범죄,경북 안동,2,2013
병역범죄,병역범죄,경북 안동,57,2013
기타범죄,기타범죄,경북 안동,471,2013
강력범죄 ,살인기수,경북 경산,0,2013
강력범죄 ,살인미수등,경북 경산,2,2013
강력범죄 ,강도,경북 경산,7,2013
강력범죄 ,강간,경북 경산,26,2013
강력범죄 ,유사강간,경북 경산,0,2013
강력범죄 ,강제추행,경북 경산,149,2013
강력범죄 ,기타 강간 강제추행등,경북 경산,14,2013
강력범죄 ,방화,경북 경산,26,2013
절도범죄,절도,경북 경산,1480,2013
폭력범죄 ,상해,경북 경산,297,2013
폭력범죄 ,폭행,경북 경산,490,2013
폭력범죄 ,체포 감금,경북 경산,2,2013
폭력범죄 ,협박,경북 경산,22,2013
폭력범죄 ,약취 유인,경북 경산,1,2013
폭력범죄 ,폭력행위등,경북 경산,210,2013
폭력범죄 ,공갈,경북 경산,24,2013
폭력범죄 ,손괴,경북 경산,359,2013
지능범죄 ,직무유기,경북 경산,1,2013
지능범죄 ,직권남용,경북 경산,1,2013
지능범죄 ,증수뢰,경북 경산,1,2013
지능범죄 ,통화,경북 경산,7,2013
지능범죄 ,문서 인장,경북 경산,74,2013
지능범죄 ,유가증권인지,경북 경산,1,2013
지능범죄 ,사기,경북 경산,1545,2013
지능범죄 ,횡령,경북 경산,152,2013
지능범죄 ,배임,경북 경산,15,2013
풍속범죄 ,성풍속범죄,경북 경산,156,2013
풍속범죄 ,도박범죄,경북 경산,26,2013
특별경제범죄 ,특별경제범죄 ,경북 경산,245,2013
마약범죄,마약범죄,경북 경산,14,2013
보건범죄,보건범죄,경북 경산,46,2013
환경범죄,환경범죄,경북 경산,6,2013
교통범죄,교통범죄,경북 경산,2803,2013
노동범죄,노동범죄,경북 경산,2,2013
안보범죄,안보범죄,경북 경산,1,2013
선거범죄,선거범죄,경북 경산,10,2013
병역범죄,병역범죄,경북 경산,131,2013
기타범죄,기타범죄,경북 경산,721,2013
강력범죄 ,살인기수,충남 아산,4,2013
강력범죄 ,살인미수등,충남 아산,2,2013
강력범죄 ,강도,충남 아산,18,2013
강력범죄 ,강간,충남 아산,28,2013
강력범죄 ,유사강간,충남 아산,0,2013
강력범죄 ,강제추행,충남 아산,67,2013
강력범죄 ,기타 강간 강제추행등,충남 아산,6,2013
강력범죄 ,방화,충남 아산,9,2013
절도범죄,절도,충남 아산,1888,2013
폭력범죄 ,상해,충남 아산,366,2013
폭력범죄 ,폭행,충남 아산,531,2013
폭력범죄 ,체포 감금,충남 아산,7,2013
폭력범죄 ,협박,충남 아산,29,2013
폭력범죄 ,약취 유인,충남 아산,0,2013
폭력범죄 ,폭력행위등,충남 아산,274,2013
폭력범죄 ,공갈,충남 아산,27,2013
폭력범죄 ,손괴,충남 아산,331,2013
지능범죄 ,직무유기,충남 아산,0,2013
지능범죄 ,직권남용,충남 아산,0,2013
지능범죄 ,증수뢰,충남 아산,0,2013
지능범죄 ,통화,충남 아산,13,2013
지능범죄 ,문서 인장,충남 아산,64,2013
지능범죄 ,유가증권인지,충남 아산,0,2013
지능범죄 ,사기,충남 아산,1017,2013
지능범죄 ,횡령,충남 아산,148,2013
지능범죄 ,배임,충남 아산,28,2013
풍속범죄 ,성풍속범죄,충남 아산,52,2013
풍속범죄 ,도박범죄,충남 아산,63,2013
특별경제범죄 ,특별경제범죄 ,충남 아산,309,2013
마약범죄,마약범죄,충남 아산,12,2013
보건범죄,보건범죄,충남 아산,26,2013
환경범죄,환경범죄,충남 아산,5,2013
교통범죄,교통범죄,충남 아산,2064,2013
노동범죄,노동범죄,충남 아산,2,2013
안보범죄,안보범죄,충남 아산,0,2013
선거범죄,선거범죄,충남 아산,1,2013
병역범죄,병역범죄,충남 아산,66,2013
기타범죄,기타범죄,충남 아산,595,2013
강력범죄 ,살인기수,경남 거제,1,2013
강력범죄 ,살인미수등,경남 거제,2,2013
강력범죄 ,강도,경남 거제,4,2013
강력범죄 ,강간,경남 거제,18,2013
강력범죄 ,유사강간,경남 거제,1,2013
강력범죄 ,강제추행,경남 거제,61,2013
강력범죄 ,기타 강간 강제추행등,경남 거제,9,2013
강력범죄 ,방화,경남 거제,6,2013
절도범죄,절도,경남 거제,1652,2013
폭력범죄 ,상해,경남 거제,626,2013
폭력범죄 ,폭행,경남 거제,394,2013
폭력범죄 ,체포 감금,경남 거제,2,2013
폭력범죄 ,협박,경남 거제,25,2013
폭력범죄 ,약취 유인,경남 거제,0,2013
폭력범죄 ,폭력행위등,경남 거제,265,2013
폭력범죄 ,공갈,경남 거제,21,2013
폭력범죄 ,손괴,경남 거제,279,2013
지능범죄 ,직무유기,경남 거제,9,2013
지능범죄 ,직권남용,경남 거제,1,2013
지능범죄 ,증수뢰,경남 거제,2,2013
지능범죄 ,통화,경남 거제,0,2013
지능범죄 ,문서 인장,경남 거제,49,2013
지능범죄 ,유가증권인지,경남 거제,0,2013
지능범죄 ,사기,경남 거제,1585,2013
지능범죄 ,횡령,경남 거제,195,2013
지능범죄 ,배임,경남 거제,29,2013
풍속범죄 ,성풍속범죄,경남 거제,52,2013
풍속범죄 ,도박범죄,경남 거제,114,2013
특별경제범죄 ,특별경제범죄 ,경남 거제,240,2013
마약범죄,마약범죄,경남 거제,38,2013
보건범죄,보건범죄,경남 거제,40,2013
환경범죄,환경범죄,경남 거제,19,2013
교통범죄,교통범죄,경남 거제,3745,2013
노동범죄,노동범죄,경남 거제,1,2013
안보범죄,안보범죄,경남 거제,0,2013
선거범죄,선거범죄,경남 거제,1,2013
병역범죄,병역범죄,경남 거제,126,2013
기타범죄,기타범죄,경남 거제,1964,2013
강력범죄 ,살인기수,경북 김천,1,2013
강력범죄 ,살인미수등,경북 김천,1,2013
강력범죄 ,강도,경북 김천,4,2013
강력범죄 ,강간,경북 김천,12,2013
강력범죄 ,유사강간,경북 김천,0,2013
강력범죄 ,강제추행,경북 김천,24,2013
강력범죄 ,기타 강간 강제추행등,경북 김천,2,2013
강력범죄 ,방화,경북 김천,4,2013
절도범죄,절도,경북 김천,581,2013
폭력범죄 ,상해,경북 김천,170,2013
폭력범죄 ,폭행,경북 김천,223,2013
폭력범죄 ,체포 감금,경북 김천,2,2013
폭력범죄 ,협박,경북 김천,5,2013
폭력범죄 ,약취 유인,경북 김천,0,2013
폭력범죄 ,폭력행위등,경북 김천,96,2013
폭력범죄 ,공갈,경북 김천,6,2013
폭력범죄 ,손괴,경북 김천,105,2013
지능범죄 ,직무유기,경북 김천,0,2013
지능범죄 ,직권남용,경북 김천,0,2013
지능범죄 ,증수뢰,경북 김천,0,2013
지능범죄 ,통화,경북 김천,3,2013
지능범죄 ,문서 인장,경북 김천,15,2013
지능범죄 ,유가증권인지,경북 김천,0,2013
지능범죄 ,사기,경북 김천,536,2013
지능범죄 ,횡령,경북 김천,47,2013
지능범죄 ,배임,경북 김천,7,2013
풍속범죄 ,성풍속범죄,경북 김천,60,2013
풍속범죄 ,도박범죄,경북 김천,31,2013
특별경제범죄 ,특별경제범죄 ,경북 김천,126,2013
마약범죄,마약범죄,경북 김천,19,2013
보건범죄,보건범죄,경북 김천,52,2013
환경범죄,환경범죄,경북 김천,9,2013
교통범죄,교통범죄,경북 김천,2084,2013
노동범죄,노동범죄,경북 김천,0,2013
안보범죄,안보범죄,경북 김천,0,2013
선거범죄,선거범죄,경북 김천,4,2013
병역범죄,병역범죄,경북 김천,27,2013
기타범죄,기타범죄,경북 김천,306,2013
강력범죄 ,살인기수,전북 정읍,0,2013
강력범죄 ,살인미수등,전북 정읍,2,2013
강력범죄 ,강도,전북 정읍,3,2013
강력범죄 ,강간,전북 정읍,17,2013
강력범죄 ,유사강간,전북 정읍,1,2013
강력범죄 ,강제추행,전북 정읍,17,2013
강력범죄 ,기타 강간 강제추행등,전북 정읍,9,2013
강력범죄 ,방화,전북 정읍,5,2013
절도범죄,절도,전북 정읍,399,2013
폭력범죄 ,상해,전북 정읍,137,2013
폭력범죄 ,폭행,전북 정읍,255,2013
폭력범죄 ,체포 감금,전북 정읍,3,2013
폭력범죄 ,협박,전북 정읍,7,2013
폭력범죄 ,약취 유인,전북 정읍,0,2013
폭력범죄 ,폭력행위등,전북 정읍,128,2013
폭력범죄 ,공갈,전북 정읍,2,2013
폭력범죄 ,손괴,전북 정읍,87,2013
지능범죄 ,직무유기,전북 정읍,0,2013
지능범죄 ,직권남용,전북 정읍,0,2013
지능범죄 ,증수뢰,전북 정읍,0,2013
지능범죄 ,통화,전북 정읍,0,2013
지능범죄 ,문서 인장,전북 정읍,15,2013
지능범죄 ,유가증권인지,전북 정읍,0,2013
지능범죄 ,사기,전북 정읍,406,2013
지능범죄 ,횡령,전북 정읍,45,2013
지능범죄 ,배임,전북 정읍,6,2013
풍속범죄 ,성풍속범죄,전북 정읍,16,2013
풍속범죄 ,도박범죄,전북 정읍,19,2013
특별경제범죄 ,특별경제범죄 ,전북 정읍,55,2013
마약범죄,마약범죄,전북 정읍,11,2013
보건범죄,보건범죄,전북 정읍,31,2013
환경범죄,환경범죄,전북 정읍,9,2013
교통범죄,교통범죄,전북 정읍,1153,2013
노동범죄,노동범죄,전북 정읍,1,2013
안보범죄,안보범죄,전북 정읍,0,2013
선거범죄,선거범죄,전북 정읍,2,2013
병역범죄,병역범죄,전북 정읍,29,2013
기타범죄,기타범죄,전북 정읍,363,2013
강력범죄 ,살인기수,경기 용인,8,2013
강력범죄 ,살인미수등,경기 용인,7,2013
강력범죄 ,강도,경기 용인,18,2013
강력범죄 ,강간,경기 용인,58,2013
강력범죄 ,유사강간,경기 용인,0,2013
강력범죄 ,강제추행,경기 용인,147,2013
강력범죄 ,기타 강간 강제추행등,경기 용인,13,2013
강력범죄 ,방화,경기 용인,22,2013
절도범죄,절도,경기 용인,2869,2013
폭력범죄 ,상해,경기 용인,431,2013
폭력범죄 ,폭행,경기 용인,1223,2013
폭력범죄 ,체포 감금,경기 용인,13,2013
폭력범죄 ,협박,경기 용인,51,2013
폭력범죄 ,약취 유인,경기 용인,1,2013
폭력범죄 ,폭력행위등,경기 용인,418,2013
폭력범죄 ,공갈,경기 용인,31,2013
폭력범죄 ,손괴,경기 용인,646,2013
지능범죄 ,직무유기,경기 용인,2,2013
지능범죄 ,직권남용,경기 용인,0,2013
지능범죄 ,증수뢰,경기 용인,0,2013
지능범죄 ,통화,경기 용인,36,2013
지능범죄 ,문서 인장,경기 용인,291,2013
지능범죄 ,유가증권인지,경기 용인,3,2013
지능범죄 ,사기,경기 용인,3031,2013
지능범죄 ,횡령,경기 용인,441,2013
지능범죄 ,배임,경기 용인,60,2013
풍속범죄 ,성풍속범죄,경기 용인,230,2013
풍속범죄 ,도박범죄,경기 용인,62,2013
특별경제범죄 ,특별경제범죄 ,경기 용인,884,2013
마약범죄,마약범죄,경기 용인,33,2013
보건범죄,보건범죄,경기 용인,146,2013
환경범죄,환경범죄,경기 용인,39,2013
교통범죄,교통범죄,경기 용인,6936,2013
노동범죄,노동범죄,경기 용인,6,2013
안보범죄,안보범죄,경기 용인,1,2013
선거범죄,선거범죄,경기 용인,3,2013
병역범죄,병역범죄,경기 용인,281,2013
기타범죄,기타범죄,경기 용인,1886,2013
강력범죄 ,살인기수,경기 시흥,4,2013
강력범죄 ,살인미수등,경기 시흥,5,2013
강력범죄 ,강도,경기 시흥,26,2013
강력범죄 ,강간,경기 시흥,52,2013
강력범죄 ,유사강간,경기 시흥,3,2013
강력범죄 ,강제추행,경기 시흥,118,2013
강력범죄 ,기타 강간 강제추행등,경기 시흥,7,2013
강력범죄 ,방화,경기 시흥,10,2013
절도범죄,절도,경기 시흥,1906,2013
폭력범죄 ,상해,경기 시흥,347,2013
폭력범죄 ,폭행,경기 시흥,1544,2013
폭력범죄 ,체포 감금,경기 시흥,5,2013
폭력범죄 ,협박,경기 시흥,27,2013
폭력범죄 ,약취 유인,경기 시흥,2,2013
폭력범죄 ,폭력행위등,경기 시흥,559,2013
폭력범죄 ,공갈,경기 시흥,42,2013
폭력범죄 ,손괴,경기 시흥,584,2013
지능범죄 ,직무유기,경기 시흥,2,2013
지능범죄 ,직권남용,경기 시흥,2,2013
지능범죄 ,증수뢰,경기 시흥,1,2013
지능범죄 ,통화,경기 시흥,12,2013
지능범죄 ,문서 인장,경기 시흥,93,2013
지능범죄 ,유가증권인지,경기 시흥,6,2013
지능범죄 ,사기,경기 시흥,2713,2013
지능범죄 ,횡령,경기 시흥,293,2013
지능범죄 ,배임,경기 시흥,38,2013
풍속범죄 ,성풍속범죄,경기 시흥,164,2013
풍속범죄 ,도박범죄,경기 시흥,81,2013
특별경제범죄 ,특별경제범죄 ,경기 시흥,787,2013
마약범죄,마약범죄,경기 시흥,26,2013
보건범죄,보건범죄,경기 시흥,173,2013
환경범죄,환경범죄,경기 시흥,49,2013
교통범죄,교통범죄,경기 시흥,6581,2013
노동범죄,노동범죄,경기 시흥,20,2013
안보범죄,안보범죄,경기 시흥,1,2013
선거범죄,선거범죄,경기 시흥,0,2013
병역범죄,병역범죄,경기 시흥,333,2013
기타범죄,기타범죄,경기 시흥,1346,2013
강력범죄 ,살인기수,경기 파주,4,2013
강력범죄 ,살인미수등,경기 파주,2,2013
강력범죄 ,강도,경기 파주,13,2013
강력범죄 ,강간,경기 파주,27,2013
강력범죄 ,유사강간,경기 파주,0,2013
강력범죄 ,강제추행,경기 파주,72,2013
강력범죄 ,기타 강간 강제추행등,경기 파주,12,2013
강력범죄 ,방화,경기 파주,13,2013
절도범죄,절도,경기 파주,1332,2013
폭력범죄 ,상해,경기 파주,288,2013
폭력범죄 ,폭행,경기 파주,762,2013
폭력범죄 ,체포 감금,경기 파주,9,2013
폭력범죄 ,협박,경기 파주,32,2013
폭력범죄 ,약취 유인,경기 파주,3,2013
폭력범죄 ,폭력행위등,경기 파주,300,2013
폭력범죄 ,공갈,경기 파주,23,2013
폭력범죄 ,손괴,경기 파주,380,2013
지능범죄 ,직무유기,경기 파주,0,2013
지능범죄 ,직권남용,경기 파주,1,2013
지능범죄 ,증수뢰,경기 파주,0,2013
지능범죄 ,통화,경기 파주,14,2013
지능범죄 ,문서 인장,경기 파주,117,2013
지능범죄 ,유가증권인지,경기 파주,3,2013
지능범죄 ,사기,경기 파주,2071,2013
지능범죄 ,횡령,경기 파주,268,2013
지능범죄 ,배임,경기 파주,44,2013
풍속범죄 ,성풍속범죄,경기 파주,161,2013
풍속범죄 ,도박범죄,경기 파주,31,2013
특별경제범죄 ,특별경제범죄 ,경기 파주,673,2013
마약범죄,마약범죄,경기 파주,34,2013
보건범죄,보건범죄,경기 파주,59,2013
환경범죄,환경범죄,경기 파주,31,2013
교통범죄,교통범죄,경기 파주,4879,2013
노동범죄,노동범죄,경기 파주,2,2013
안보범죄,안보범죄,경기 파주,1,2013
선거범죄,선거범죄,경기 파주,0,2013
병역범죄,병역범죄,경기 파주,234,2013
기타범죄,기타범죄,경기 파주,1056,2013
강력범죄 ,살인기수,경남 양산,0,2013
강력범죄 ,살인미수등,경남 양산,2,2013
강력범죄 ,강도,경남 양산,5,2013
강력범죄 ,강간,경남 양산,23,2013
